frame,sx,sy,ex,ey
0,203,56,391,292
1,204,55,393,292
2,205,54,393,292
3,204,57,393,292
4,205,56,393,293
5,204,57,393,294
6,205,56,393,294
7,203,56,392,294
8,204,58,395,294
9,204,57,395,294
10,204,58,394,293
11,204,57,393,293
12,206,56,394,292
13,205,56,393,293
14,205,58,394,292
15,206,61,394,292
16,206,61,395,292
17,206,61,395,291
18,204,59,394,291
19,202,58,391,291
20,203,59,391,291
21,201,59,390,292
22,198,54,389,291
23,198,57,388,292
24,200,59,385,292
25,199,58,385,292
26,199,56,385,293
27,196,55,384,292
28,196,56,382,292
29,195,56,383,292
30,194,56,383,292
31,193,56,383,293
32,194,58,384,293
33,195,56,384,293
34,195,57,384,293
35,197,59,384,293
36,196,53,382,293
37,195,53,382,293
38,196,53,382,292
39,195,54,382,292
40,196,53,382,292
41,196,53,383,292
42,198,54,383,291
43,199,55,384,291
44,200,56,385,291
45,200,55,384,291
46,199,55,384,291
47,200,55,384,291
48,199,51,385,290
49,200,48,384,290
50,200,49,385,290
51,199,50,386,289
52,201,50,386,289
53,203,49,386,289
54,202,49,388,290
55,202,49,388,290
56,202,48,387,290
57,202,49,387,290
58,202,49,386,290
59,200,47,386,289
60,198,48,386,290
61,198,47,385,289
62,198,47,386,290
63,199,48,387,290
64,200,48,387,290
65,200,47,387,290
66,201,47,387,290
67,199,47,387,290
68,200,49,387,290
69,199,52,387,290
70,200,53,387,290
71,200,51,386,290
72,193,48,387,289
73,193,45,387,289
74,194,40,386,289
75,192,38,388,288
76,196,42,390,288
77,199,43,391,287
78,199,42,391,287
79,200,44,390,288
80,199,44,390,288
81,200,43,389,288
82,198,42,389,288
83,198,42,389,288
84,201,44,389,289
85,200,41,388,288
86,200,42,389,288
87,200,43,389,289
88,200,43,389,289
89,198,42,389,289
90,198,41,389,289
91,200,42,389,289
92,202,43,389,289
93,201,42,389,288
94,202,42,388,289
95,203,45,389,289
96,202,47,389,288
97,203,46,388,288
98,204,45,387,289
99,203,45,388,289
100,204,47,388,289
101,204,47,387,289
102,203,45,386,288
103,203,45,386,289
104,204,45,386,289
105,204,46,386,289
106,203,46,386,289
107,204,50,387,289
108,203,48,386,288
109,204,50,388,289
110,203,50,389,289
111,204,49,390,290
112,205,50,389,290
113,205,52,391,290
114,208,53,392,290
115,208,53,392,290
116,209,53,392,289
117,214,55,393,288
118,216,53,397,287
119,214,52,397,287
120,221,58,398,286
121,221,59,401,285
122,222,55,403,283
123,225,55,404,283
124,225,56,406,283
125,227,59,404,284
126,228,53,402,285
127,229,55,404,287
128,231,57,403,288
129,231,55,403,288
130,231,53,404,288
131,229,56,405,288
132,229,57,406,288
133,230,57,406,289
134,229,58,406,289
135,227,59,405,287
136,227,61,405,288
137,228,61,406,288
138,225,66,406,288
139,221,64,405,287
