frame,sx,sy,ex,ey
0,310,90,504,326
1,309,93,501,328
2,309,93,502,331
3,309,91,500,333
4,308,91,498,334
5,308,92,498,334
6,309,92,498,335
7,309,92,497,336
8,309,92,497,336
9,309,93,498,335
10,309,93,496,334
11,309,92,496,332
12,308,92,493,333
13,308,91,492,332
14,308,92,492,331
15,307,91,492,330
16,307,91,491,329
17,308,92,491,329
18,307,91,490,329
19,307,91,490,328
20,308,92,489,328
21,308,92,489,328
22,308,93,488,327
23,307,95,488,326
24,307,94,489,326
25,308,94,489,326
26,308,93,490,325
27,309,93,490,325
28,309,93,491,325
29,309,93,494,327
30,308,94,495,330
31,308,93,496,332
32,308,94,495,333
33,308,95,496,336
34,308,96,499,337
35,310,96,501,336
36,310,95,504,336
37,310,94,504,336
38,309,95,506,337
39,314,98,506,338
40,314,99,505,337
41,314,99,505,336
42,314,99,505,335
43,309,95,505,335
44,308,93,505,336
45,308,92,507,334
46,308,91,507,333
47,309,91,505,332
48,310,92,504,329
49,309,92,505,327
50,310,93,506,328
51,310,93,506,329
52,311,93,502,331
53,310,95,500,334
54,309,96,497,337
55,308,97,496,340
56,307,98,495,344
57,308,99,496,347
58,306,101,496,349
59,306,103,495,348
60,303,104,495,352
61,303,107,497,354
62,302,109,496,354
63,302,110,495,353
64,300,112,492,353
65,297,114,491,352
66,297,114,491,351
67,293,111,489,353
68,290,109,486,353
69,287,108,484,354
70,283,109,485,355
71,281,111,482,354
72,281,109,481,352
73,280,109,478,351
74,279,109,475,350
75,278,110,472,349
76,276,108,470,349
77,277,108,467,348
78,276,106,466,349
79,274,107,463,349
80,273,106,463,346
81,272,105,462,345
82,272,106,462,342
83,270,104,461,340
84,270,103,461,339
85,271,102,459,339
86,271,102,459,340
87,271,102,458,338
88,271,103,457,339
89,270,101,456,340
90,268,101,455,340
91,266,100,453,340
92,265,101,452,339
93,263,98,451,339
94,261,98,448,337
95,257,100,446,334
96,256,102,443,330
97,256,102,441,330
98,255,101,440,332
99,256,102,440,333
100,256,101,443,332
101,257,99,445,333
102,260,98,449,335
103,264,98,450,336
104,267,99,452,337
105,268,99,456,338
106,270,99,461,338
107,273,98,465,341
108,280,97,470,341
109,283,98,474,342
110,285,98,478,343
111,288,98,481,344
112,288,98,480,345
113,290,100,483,343
114,292,101,485,343
115,294,101,485,344
116,296,100,485,345
117,297,98,486,343
118,298,97,486,341
119,299,96,487,338
120,303,95,487,336
121,303,97,488,334
122,303,98,490,332
123,305,97,493,332
124,306,95,496,333
125,307,95,499,334
126,309,95,501,335
127,309,96,503,334
128,311,96,504,334
129,315,99,502,336
130,315,99,505,337
131,316,99,503,336
132,312,97,503,333
133,311,97,502,333
134,310,96,501,333
135,309,94,502,334
136,309,94,499,334
137,307,95,498,332
138,307,95,494,330
139,306,96,492,331
140,305,93,489,335
141,304,97,485,335
142,299,97,484,340
143,295,96,485,338
144,290,93,484,341
145,287,99,481,343
146,285,99,482,345
147,284,97,481,345
148,283,97,479,345
149,282,97,477,343
150,282,98,477,341
151,281,99,476,342
152,281,99,477,344
153,281,99,477,345
154,282,99,478,345
155,281,98,481,345
156,282,98,484,345
157,283,96,485,346
158,286,95,486,346
159,289,96,489,347
160,293,98,493,348
161,296,97,495,354
162,297,96,502,359
163,298,97,510,363
164,302,101,512,363
165,301,105,517,366
166,302,110,521,369
167,302,112,523,367
168,309,116,519,374
169,311,116,520,380
170,311,115,520,383
171,312,118,520,388
172,311,119,520,387
173,309,118,520,387
174,308,127,521,387
175,305,120,523,386
176,304,119,521,384
177,304,117,517,382
