frame,sx,sy,ex,ey
0,270,112,458,365
1,269,116,457,366
2,268,114,458,368
3,266,115,458,370
4,265,115,462,370
5,266,115,464,370
6,267,115,463,372
7,268,116,461,374
8,269,117,460,376
9,269,116,462,377
10,267,116,462,375
11,266,115,464,374
12,266,114,461,374
13,271,115,461,372
14,270,114,461,371
15,270,115,461,371
16,266,114,459,372
17,264,114,458,370
18,264,117,456,370
19,266,118,454,369
20,266,118,455,367
21,266,116,454,369
22,265,115,453,369
23,264,115,454,369
24,266,116,452,370
25,264,115,452,371
26,261,114,453,371
27,263,115,451,371
28,263,112,454,367
29,263,110,454,364
30,263,111,454,363
31,263,116,453,362
32,262,119,452,362
33,262,116,451,365
34,261,114,451,370
35,260,112,450,370
36,259,111,451,371
37,260,110,452,370
38,261,113,451,371
39,263,118,452,370
40,264,121,451,368
41,263,120,453,367
42,263,121,453,365
43,264,121,453,364
44,265,119,455,363
45,265,115,455,365
46,265,115,456,365
47,268,116,454,366
48,267,114,454,365
49,268,112,456,361
50,268,110,456,360
51,266,110,457,358
52,268,110,457,357
53,267,110,457,361
54,267,109,457,369
55,267,109,458,371
56,264,111,455,371
57,266,114,454,371
58,266,116,454,373
59,269,115,454,372
60,264,106,453,369
61,263,98,455,366
62,264,95,453,352
63,265,95,453,346
64,263,95,452,343
65,261,97,448,346
66,261,100,443,360
67,257,98,441,372
68,258,109,438,377
69,262,116,440,382
70,256,123,443,383
71,260,123,449,382
72,259,123,450,384
73,261,125,452,386
74,260,124,452,386
75,260,119,453,386
76,265,116,451,384
77,266,116,452,377
78,264,114,450,374
79,263,113,443,375
80,257,112,443,376
81,256,114,441,375
82,250,111,434,377
83,247,114,429,382
84,238,117,427,377
85,236,118,425,374
86,232,121,420,379
87,232,126,421,382
88,229,130,420,383
89,229,128,418,386
90,231,123,420,389
91,232,119,423,383
92,231,109,423,372
93,232,100,424,365
94,234,99,423,354
95,235,100,423,345
96,236,98,424,345
97,240,100,427,346
98,247,101,429,351
99,252,105,432,358
100,254,107,438,362
101,260,107,447,367
102,269,118,449,373
103,264,119,454,366
104,266,125,459,372
105,268,129,460,386
106,272,132,461,386
107,273,131,463,395
108,268,126,465,389
109,270,121,464,378
110,269,118,459,384
111,271,116,458,373
112,272,113,455,373
113,270,114,454,360
114,268,108,452,361
115,266,110,450,358
116,266,115,449,359
117,265,118,446,361
118,264,119,450,366
119,261,118,450,368
120,270,121,450,374
121,268,120,453,390
122,269,119,457,388
123,270,123,460,388
124,271,121,459,390
125,269,122,456,381
126,269,131,449,381
127,263,124,444,390
128,255,118,445,419
129,240,114,433,407
130,237,114,420,380
131,232,120,410,383
132,225,130,408,374
133,216,132,405,376
134,206,136,398,376
135,202,144,394,373
136,198,142,393,375
137,196,144,389,375
138,196,141,385,373
139,194,141,381,373
140,195,140,380,372
141,195,137,376,374
142,196,133,381,373
143,197,136,385,373
144,199,131,389,373
145,204,131,393,372
146,211,130,405,368
147,216,129,411,370
148,221,135,413,369
149,225,127,413,374
150,227,127,414,373
151,230,129,415,376
152,229,128,416,376
153,229,126,416,377
154,227,125,414,372
155,225,124,414,371
156,226,120,412,375
157,223,117,412,373
158,223,115,409,374
159,221,111,408,366
160,220,107,407,365
161,219,104,410,368
162,222,101,413,368
163,222,102,413,372
164,221,104,413,374
165,223,105,418,376
166,227,114,419,378
167,229,115,424,383
168,233,120,427,394
169,239,124,429,390
170,247,120,444,397
171,248,130,447,397
172,255,123,448,400
173,259,119,452,396
174,259,118,454,395
175,263,115,455,394
176,265,121,454,389
177,264,119,455,384
178,264,116,455,382
179,266,118,454,380
180,266,121,452,379
181,266,121,450,379
182,265,116,450,380
183,264,115,450,378
184,265,118,450,378
185,264,122,449,378
186,264,123,447,379
187,264,123,447,378
188,262,122,447,376
189,260,121,447,374
190,261,122,448,376
191,261,123,450,374
192,262,120,449,378
193,260,120,449,377
194,262,121,449,375
195,263,121,448,376
196,262,122,448,375
197,261,122,449,374
198,260,121,450,373
199,259,119,450,374
200,259,118,450,373
201,259,118,450,373
202,259,119,450,374
203,259,121,450,372
204,261,122,449,373
205,262,124,449,374
206,260,123,448,375
207,259,124,447,374
208,257,123,447,374
209,258,124,446,376
210,258,123,446,377
211,257,123,446,376
212,257,123,447,376
213,256,122,449,376
214,256,121,450,376
215,257,122,449,375
216,259,123,448,376
217,259,122,448,379
218,257,121,448,380
219,255,120,448,380
220,255,129,443,384
221,254,128,443,385
222,253,129,440,386
223,248,127,439,392
224,249,122,438,387
225,241,119,436,382
226,240,118,434,384
227,242,118,433,381
228,241,119,434,377
229,244,119,438,376
230,243,119,440,375
231,246,114,437,378
232,246,116,441,378
233,248,118,439,377
234,248,117,439,378
235,245,114,438,375
236,243,119,435,371
