frame,sx,sy,ex,ey
0,289,121,468,375
1,286,119,463,375
2,286,120,464,375
3,286,120,462,375
4,285,121,462,375
5,283,120,460,375
6,284,121,460,375
7,283,121,460,375
8,282,120,461,375
9,282,119,461,375
10,281,120,461,376
11,283,122,460,376
12,282,120,461,375
13,280,120,461,376
14,282,122,460,375
15,282,121,460,375
16,282,120,461,375
17,283,120,461,375
18,282,120,461,375
19,282,119,460,376
20,282,120,459,376
21,281,118,460,376
22,280,118,460,375
23,280,119,460,375
24,283,118,459,376
25,282,118,459,376
26,283,118,459,376
27,281,117,460,375
28,281,117,459,375
29,281,117,459,375
30,282,118,459,375
31,281,118,460,376
32,281,120,459,376
33,281,120,460,376
34,281,119,461,375
35,281,120,460,376
36,281,120,459,377
37,281,120,459,377
38,282,120,460,377
39,281,120,461,378
40,281,120,461,378
41,282,119,461,378
42,282,119,461,378
43,281,119,461,378
44,280,118,462,379
45,280,118,462,379
46,281,119,462,379
47,281,118,463,378
48,280,121,461,378
49,280,121,461,379
50,280,122,460,378
51,280,121,460,379
52,281,120,461,380
53,281,121,460,379
54,281,120,461,379
55,281,120,460,379
56,281,121,461,380
57,282,121,460,379
58,282,121,459,379
59,283,122,461,379
60,281,120,460,379
61,281,120,460,379
62,281,120,461,379
63,282,119,461,378
64,282,119,462,378
65,283,119,460,378
66,282,119,461,378
67,283,119,461,379
68,282,119,460,379
69,282,118,461,378
70,282,119,462,378
71,283,123,461,378
72,282,122,463,380
73,280,123,463,379
74,281,124,464,380
75,282,130,464,381
76,285,131,465,382
77,289,131,469,385
78,290,131,475,387
79,289,131,478,388
80,293,135,478,388
81,291,131,479,391
82,293,132,481,394
83,294,130,480,394
84,296,132,483,396
85,296,134,485,397
86,295,133,490,396
87,297,134,491,397
88,302,139,489,398
89,301,141,489,398
90,301,145,492,398
91,306,150,493,398
92,305,152,495,397
93,305,147,501,398
94,303,150,503,396
95,303,148,503,396
96,306,148,497,395
97,305,147,497,394
98,305,148,496,393
99,305,148,496,393
100,306,147,495,393
101,308,146,493,392
102,307,144,490,391
103,309,145,489,392
104,306,142,487,392
105,306,146,484,391
106,305,139,482,391
107,298,135,479,393
108,298,136,477,391
109,293,134,478,390
110,290,133,477,390
111,288,133,481,390
112,287,134,478,389
113,287,134,475,389
114,287,132,479,390
115,286,131,474,389
116,285,130,474,389
117,286,131,474,390
118,284,132,471,389
119,286,133,469,389
120,287,133,467,388
121,288,133,468,388
122,287,133,468,388
123,285,133,470,388
124,285,134,472,389
125,285,133,470,389
126,283,131,468,388
127,279,129,471,389
128,274,129,469,390
129,272,129,471,390
130,271,128,472,390
131,271,128,466,391
132,272,127,465,392
133,270,128,466,392
134,269,129,465,392
135,268,130,465,392
136,268,131,464,392
137,268,131,465,393
138,267,131,464,393
139,268,131,464,393
140,267,130,464,393
141,267,131,463,393
142,267,131,463,394
143,268,131,463,393
144,268,131,463,393
145,269,129,462,394
146,271,132,464,393
147,273,131,465,393
148,273,128,468,392
149,275,127,469,391
150,277,128,468,392
151,278,129,467,391
152,278,130,468,390
153,279,129,468,390
154,279,127,467,390
155,281,128,467,389
156,286,128,466,391
157,285,130,464,393
158,289,128,460,394
159,289,127,464,394
160,291,128,465,394
161,289,130,465,395
162,291,131,464,395
163,288,133,468,394
164,289,135,466,395
165,288,137,465,396
166,290,137,462,395
167,290,136,461,397
168,289,134,463,397
169,290,135,463,396
170,289,135,463,395
171,288,135,463,394
172,289,134,462,394
173,290,134,462,393
174,289,134,463,391
175,290,133,464,391
176,287,133,464,391
177,287,135,463,390
178,286,135,461,389
179,286,135,462,389
180,288,136,460,387
181,288,136,461,387
182,290,136,461,387
183,289,136,461,388
184,290,137,459,387
185,290,136,461,389
186,289,135,463,390
187,289,133,463,391
188,288,133,464,391
189,288,133,464,391
190,288,133,464,390
191,287,132,466,390
192,287,134,468,390
193,287,134,468,389
194,288,135,467,390
195,288,135,465,389
196,287,133,463,390
197,286,134,462,389
198,286,134,462,389
199,286,133,463,389
200,286,133,464,389
201,284,132,464,389
202,285,131,464,389
203,284,132,465,389
204,286,135,464,388
205,287,134,464,388
206,287,136,463,388
207,286,136,464,388
208,286,136,465,389
209,285,135,465,389
210,285,135,465,389
211,282,131,465,392
212,279,129,466,394
213,274,129,473,396
214,271,129,465,398
215,268,133,465,398
216,265,133,461,401
217,265,131,458,402
218,263,130,458,401
219,262,130,457,399
220,262,131,455,399
221,261,130,455,399
222,261,131,455,399
223,260,132,456,399
224,260,132,456,399
225,260,133,456,400
226,260,134,457,399
227,260,134,457,399
228,260,134,456,400
229,261,136,456,400
230,262,136,458,400
231,262,137,459,399
232,263,138,460,398
233,264,139,458,398
234,265,136,461,399
235,266,136,462,398
236,269,137,464,397
237,271,135,466,396
238,274,136,470,394
239,275,135,472,393
240,276,136,472,391
241,277,132,471,391
242,279,133,471,390
243,280,133,471,390
244,279,132,471,390
245,281,133,468,388
246,281,132,467,387
247,282,133,467,386
248,282,134,467,385
249,283,134,466,385
250,283,134,467,386
251,282,134,466,386
252,282,130,466,386
253,282,131,466,386
254,284,131,465,385
255,284,130,465,386
256,284,131,464,385
257,284,131,464,386
258,284,131,466,385
259,283,131,467,386
260,282,133,469,386
261,281,133,469,386
262,281,131,472,387
