frame,sx,sy,ex,ey
0,77,80,249,303
1,78,80,250,306
2,76,77,251,307
3,79,76,251,304
4,80,75,253,302
5,75,77,251,302
6,77,75,250,302
7,75,77,249,298
8,75,78,249,296
9,77,77,249,296
10,80,75,250,298
11,75,74,250,307
12,72,72,250,309
13,76,72,252,309
14,78,70,253,309
15,78,70,253,309
16,78,70,254,305
17,79,72,256,308
18,81,71,254,310
19,79,71,256,308
20,83,69,256,310
21,84,71,255,309
22,90,68,257,307
23,87,66,259,304
24,89,64,257,309
25,91,64,257,311
26,91,64,257,311
27,87,67,256,309
28,81,68,255,309
29,80,68,255,308
30,78,69,255,309
31,76,68,255,310
32,76,68,253,310
33,77,69,253,309
34,76,70,253,310
35,77,68,253,312
36,74,69,254,313
37,74,70,255,315
38,74,68,254,316
39,74,68,254,318
40,77,69,254,317
41,82,69,256,315
42,83,69,256,317
43,81,69,255,315
44,80,67,255,317
45,80,68,255,314
46,79,69,254,316
47,74,69,252,315
48,76,72,252,309
49,75,71,251,311
50,75,72,252,309
51,77,72,253,310
52,78,70,253,312
53,77,71,252,314
54,76,71,252,315
55,76,70,252,316
56,75,71,252,315
57,75,71,252,312
58,75,71,253,312
59,76,69,253,312
60,79,71,253,309
61,78,70,253,310
62,80,71,252,305
63,80,70,253,305
64,81,73,253,306
65,80,71,253,308
66,81,67,252,311
67,82,67,252,311
68,83,67,253,313
69,84,63,255,316
70,91,69,257,313
71,88,64,260,312
72,90,69,260,317
73,88,63,261,316
74,86,63,261,320
75,85,63,260,320
76,85,65,260,312
77,89,62,262,302
78,86,64,261,299
79,86,66,262,300
80,83,67,261,305
81,80,70,261,305
82,81,70,263,300
83,81,71,264,299
84,79,69,262,301
85,81,69,262,302
86,83,68,262,304
87,79,70,261,308
88,80,69,260,311
89,79,70,260,308
90,76,71,260,313
91,76,72,260,313
92,77,72,260,310
93,78,70,261,310
94,79,68,262,312
95,81,67,261,316
96,85,67,260,315
97,85,64,262,317
98,85,62,263,315
99,87,63,265,312
100,90,62,266,311
101,92,58,266,312
102,93,57,266,312
103,89,61,264,311
104,87,63,265,314
105,90,61,265,313
106,84,64,264,312
107,84,66,262,312
108,88,65,264,310
109,84,64,265,312
110,86,69,265,314
111,82,78,265,310
112,80,79,265,313
113,83,79,262,307
114,77,79,257,312
115,77,79,257,312
116,76,74,255,308
117,74,73,255,306
118,79,74,253,314
119,78,71,251,313
120,79,74,253,314
121,84,71,255,313
122,85,67,256,319
123,85,69,256,313
124,81,68,256,314
125,80,69,256,314
126,82,68,255,317
127,83,67,256,318
128,78,66,256,318
129,79,65,257,315
130,77,65,257,315
131,80,64,258,313
132,77,68,255,316
133,77,71,255,322
134,78,73,256,318
135,76,72,257,321
136,76,72,257,326
137,77,74,256,326
138,77,73,256,325
139,76,73,256,323
140,76,73,257,323
141,76,72,257,322
142,78,71,257,324
143,77,73,257,321
144,82,74,255,321
145,83,73,256,320
146,81,72,255,319
147,80,73,255,318
148,78,72,255,323
149,79,73,254,323
150,77,73,255,322
151,74,72,254,322
152,73,72,254,322
153,75,72,254,324
154,76,72,253,322
155,71,70,253,318
156,75,73,253,313
157,76,74,253,307
158,78,74,253,308
159,78,74,255,305
160,78,76,255,301
161,77,75,255,301
162,76,77,254,302
163,77,76,252,303
164,74,76,252,296
165,73,76,251,295
166,73,76,249,303
167,68,74,248,302
168,72,76,247,298
169,70,75,245,303
170,71,73,244,310
171,69,73,244,310
172,70,74,244,305
173,69,74,244,308
174,69,76,244,305
175,67,76,245,308
176,69,76,245,305
177,67,76,246,309
178,65,76,246,308
179,65,76,245,311
180,62,77,246,308
181,67,75,245,309
182,65,75,243,315
183,64,75,240,317
184,67,74,237,317
185,58,73,236,316
186,57,75,232,314
187,57,76,229,325
