frame,sx,sy,ex,ey
0,202,0,414,225
1,201,0,414,227
2,202,0,415,227
3,203,0,415,228
4,202,0,415,227
5,202,0,415,227
6,203,0,415,227
7,202,0,415,227
8,203,0,415,227
9,204,0,416,228
10,205,0,415,227
11,205,0,414,225
12,203,0,415,226
13,204,0,414,227
14,205,0,414,227
15,204,0,415,227
16,205,0,415,226
17,206,0,415,226
18,207,-1,413,226
19,207,0,412,227
20,205,0,412,227
21,204,0,413,226
22,202,0,413,226
23,199,0,412,224
24,196,0,412,225
25,193,0,411,226
26,197,0,412,227
27,196,0,412,227
28,193,-3,411,226
29,192,-2,411,226
30,191,-2,411,226
31,187,-2,410,225
32,186,-2,409,227
33,187,-2,407,227
34,186,-2,407,228
35,184,-3,407,227
36,187,-4,406,226
37,185,0,404,226
38,185,0,403,225
39,182,0,403,225
40,179,0,403,227
41,179,0,401,226
42,181,0,400,226
43,178,0,400,225
44,177,0,398,226
45,179,0,397,226
46,177,0,397,226
47,177,0,397,227
48,177,0,397,228
49,177,0,396,228
50,178,0,395,228
51,178,0,395,227
52,176,0,395,227
53,176,0,394,226
54,179,0,393,226
55,177,0,394,226
56,178,0,395,229
57,178,0,395,229
58,178,0,394,227
59,178,0,396,228
60,177,0,395,226
61,177,0,395,228
62,177,0,396,228
63,179,0,395,227
64,179,0,395,228
65,180,0,394,229
66,179,0,393,228
67,178,0,394,228
68,177,0,394,229
69,179,0,395,228
70,177,0,395,226
71,177,0,395,229
72,175,0,396,229
73,177,0,397,228
74,176,0,397,226
75,177,0,397,227
76,176,0,398,228
77,175,0,399,228
78,175,0,400,229
79,175,0,399,228
80,176,0,399,225
81,174,0,398,226
82,175,0,398,227
83,175,0,397,227
84,174,0,394,231
85,174,0,395,229
86,172,0,394,228
87,173,0,393,228
88,175,0,392,226
89,174,1,393,227
90,173,1,393,228
91,172,0,391,227
92,171,0,391,228
93,169,0,390,228
94,167,0,391,228
95,170,0,389,228
96,168,0,391,229
97,168,0,390,230
98,166,0,390,231
99,167,0,390,230
100,167,0,390,230
101,167,0,390,228
102,166,0,390,229
103,166,0,390,230
104,166,0,390,230
105,166,0,390,229
106,168,0,389,230
107,168,0,388,230
108,166,0,388,227
109,168,0,389,229
110,167,0,390,230
111,168,-1,390,230
112,166,-1,391,231
113,167,-1,391,231
114,166,-1,392,231
115,168,-1,392,230
116,168,0,392,231
117,168,0,392,231
118,169,0,391,230
119,168,0,392,231
120,171,0,392,230
121,170,0,392,230
122,170,0,392,230
123,171,0,391,229
124,171,0,392,228
125,171,0,392,229
126,170,0,392,230
127,170,0,392,228
128,169,0,392,229
129,170,0,393,228
130,171,0,391,229
131,171,1,391,229
132,168,0,391,226
133,167,1,391,226
134,168,1,391,227
135,168,1,392,227
136,169,1,391,228
137,170,1,391,227
138,170,1,391,226
139,170,1,390,226
140,169,1,391,227
141,169,1,390,227
142,169,1,390,229
143,169,1,390,229
144,170,2,391,229
145,170,1,390,230
146,171,2,391,230
147,170,1,391,229
148,171,1,391,229
149,172,1,391,229
150,173,1,391,230
151,173,1,391,230
152,173,1,391,230
153,173,1,391,230
154,173,1,391,230
155,174,1,390,229
156,172,1,390,231
157,172,1,390,231
158,173,1,390,232
159,173,1,390,232
160,173,1,390,232
161,173,1,390,233
162,173,1,391,233
163,172,1,390,232
164,172,2,390,232
165,172,2,391,230
166,172,2,391,229
167,172,2,391,228
168,173,2,392,229
169,174,1,391,230
170,174,1,391,232
171,174,2,390,230
172,174,2,391,230
173,173,2,390,230
174,174,3,391,228
175,174,3,391,228
176,174,3,390,230
177,174,2,390,229
178,175,2,390,230
179,175,3,390,230
180,173,2,389,233
181,174,2,388,232
182,174,2,388,231
183,173,2,387,230
184,173,2,387,228
185,172,3,387,228
186,172,2,387,227
187,170,2,386,226
188,170,2,385,226
189,169,2,386,224
190,170,2,386,225
191,170,2,387,225
192,171,2,389,225
193,172,2,388,225
194,171,2,388,224
195,171,2,389,223
196,172,0,389,221
197,172,0,389,220
198,172,2,389,221
199,171,2,389,222
200,172,2,388,221
201,173,2,388,220
202,172,2,389,222
203,172,2,389,221
204,173,2,388,221
205,172,0,388,219
206,173,2,387,221
207,173,2,388,220
208,173,0,388,218
209,173,0,387,217
210,172,0,387,218
211,173,0,388,218
212,173,1,388,218
213,173,0,389,219
214,173,1,388,219
215,173,0,387,219
216,171,1,387,220
217,171,1,387,220
218,171,2,387,223
219,171,0,387,220
220,171,0,387,219
221,171,0,387,218
222,172,2,387,221
223,172,2,387,221
224,173,2,387,222
225,172,2,387,222
226,170,2,386,223
227,170,2,387,223
228,171,0,388,218
229,171,2,388,222
230,171,2,388,222
231,171,0,387,219
232,170,0,387,219
233,171,0,387,220
234,172,0,387,219
235,172,0,387,219
236,172,0,387,219
237,172,0,387,219
238,171,0,386,219
239,171,2,386,221
240,169,0,386,217
241,169,0,386,218
242,170,0,386,217
243,171,0,386,216
244,171,0,385,216
245,171,0,386,217
246,171,0,386,217
247,171,0,386,216
248,171,0,386,217
249,170,0,386,218
250,170,1,386,218
251,170,0,386,218
252,171,0,388,221
253,171,0,388,220
254,171,-1,388,220
255,170,1,387,221
256,170,1,387,221
257,172,1,387,221
258,171,1,387,222
259,172,1,387,222
260,172,1,387,223
261,173,1,388,223
262,172,1,388,222
263,172,1,387,223
264,171,2,386,221
265,171,1,385,220
266,172,2,386,220
267,172,2,386,221
268,172,2,386,222
269,172,2,386,221
270,171,2,386,223
271,171,2,386,223
272,172,2,385,223
273,172,3,385,225
274,171,3,385,225
275,171,3,385,224
276,170,2,384,222
277,170,2,384,223
278,170,2,383,223
279,169,2,385,223
280,170,3,383,222
281,170,2,383,222
282,170,0,384,219
283,170,1,384,223
284,171,2,383,224
285,172,2,383,225
286,171,2,383,225
287,172,2,382,225
288,171,2,384,225
289,171,2,384,226
290,171,2,383,227
291,171,2,383,226
292,170,2,383,225
293,169,2,383,224
294,171,3,381,224
295,170,3,380,225
296,171,3,381,225
297,170,3,379,225
298,168,3,379,225
299,172,3,381,227
300,170,4,379,230
301,171,3,379,230
302,167,3,378,231
303,164,2,377,234
304,162,2,374,237
305,160,2,373,238
306,158,0,373,235
307,154,1,372,235
308,153,1,371,237
309,149,0,371,238
310,146,1,368,236
311,144,1,366,239
312,145,1,365,238
313,144,1,364,241
314,142,1,364,247
315,141,0,364,254
316,141,0,365,256
317,141,0,366,256
318,142,0,370,260
319,143,0,370,262
320,143,-1,371,264
321,140,-3,369,270
322,140,-4,369,272
323,145,-3,372,269
324,142,-3,371,276
325,142,-2,371,274
326,142,-3,371,273
327,142,-2,371,272
328,143,-2,371,274
329,143,-2,371,269
330,143,-2,370,269
331,143,-2,371,266
332,143,-2,370,266
333,143,-2,371,265
334,143,-2,372,263
335,144,-2,371,260
336,146,0,374,258
337,147,0,373,259
338,147,-1,373,260
339,145,-2,371,260
340,146,-2,370,259
341,146,-2,370,257
342,146,-1,373,259
343,148,-1,376,258
344,150,-1,378,256
345,155,-1,383,253
346,162,-1,388,254
347,163,1,387,255
348,164,1,388,253
349,164,1,388,254
350,161,1,388,253
351,164,-2,387,250
352,158,-1,384,252
353,153,-2,378,255
354,153,-2,375,253
355,150,-2,372,256
356,147,-3,371,257
357,147,0,374,257
358,147,0,374,257
359,147,-3,371,258
360,145,-1,373,257
361,147,-2,375,257
362,148,-2,377,257
363,150,-3,378,257
364,152,-3,379,257
365,154,-3,381,256
366,157,-2,382,255
367,158,-2,384,254
368,159,-2,385,256
369,158,-2,384,256
370,159,-2,383,255
371,158,-2,384,254
372,158,-1,384,255
373,157,-1,384,256
374,157,-1,384,256
375,158,-1,383,257
376,159,-1,384,258
377,160,-1,384,258
378,161,-1,384,258
379,162,-1,385,259
380,162,-1,385,262
381,159,0,384,262
382,159,0,384,263
383,158,0,384,264
384,159,0,384,266
385,160,0,384,267
386,160,-1,384,267
387,163,0,384,267
388,163,0,385,268
389,163,0,386,269
390,165,-1,386,269
391,165,-1,388,271
392,167,-1,388,271
393,169,-2,389,274
394,172,-2,394,277
395,174,-2,397,278
396,175,-2,400,280
397,179,-1,404,279
398,185,-2,407,280
399,187,-1,409,283
400,192,0,413,284
401,201,0,418,293
402,198,3,423,296
403,201,4,425,299
404,205,4,427,297
405,208,4,431,302
406,209,3,436,302
407,212,4,439,303
408,215,5,443,306
409,219,7,444,308
410,221,8,448,311
411,227,8,453,310
412,229,8,457,312
413,234,8,459,314
414,236,8,460,313
415,240,7,462,312
416,240,7,463,311
417,243,6,464,311
418,245,6,466,308
419,247,6,468,309
420,247,6,470,309
421,250,7,471,308
422,252,6,475,308
423,254,5,477,310
424,257,5,480,310
425,259,5,482,309
426,263,6,486,309
427,267,6,489,314
428,271,2,494,305
429,272,0,496,305
430,273,0,498,305
431,274,0,501,302
432,275,0,504,302
433,273,0,501,302
434,276,-1,503,302
435,277,0,503,302
436,277,-1,504,302
437,277,-2,503,301
438,277,-2,505,297
439,275,-2,504,298
440,274,-1,503,299
441,272,-1,502,298
442,272,-1,502,298
443,275,-1,503,297
444,280,4,502,300
445,275,-3,503,297
446,276,-4,503,298
447,278,-4,505,297
448,278,-4,505,296
449,278,-4,505,296
450,278,-6,506,294
451,278,-7,506,296
452,279,-7,507,295
453,275,-6,506,295
454,277,5,502,295
455,276,4,498,297
456,267,-2,499,297
457,265,-3,498,298
458,265,-2,497,299
459,264,-2,498,298
460,266,-3,502,297
461,268,-3,505,294
462,271,-3,507,294
463,276,-3,512,292
464,284,5,521,295
465,289,6,522,294
466,293,6,524,291
467,297,6,525,292
468,300,10,520,286
469,302,7,517,289
470,301,8,516,290
471,306,10,522,295
472,303,8,518,290
473,306,9,517,282
474,308,11,515,281
475,307,10,515,281
476,307,12,518,280
477,308,15,519,278
478,314,16,522,275
479,319,16,523,276
480,326,16,524,277
481,335,15,528,277
482,341,14,530,274
483,340,13,533,273
484,344,13,537,272
485,346,12,538,272
486,346,10,538,272
487,347,10,538,271
488,347,9,539,275
489,346,9,539,274
490,346,11,539,275
491,346,12,539,272
492,345,15,540,272
493,345,16,539,273
494,343,16,537,275
495,341,17,535,276
496,341,16,534,277
497,339,15,529,278
498,336,15,527,277
499,331,15,525,273
500,325,13,523,274
501,322,15,523,274
502,320,13,522,276
503,315,14,522,275
504,314,13,521,276
505,314,15,520,276
506,312,14,519,276
507,313,15,519,277
508,312,13,518,278
509,312,12,517,277
510,312,11,516,276
511,311,10,516,275
512,310,11,517,276
513,310,10,516,278
514,312,10,516,278
515,312,9,515,278
516,310,8,515,277
517,311,9,515,278
518,311,9,515,277
519,310,9,516,275
520,310,9,515,276
521,309,9,513,274
522,309,9,513,273
523,308,9,513,274
524,307,8,513,274
525,306,9,513,274
526,305,9,513,275
527,303,9,512,274
528,303,7,511,273
529,304,7,519,274
530,305,8,519,274
531,302,6,512,274
532,302,8,520,274
533,303,8,520,275
534,304,7,517,276
535,303,7,517,275
536,302,8,520,276
537,302,7,520,276
538,301,7,520,276
539,300,6,518,277
540,301,7,518,277
541,301,7,517,278
542,302,7,517,277
543,301,7,517,277
544,301,7,518,278
545,301,7,518,277
546,301,7,518,275
547,301,7,518,275
548,301,7,517,275
549,301,7,517,275
550,302,7,517,274
551,302,6,518,273
552,301,7,518,274
553,301,7,518,275
554,299,7,517,275
555,299,7,517,276
556,300,7,517,276
557,300,7,517,276
558,301,7,516,277
559,301,7,516,277
560,302,7,516,277
561,301,7,516,276
562,302,7,516,276
563,301,8,516,276
564,301,8,518,275
565,301,8,517,276
566,301,7,516,276
567,300,8,516,276
568,299,8,515,277
569,299,8,515,276
570,298,9,515,276
571,297,9,514,275
572,296,9,513,276
573,296,9,512,276
574,297,9,514,276
575,297,8,512,277
576,296,7,513,277
577,296,7,513,276
578,295,7,513,277
579,295,7,514,277
580,295,6,513,278
581,295,6,513,278
582,294,7,513,277
583,294,6,513,277
584,293,6,513,277
585,293,7,513,276
586,293,6,512,278
587,293,6,512,277
588,292,6,513,277
589,293,7,513,277
590,294,8,513,276
591,292,8,514,277
592,292,7,514,278
593,291,8,514,278
594,292,8,515,279
595,292,8,514,278
596,292,8,514,278
597,292,8,514,276
598,292,8,515,277
599,292,8,515,277
600,292,8,513,278
601,291,8,512,277
602,290,8,512,278
603,290,8,513,278
604,291,8,513,279
605,292,8,513,279
606,292,9,512,278
607,291,8,512,280
608,292,8,512,280
609,290,8,512,280
610,292,8,512,280
611,292,9,512,279
612,295,9,511,280
613,296,9,511,280
614,297,9,511,282
615,298,10,511,282
616,300,10,511,282
617,300,10,510,281
618,301,11,510,281
619,301,12,510,281
620,302,12,510,283
621,302,11,509,284
622,303,12,511,285
623,302,12,511,285
624,303,13,512,285
625,302,13,511,286
626,303,12,511,287
627,304,12,511,287
628,304,12,510,290
629,304,12,511,290
630,302,11,510,292
631,303,12,510,291
632,302,12,509,290
633,302,12,509,292
634,302,11,509,292
635,302,11,509,290
636,301,13,509,290
637,302,12,509,290
638,302,12,508,290
639,301,11,509,289
640,303,11,509,288
641,301,12,510,289
642,301,13,510,289
643,301,12,510,287
644,300,12,511,287
645,301,11,511,289
646,300,12,510,289
647,300,12,510,288
648,301,12,507,287
649,301,11,509,288
650,300,11,509,288
651,299,12,510,288
652,299,11,513,287
653,297,12,512,286
654,297,12,512,286
655,297,11,513,286
656,298,11,512,286
657,298,11,513,285
658,297,11,513,285
