frame,sx,sy,ex,ey
0,226,131,396,362
1,226,132,396,361
2,226,131,396,361
3,226,131,395,361
4,226,131,395,362
5,226,131,396,362
6,226,131,395,362
7,226,131,395,362
8,226,132,396,363
9,225,132,395,363
10,225,133,395,363
11,225,134,395,364
12,226,134,396,364
13,226,134,397,364
14,226,134,397,364
15,226,134,397,364
16,226,134,397,364
17,227,133,397,364
18,227,133,397,364
19,227,134,396,364
20,226,133,397,364
21,227,132,397,364
22,227,133,397,363
23,227,133,396,364
24,227,132,396,363
25,227,131,396,363
26,227,131,396,363
27,227,131,397,363
28,227,131,397,364
29,227,131,397,364
30,227,131,397,364
31,228,132,398,364
32,228,132,397,364
33,228,132,398,364
34,228,132,398,364
35,228,133,398,364
36,229,134,397,364
37,229,133,397,364
38,229,134,398,364
39,228,134,398,364
40,228,134,398,364
41,228,133,398,364
42,228,133,398,364
43,229,133,398,364
44,229,134,398,364
45,229,133,398,364
46,229,133,398,364
47,229,134,398,363
48,229,133,398,363
49,229,133,397,363
50,229,133,397,363
51,229,133,397,363
52,229,133,397,363
53,229,133,397,363
54,229,133,397,362
55,229,133,397,362
56,229,133,397,361
57,229,133,397,361
58,229,134,397,361
59,229,133,397,361
60,229,133,397,362
61,229,133,398,361
62,229,133,398,361
63,229,133,398,361
64,229,133,397,362
65,229,133,398,361
66,229,133,397,361
67,229,133,397,362
68,229,133,397,362
69,229,133,397,362
70,229,133,397,361
71,229,134,397,361
72,229,133,396,362
73,229,133,396,362
74,229,133,396,362
75,229,133,396,362
76,229,133,396,361
77,229,133,396,362
78,229,132,396,362
79,229,132,396,362
80,229,132,396,361
81,229,133,396,361
82,229,133,396,361
83,228,132,396,361
84,228,131,396,360
85,228,131,396,360
86,228,131,395,360
87,228,131,395,359
88,228,131,395,360
89,228,130,396,360
90,227,131,396,360
91,227,131,396,360
92,227,131,396,360
93,226,130,396,360
94,226,130,396,360
95,227,130,395,360
96,227,129,395,361
97,227,129,395,361
98,227,129,395,361
99,227,130,395,361
100,227,130,394,361
101,227,130,395,361
102,227,129,395,361
103,227,129,395,360
104,227,129,395,361
105,227,129,395,361
106,227,130,395,361
107,227,129,395,361
108,227,130,396,360
109,227,130,396,360
110,227,129,396,360
111,226,129,396,360
112,227,129,396,360
113,227,130,396,360
114,227,130,396,360
115,226,130,395,359
116,226,130,395,360
117,226,129,395,360
118,226,129,395,360
119,226,130,395,360
120,227,130,395,359
121,226,130,396,360
122,227,130,396,360
123,227,130,396,359
124,227,130,396,359
125,227,131,396,359
126,227,130,396,360
127,227,130,396,359
128,227,130,396,359
129,227,131,396,359
130,227,130,397,360
131,227,128,396,360
132,227,128,395,360
133,227,128,395,360
134,227,128,395,360
135,227,129,395,360
136,227,129,396,360
137,227,130,396,360
138,227,130,396,360
139,227,130,396,360
140,227,130,396,360
141,227,130,396,360
142,227,131,396,360
143,227,131,396,360
144,228,131,397,359
145,228,131,397,360
146,228,131,397,360
147,228,130,397,360
148,228,131,397,360
149,228,131,397,359
150,228,130,396,360
151,228,131,397,360
152,228,131,397,360
153,228,131,397,360
154,228,131,397,360
155,228,130,397,361
156,229,130,397,362
157,229,130,397,363
158,229,129,397,363
159,229,130,395,364
160,230,129,395,366
161,230,130,396,366
162,230,130,396,366
163,230,130,396,367
164,230,131,397,367
165,230,130,397,367
166,230,130,397,366
167,230,130,397,367
168,230,129,396,369
169,230,130,396,368
170,230,130,396,369
171,230,128,397,370
172,230,127,398,372
173,229,127,398,373
174,230,126,398,375
175,230,127,398,374
176,230,126,398,375
177,230,125,398,376
178,231,125,398,376
179,231,124,398,376
180,232,124,398,375
181,232,125,398,376
182,232,124,397,375
183,233,123,398,376
184,233,123,397,374
185,233,123,397,374
186,233,122,396,373
187,233,122,396,369
188,234,121,395,368
189,234,118,396,368
190,233,117,397,367
191,233,115,396,366
192,233,114,397,362
193,233,114,396,360
194,233,114,397,361
195,233,113,395,360
196,233,113,394,361
197,233,112,394,361
198,232,111,394,358
199,232,112,393,355
200,232,112,393,356
201,232,112,393,355
202,232,111,394,354
203,232,111,393,353
204,233,111,393,352
205,233,112,394,352
206,234,113,394,351
207,233,113,394,350
208,233,112,394,349
209,234,112,395,348
210,234,114,394,348
211,234,115,394,348
212,235,116,395,348
213,235,116,397,347
214,235,119,397,346
215,235,121,397,345
216,236,122,399,344
217,236,121,400,344
218,237,122,400,345
219,238,124,401,344
220,238,124,401,345
221,240,124,403,345
222,239,126,404,344
223,240,126,404,345
224,241,127,405,346
225,242,128,407,347
226,241,129,408,349
227,243,130,410,347
228,243,131,410,349
229,244,132,410,349
230,243,134,411,350
231,244,137,412,350
232,244,136,413,351
233,244,137,413,352
234,244,137,413,352
235,244,138,414,353
236,244,140,413,353
237,244,142,412,354
238,244,142,413,354
239,243,143,413,355
240,244,144,412,355
241,244,145,411,355
242,244,144,412,356
243,244,142,413,356
244,244,143,413,356
245,244,143,413,356
246,244,143,413,356
247,244,144,413,356
248,244,144,413,356
249,244,144,413,357
250,244,143,413,358
251,245,142,413,359
252,245,141,414,360
253,245,140,415,360
254,246,141,415,360
255,248,142,415,361
256,249,141,416,361
