frame,sx,sy,ex,ey
0,296,116,463,357
1,296,117,464,357
2,296,116,464,357
3,296,116,465,357
4,296,116,465,357
5,296,116,465,358
6,296,116,465,358
7,296,117,465,358
8,296,117,465,358
9,295,116,466,358
10,295,116,466,358
11,296,116,465,358
12,298,117,465,357
13,298,118,465,358
14,297,118,465,358
15,297,118,464,358
16,298,117,465,358
17,298,118,464,358
18,298,119,464,359
19,297,118,463,359
20,297,118,463,360
21,298,118,464,360
22,297,119,464,359
23,298,118,464,359
24,296,118,464,359
25,296,118,463,359
26,296,118,463,359
27,296,117,463,359
28,296,117,464,358
29,296,117,464,359
30,296,117,464,359
31,296,116,464,359
32,295,116,464,359
33,294,116,465,359
34,294,116,464,358
35,294,116,464,359
36,295,115,464,358
37,295,115,464,358
38,295,115,464,359
39,295,115,465,359
40,295,116,465,360
41,295,116,465,359
42,296,117,465,359
43,296,117,465,359
44,296,117,464,360
45,296,117,464,359
46,297,117,464,360
47,297,117,464,360
48,297,118,464,359
49,297,118,464,360
50,296,119,464,360
51,296,119,464,361
52,295,118,465,361
53,295,118,464,360
54,294,117,465,360
55,293,116,466,360
56,294,116,465,360
57,293,115,465,360
58,292,115,465,360
59,292,115,465,359
60,294,117,464,359
61,294,117,464,359
62,293,118,465,359
63,294,117,465,359
64,294,118,465,359
65,294,118,465,359
66,294,118,465,359
67,294,118,465,359
68,293,119,465,359
69,294,118,465,359
70,294,119,464,359
71,295,118,464,359
72,297,120,464,359
73,297,119,464,359
74,297,119,464,359
75,296,119,464,360
76,296,119,464,360
77,296,118,464,360
78,296,118,464,360
79,296,117,464,360
80,296,117,464,361
81,297,119,465,360
82,297,119,465,361
83,296,118,465,361
84,297,118,465,360
85,297,117,465,360
86,298,118,466,360
87,297,120,466,360
88,296,119,465,361
89,297,120,467,361
90,299,118,469,360
91,300,117,471,362
92,300,117,472,361
93,301,119,473,360
94,304,120,476,362
95,307,119,476,362
96,309,122,476,362
97,310,120,478,361
98,312,122,479,360
99,312,119,481,361
100,313,118,483,362
101,313,118,483,362
102,314,116,484,361
103,314,114,485,361
104,314,115,486,360
105,315,115,487,359
106,316,115,488,359
107,316,115,488,358
108,316,115,488,358
109,316,115,488,358
110,316,114,488,357
111,316,115,488,357
112,316,115,488,357
113,316,115,489,357
114,316,114,488,358
115,316,115,488,358
116,316,115,487,357
117,316,114,487,358
118,316,114,487,358
119,316,113,488,357
120,316,113,488,357
121,316,113,488,357
122,316,113,488,357
123,316,113,488,357
124,316,113,488,358
125,317,113,488,358
126,317,113,488,359
127,318,112,488,359
128,319,112,489,358
129,319,112,490,358
130,319,113,489,358
131,319,113,489,358
132,319,114,489,358
133,318,114,488,359
134,317,114,487,360
135,317,114,485,361
136,315,115,482,360
137,313,115,482,360
138,312,116,482,359
139,310,114,482,359
140,310,114,481,359
141,309,116,480,360
142,308,115,479,360
143,307,113,479,360
144,308,115,478,357
145,307,114,478,358
146,306,115,476,359
147,306,114,475,359
148,304,114,476,359
149,303,111,475,359
150,302,113,475,358
151,301,113,473,359
152,301,114,473,357
153,299,115,471,357
154,299,114,470,358
155,299,114,469,358
156,299,114,468,357
157,298,113,468,357
158,297,113,467,357
159,296,113,467,358
160,294,113,465,357
161,294,112,465,357
162,293,112,465,357
163,292,112,465,357
164,292,111,465,357
165,292,110,465,358
166,291,109,465,357
167,292,112,463,359
168,292,112,463,358
169,290,111,463,358
170,290,113,464,357
171,290,113,465,357
172,290,113,464,357
173,290,113,464,357
174,290,113,464,357
175,290,113,464,357
176,291,113,464,357
177,290,112,464,357
178,290,113,464,357
179,290,113,465,357
180,290,113,465,357
181,290,113,465,358
182,290,112,465,357
183,290,112,465,357
184,289,111,464,357
185,289,112,465,357
186,289,112,465,357
187,288,111,465,356
188,288,111,465,357
189,288,111,465,357
190,288,112,465,356
191,287,111,465,357
192,288,112,465,357
193,288,112,465,357
194,288,111,465,356
195,288,112,464,357
196,289,112,464,357
197,289,112,464,357
198,289,112,464,357
199,289,113,464,358
200,288,112,464,358
201,288,111,464,358
202,288,111,465,359
203,289,111,465,361
204,292,112,463,363
205,292,112,463,365
206,292,111,461,367
207,291,111,461,366
208,292,110,461,366
209,292,110,460,368
210,292,110,461,369
211,292,110,461,371
212,293,111,462,372
213,292,112,463,372
214,292,111,464,373
215,292,112,465,371
216,293,114,465,369
217,293,113,466,370
218,294,112,465,371
219,294,112,464,373
220,295,110,463,374
221,295,109,463,375
222,296,109,463,375
223,295,108,463,375
224,295,108,464,373
225,295,106,465,373
226,295,105,465,373
227,294,106,465,372
228,292,107,464,372
229,293,106,465,372
230,293,106,464,372
231,293,105,465,372
232,294,102,466,373
233,294,100,466,373
234,295,99,466,373
235,296,98,466,372
236,296,99,466,372
237,297,102,463,371
238,298,100,463,372
239,298,100,463,369
240,299,99,462,370
241,299,99,463,369
242,299,100,464,369
243,300,100,464,369
244,300,99,463,370
245,301,100,464,370
246,301,100,466,370
247,301,101,466,370
248,301,101,466,370
249,299,101,466,369
250,299,100,467,369
251,298,102,466,367
252,298,99,466,368
253,298,99,465,369
254,298,100,466,368
255,298,101,466,368
256,298,103,466,367
257,298,102,466,368
258,298,103,466,368
259,297,102,467,369
260,298,103,467,370
261,299,103,467,370
262,299,103,466,369
263,299,104,467,369
264,300,106,464,371
265,301,107,465,372
266,301,106,466,372
267,301,107,466,372
268,301,107,467,372
269,302,108,468,372
270,301,107,467,372
271,300,107,468,369
272,299,107,469,368
273,301,108,468,368
274,301,109,468,369
275,301,111,469,368
276,300,113,470,366
277,303,113,470,367
278,302,115,469,370
279,301,114,470,370
280,301,115,470,371
281,302,115,470,372
282,302,115,470,374
283,303,115,470,374
284,304,115,470,374
285,303,115,470,375
286,303,114,470,376
287,303,115,471,376
288,301,114,469,374
289,301,114,469,373
