frame,sx,sy,ex,ey
0,286,118,498,386
1,282,108,494,373
2,282,101,491,373
3,282,94,497,368
4,275,97,490,366
5,276,94,492,363
6,277,92,489,365
7,277,92,490,364
8,277,91,490,364
9,275,91,490,365
10,273,95,490,363
11,278,99,488,364
12,285,98,490,367
13,281,97,491,373
14,283,104,491,379
15,286,108,494,380
16,287,115,495,378
17,287,121,492,381
18,285,122,496,387
19,283,121,496,387
20,287,115,497,386
21,286,110,499,393
22,286,110,500,387
23,285,109,498,383
24,288,109,494,376
25,287,105,490,371
26,283,103,493,368
27,281,100,490,371
28,283,101,491,366
29,284,101,490,365
30,283,101,489,368
31,281,100,489,368
32,279,99,490,368
33,278,98,490,369
34,279,100,489,368
35,279,102,488,366
36,284,102,488,362
37,285,104,490,362
38,285,104,490,360
39,284,104,491,360
40,283,106,491,363
41,282,105,491,364
42,283,105,490,364
43,284,105,490,362
44,284,105,490,363
45,282,105,487,365
46,278,104,486,365
47,277,101,487,364
48,280,98,489,360
49,278,96,489,363
50,277,98,487,366
51,277,96,488,366
52,275,94,481,366
53,273,89,479,363
54,271,87,483,361
55,269,88,478,361
56,267,88,476,361
57,268,88,476,359
58,266,89,470,358
59,266,90,472,359
60,267,92,471,359
61,265,92,469,359
62,265,93,468,360
63,263,90,469,360
64,261,92,469,361
65,259,89,470,363
66,257,93,471,363
67,257,94,471,361
68,257,93,471,362
69,257,91,471,363
70,257,93,472,363
71,259,94,472,362
72,259,94,471,362
73,255,96,469,361
74,251,96,466,363
75,250,98,465,362
76,249,99,462,363
77,249,97,464,362
78,248,96,463,361
79,253,94,460,358
80,249,93,460,359
81,247,94,459,358
82,248,93,460,358
83,248,92,460,357
84,249,94,457,357
85,247,93,456,357
86,248,93,457,357
87,248,92,457,358
88,247,92,457,357
89,246,92,457,358
90,246,92,458,358
91,248,92,459,356
92,247,92,459,353
93,246,91,461,356
94,246,92,460,360
95,247,95,461,360
96,247,98,459,359
97,246,99,459,358
98,248,100,456,359
99,246,101,455,361
100,246,102,456,362
101,244,104,454,362
102,244,101,455,363
103,242,99,455,362
104,242,97,457,359
105,244,93,456,354
106,243,91,457,353
107,240,92,456,352
108,238,89,453,358
109,239,87,454,358
110,239,88,451,357
111,238,91,453,355
112,237,90,450,353
113,237,91,451,352
114,236,91,452,350
115,237,90,451,349
116,237,90,452,349
117,239,90,452,348
118,239,89,453,347
119,242,87,454,347
120,243,87,455,349
121,241,83,454,350
122,243,82,454,352
123,243,84,451,351
124,243,87,450,350
125,246,89,454,349
126,247,87,456,349
127,246,79,457,350
128,245,78,458,349
129,245,75,454,350
130,247,72,453,349
131,246,77,452,346
132,251,76,451,340
133,249,76,450,342
134,250,77,448,340
135,249,71,447,338
136,248,66,448,335
137,241,59,450,347
138,238,61,448,347
139,244,70,445,333
140,239,60,445,346
141,240,60,446,347
142,244,73,442,334
143,245,71,441,335
144,246,75,439,341
145,241,78,437,345
146,241,80,437,342
147,240,77,437,342
148,242,76,438,348
149,241,82,439,351
150,242,80,436,351
151,240,75,437,350
152,240,76,434,350
153,242,80,432,350
154,242,82,433,350
155,241,81,432,348
156,242,80,429,344
157,241,78,430,343
158,241,78,432,345
159,241,77,430,345
160,241,73,430,345
161,240,72,429,346
162,241,73,430,346
163,240,71,429,346
164,242,71,431,349
165,241,73,432,350
166,234,49,435,363
167,234,47,435,362
168,230,39,437,356
169,232,40,439,356
170,233,40,440,355
171,234,39,439,356
172,235,43,435,355
173,233,44,435,354
174,232,46,433,355
175,232,49,433,353
176,240,63,430,346
177,241,65,430,346
178,240,64,430,347
179,240,63,429,345
180,229,48,430,349
181,239,63,429,343
182,241,65,429,342
183,240,64,427,343
184,240,63,428,344
185,240,61,429,345
186,231,49,432,348
187,230,48,431,351
188,230,48,432,352
189,230,48,431,350
190,230,48,433,350
191,240,61,432,348
192,231,48,431,355
193,233,48,431,360
194,231,48,432,356
195,230,48,431,356
196,240,58,431,348
197,240,58,430,348
198,240,58,430,349
199,241,60,430,348
200,231,50,432,353
201,240,62,430,347
202,241,64,431,347
203,240,64,431,346
204,232,49,434,351
205,232,49,434,353
206,233,49,435,353
207,235,50,434,359
208,235,50,434,360
209,235,50,434,361
210,235,50,435,360
211,235,51,434,361
212,235,51,435,360
213,235,51,434,360
214,236,52,434,359
215,232,50,434,351
216,234,51,433,359
217,232,49,435,353
218,235,49,434,359
219,235,49,433,360
220,235,48,433,362
221,235,47,433,360
222,235,45,433,360
223,235,43,433,359
224,232,43,434,354
225,235,45,436,354
226,234,46,436,353
227,234,43,437,353
228,230,43,434,353
229,238,62,430,346
230,238,67,431,347
231,237,71,430,345
232,237,68,427,348
233,236,62,427,350
234,233,63,427,349
235,229,58,423,351
236,226,64,420,348
237,224,66,422,357
238,221,59,420,359
239,221,66,415,356
240,217,59,416,357
241,214,60,412,355
242,213,56,412,355
243,212,54,413,352
244,213,55,412,355
245,214,57,413,355
246,217,59,414,352
247,216,71,412,349
248,217,71,413,352
249,219,77,413,347
250,219,70,415,344
251,223,67,418,348
252,225,63,420,343
253,227,59,420,344
254,227,55,426,347
255,228,56,426,349
256,227,60,426,349
257,228,62,420,343
258,227,62,420,342
259,227,62,423,343
260,227,61,423,346
261,228,61,419,344
262,228,58,420,347
263,229,58,423,349
264,232,60,420,351
265,232,62,423,350
266,231,63,423,347
267,229,58,422,346
268,228,60,424,343
269,227,57,423,343
270,225,55,425,345
271,225,58,426,344
272,224,58,428,342
273,225,58,427,346
274,226,69,425,344
275,226,74,427,345
276,230,76,430,345
277,229,73,431,349
278,228,76,431,347
279,229,76,433,349
280,226,79,433,353
281,224,78,432,355
282,228,79,431,355
283,228,78,431,356
284,228,84,429,356
285,230,81,426,360
286,229,84,426,362
287,226,83,427,363
288,221,82,428,364
289,220,81,428,366
290,222,86,427,366
291,223,87,430,366
292,223,94,428,366
293,220,95,428,365
294,216,93,428,365
295,216,97,428,366
296,216,101,426,365
297,213,103,426,366
298,212,106,429,365
299,212,105,425,367
300,213,109,425,368
301,210,113,425,368
302,209,116,425,369
303,210,116,423,369
304,208,112,421,368
305,209,117,425,369
306,213,116,427,370
307,217,113,425,370
308,214,116,425,374
309,215,111,435,376
310,219,111,438,378
311,215,99,438,375
312,215,98,442,373
313,218,92,446,373
314,220,95,449,374
315,225,98,447,373
316,229,100,448,372
317,236,106,451,366
318,242,108,448,366
319,239,109,446,367
320,241,112,447,369
321,243,112,448,367
322,243,113,447,367
323,243,112,446,369
324,241,112,449,371
325,240,110,450,372
326,241,111,452,374
327,244,114,454,371
328,246,113,460,369
329,249,113,463,368
330,248,114,464,374
331,249,97,465,379
332,249,111,466,381
333,253,109,470,381
334,260,115,475,380
335,257,118,475,380
336,270,122,478,383
337,266,123,475,382
338,267,121,478,382
339,275,123,484,386
340,270,125,487,386
341,275,130,491,386
342,273,127,493,386
343,274,126,493,386
344,278,128,495,382
345,288,115,507,388
346,291,110,510,387
347,298,113,511,378
348,302,110,514,375
349,301,108,521,380
350,309,108,512,369
351,308,111,514,371
352,314,118,513,374
353,320,121,516,372
354,318,117,513,380
355,320,119,514,378
356,325,119,517,378
357,322,114,523,381
358,324,114,523,381
359,326,119,528,380
360,329,124,531,379
361,328,129,530,383
362,332,131,533,377
363,336,134,532,381
364,331,132,532,382
365,333,136,531,378
366,328,136,529,380
367,331,135,526,383
368,333,134,527,382
369,329,129,529,394
370,326,129,532,387
371,321,135,533,388
372,325,127,532,392
373,324,132,531,396
374,322,133,530,387
375,317,138,524,384
376,301,129,527,397
377,304,136,518,394
378,298,134,521,410
379,301,136,519,408
380,300,135,517,407
381,297,133,514,411
382,294,130,514,411
383,297,134,514,410
384,299,131,513,406
385,299,127,517,403
386,298,126,516,405
387,299,127,520,405
388,297,123,520,408
389,299,122,522,407
390,297,122,522,404
391,303,123,520,398
392,300,122,522,397
393,306,124,520,392
394,308,124,518,396
395,308,121,514,395
396,313,118,522,384
397,315,114,525,385
398,321,114,527,391
399,320,108,528,386
400,325,107,527,398
401,325,107,531,393
402,328,109,529,385
403,330,107,529,395
404,332,112,532,384
405,336,114,530,387
406,337,114,534,381
407,338,111,538,378
408,338,111,538,380
409,336,105,539,381
410,337,108,538,376
411,334,105,539,375
412,338,102,536,373
413,337,100,537,375
414,334,92,536,374
415,334,94,533,371
416,331,96,533,370
417,327,97,532,370
418,332,97,526,371
419,329,98,525,369
420,324,94,525,363
421,323,95,526,362
422,320,95,524,359
423,321,95,521,360
424,316,97,520,362
425,315,97,523,362
426,314,97,523,366
427,312,96,518,368
428,311,100,519,370
