frame,sx,sy,ex,ey
0,144,79,328,314
1,144,78,327,314
2,145,78,327,314
3,144,79,327,314
4,144,80,327,313
5,143,79,327,314
6,144,78,327,313
7,144,79,327,312
8,144,79,328,313
9,146,80,330,313
10,146,82,329,312
11,147,80,328,312
12,148,80,329,312
13,149,78,330,312
14,146,76,329,312
15,144,77,330,312
16,143,77,330,312
17,145,77,330,312
18,143,77,331,312
19,143,76,330,311
20,143,76,330,312
21,144,76,330,311
22,143,77,330,312
23,145,77,330,312
24,146,77,330,313
25,146,77,330,312
26,146,77,330,312
27,145,76,330,313
28,145,76,330,313
29,145,77,330,313
30,145,78,330,313
31,145,77,330,313
32,145,78,330,312
33,146,77,330,312
34,146,78,329,312
35,146,79,329,312
36,147,78,329,312
37,147,79,329,312
38,146,80,328,311
39,146,80,328,311
40,144,79,328,312
41,143,78,328,313
42,144,78,328,313
43,144,76,329,314
44,144,76,328,314
45,144,76,328,313
46,145,77,328,313
47,145,76,329,313
48,143,77,327,313
49,143,78,326,313
50,143,77,325,313
51,143,78,325,313
52,142,79,326,313
53,141,77,325,314
54,141,76,326,314
55,141,77,322,313
56,141,78,321,313
57,142,78,320,314
58,142,79,320,314
59,141,80,320,314
60,141,80,320,315
61,141,80,320,315
62,140,79,319,315
63,141,78,319,316
64,140,78,319,316
65,139,78,319,316
66,140,77,319,316
67,140,78,319,316
68,141,77,320,316
69,141,78,320,315
70,141,79,319,314
71,141,79,319,315
72,143,80,319,315
73,142,80,318,314
74,141,81,318,314
75,141,81,319,313
76,141,79,319,313
77,142,80,319,312
78,141,80,319,312
79,141,79,319,312
80,141,80,319,312
81,141,78,318,314
82,141,76,318,315
83,141,78,318,314
84,144,79,318,314
85,144,79,318,314
86,143,74,318,315
87,142,73,318,314
88,142,72,319,315
89,142,72,320,315
90,141,71,321,315
91,140,69,320,316
92,140,69,320,316
93,139,68,320,317
94,137,68,320,318
95,139,69,322,319
96,139,70,323,319
97,141,70,323,320
98,140,70,322,321
99,139,70,324,320
100,140,69,324,321
101,140,69,325,322
102,140,69,326,321
103,141,68,326,322
104,140,67,327,322
105,139,66,327,322
106,138,67,328,321
107,140,67,328,321
108,141,69,328,322
109,141,69,328,322
110,140,69,328,322
111,141,69,328,323
112,141,69,328,323
113,141,69,328,323
114,141,69,327,323
115,141,71,327,323
116,141,70,327,323
117,140,69,326,325
118,140,70,326,325
119,139,70,326,325
120,139,68,327,325
121,140,67,326,325
122,140,67,326,324
123,139,67,326,324
124,137,67,327,324
125,137,67,326,324
126,137,67,326,324
127,136,67,326,324
128,136,67,326,324
129,135,66,326,324
130,136,66,327,323
131,136,68,328,324
132,136,72,328,323
133,133,71,329,323
134,134,71,329,322
135,136,73,330,322
136,136,74,330,322
137,135,74,329,323
138,135,74,330,323
139,135,74,331,323
140,137,73,331,323
141,138,74,331,323
142,137,74,331,323
143,139,74,331,323
144,142,75,330,323
145,143,75,330,323
146,143,74,330,323
147,143,75,329,324
148,142,74,329,323
