frame,sx,sy,ex,ey
0,267,136,448,365
1,267,136,447,366
2,267,136,446,365
3,267,135,447,364
4,267,135,446,363
5,267,136,446,364
6,267,135,446,364
7,268,135,447,364
8,270,133,447,366
9,274,134,448,362
10,275,133,452,362
11,275,133,452,361
12,276,133,453,361
13,276,130,454,362
14,277,129,454,362
15,277,129,454,362
16,277,129,454,361
17,278,128,455,361
18,279,129,456,360
19,279,130,457,360
20,280,130,457,359
21,280,130,458,358
22,280,130,458,357
23,281,131,458,356
24,282,131,458,354
25,283,130,458,356
26,284,130,459,356
27,284,128,460,356
28,284,129,461,357
29,284,130,460,355
30,284,130,461,355
31,284,129,462,356
32,285,129,461,356
33,285,128,463,355
34,285,129,463,355
35,285,130,463,354
36,285,131,463,354
37,285,131,463,354
38,285,131,463,353
39,284,131,464,353
40,284,132,462,353
41,284,132,461,353
42,284,132,460,352
43,284,131,460,351
44,284,131,460,352
45,283,131,459,352
46,283,132,459,351
47,283,132,459,352
48,283,131,459,351
49,282,131,459,351
50,282,131,459,351
51,282,131,459,351
52,282,130,458,351
53,282,130,458,353
54,281,130,458,357
55,281,128,458,358
56,281,127,457,357
57,281,124,455,358
58,280,122,456,359
59,280,120,456,359
60,280,121,455,358
61,279,121,455,356
62,279,120,454,357
63,279,119,454,356
64,279,118,453,356
65,279,119,453,357
66,279,119,452,357
67,277,119,451,358
68,276,120,450,359
69,274,122,449,357
70,272,125,449,356
71,270,124,448,356
72,267,125,447,359
73,267,125,447,359
74,267,126,447,361
75,267,127,447,361
76,266,129,447,363
77,265,127,447,364
78,265,126,447,362
79,265,128,446,363
80,265,128,446,363
81,266,128,446,363
82,267,127,447,365
83,269,128,448,365
84,270,130,449,364
85,272,130,450,361
86,272,129,452,360
87,273,129,452,360
88,272,127,452,361
89,273,126,452,361
90,273,125,451,363
91,273,125,452,362
92,273,125,452,360
93,274,125,452,360
94,273,126,452,360
95,273,125,452,360
96,273,125,452,359
97,272,125,451,360
98,270,124,450,361
99,268,121,449,362
100,265,119,448,361
101,262,118,447,360
102,259,118,445,358
103,256,118,444,357
104,253,117,441,356
105,249,116,439,355
106,249,116,435,360
107,247,116,430,359
108,246,112,426,365
109,245,110,425,364
110,243,111,421,363
111,240,113,419,360
112,239,113,418,363
113,238,112,417,368
114,238,112,417,367
115,237,112,417,368
116,238,115,418,370
117,240,116,420,370
118,243,119,425,366
119,246,120,430,364
120,247,122,438,358
121,253,123,441,361
122,258,124,447,364
123,264,132,452,363
124,272,136,455,364
125,276,134,457,368
126,280,137,463,364
127,282,137,466,362
128,283,138,467,363
129,284,138,467,363
130,284,139,467,362
131,283,138,467,362
132,283,141,468,368
133,283,142,469,367
134,283,137,467,364
135,283,137,467,364
136,282,140,467,368
137,282,136,464,364
138,281,137,461,364
139,281,134,461,363
140,280,132,460,362
141,280,132,459,362
142,279,129,458,363
143,278,129,458,363
144,277,131,457,364
145,277,131,457,364
146,277,131,457,364
147,277,131,457,364
148,277,131,456,365
149,277,132,456,364
150,277,132,456,364
151,277,132,456,364
152,276,132,456,364
153,277,132,456,365
154,277,132,456,364
155,278,132,456,366
156,279,132,457,365
157,279,131,457,365
158,279,131,457,365
159,279,132,458,364
160,280,132,458,363
161,280,133,459,363
162,280,133,459,363
163,280,134,460,362
164,281,133,459,362
165,280,134,460,362
166,281,134,460,362
167,281,134,460,362
168,280,135,460,361
169,281,134,461,362
170,281,134,462,362
171,281,133,462,360
172,282,130,464,360
173,282,127,465,360
174,283,126,463,361
175,285,125,463,361
176,284,126,464,361
177,285,125,464,361
178,285,125,463,359
179,285,124,462,360
180,285,127,464,356
181,286,125,464,356
182,286,125,465,357
183,286,126,466,356
184,286,126,466,356
185,287,126,465,356
186,286,125,465,357
187,287,126,466,357
188,286,126,467,358
189,287,127,466,358
190,287,127,467,358
191,286,127,468,358
192,287,129,467,357
193,286,128,466,359
194,286,128,465,359
195,285,129,465,359
196,285,128,465,358
197,285,127,464,361
198,285,127,464,360
199,285,128,463,359
200,285,128,464,357
201,286,129,464,355
202,286,127,464,356
203,286,126,464,355
204,285,127,464,354
205,285,127,464,354
206,285,127,465,353
207,286,126,465,356
208,285,127,464,357
209,286,126,465,356
210,285,127,465,357
211,285,128,465,356
212,285,128,465,356
213,285,128,465,356
214,286,128,465,356
215,286,128,465,354
216,288,130,464,353
217,288,131,465,353
218,287,130,465,354
219,287,129,466,355
220,287,128,466,355
221,286,127,466,357
222,287,128,466,357
223,287,128,466,356
224,287,128,466,357
225,287,128,466,357
226,286,128,466,357
227,287,128,466,358
228,286,128,466,359
229,286,127,466,360
230,286,126,466,360
231,286,126,466,360
232,286,126,466,359
233,286,127,466,358
234,286,127,465,358
235,286,126,466,358
236,286,126,466,359
237,285,126,465,359
238,285,127,464,359
239,284,128,464,359
240,283,127,463,361
241,283,128,464,360
242,284,130,465,360
243,284,132,465,359
244,284,133,465,360
245,284,134,465,359
246,284,135,466,361
247,284,136,466,362
248,284,136,466,364
249,284,136,466,364
250,284,136,466,364
251,284,135,465,363
252,284,134,467,363
253,285,132,466,363
254,284,132,466,362
255,284,130,465,362
256,285,129,464,361
257,284,129,463,361
258,284,129,462,360
259,283,128,461,360
260,283,127,461,360
261,282,128,461,361
262,282,128,461,360
263,282,128,461,359
264,282,129,461,359
265,282,129,461,358
266,282,130,462,357
267,282,130,462,357
268,282,130,462,355
269,282,131,462,359
270,283,132,462,360
271,283,133,463,360
272,283,134,464,359
273,283,134,464,361
274,283,136,464,362
275,284,137,464,363
276,285,138,464,363
277,285,139,464,362
278,284,139,465,362
279,284,139,465,362
280,284,137,465,362
281,284,136,464,362
282,284,135,464,361
283,283,135,464,359
284,283,134,464,360
285,283,133,464,360
286,283,132,465,359
287,283,131,465,359
