frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,218,79,348,227,280.178,123.847,339.626,134.016,321.645,161.661,264.449,185.106,321.909,192.714
1,222,75,349,226,280.653,121.683,338.236,128.608,320.673,158.385,271.477,184.81,324.053,189.596
2,223,79,349,230,283.628,122.355,339.474,129.801,325.717,160.494,272.043,187.049,323.856,192.192
3,220,75,348,226,276.054,118.86,338.625,126.011,317.121,155.074,267.122,185.428,326.186,190.464
4,219,74,347,224,277.469,117.792,342.566,124.559,321.4,155.232,268.391,186.36,328.382,191.165
5,223,75,358,231,289.088,120.673,350.008,128.65,332.183,157.771,276.962,186.666,333.76,192.197
6,223,75,358,231,289.088,120.673,350.008,128.65,332.183,157.771,276.962,186.666,333.76,192.197
7,219,68,355,228,284.631,118.651,343.535,128.218,325.303,153.29,275.671,181.964,329.309,189.122
8,230,72,361,232,292.971,120.666,346.699,129.033,331.161,153.803,281.061,183.339,332.657,189.381
9,227,71,359,233,292.532,120.189,348.34,129.058,331.937,155.212,279.367,184.621,332.775,191.061
10,221,68,354,226,290.263,116.006,351.288,126.574,332.521,155.652,276.676,184.161,333.631,192.093
11,228,71,359,230,293.411,121.615,347.03,128.733,335.04,155.228,281.423,182.928,333.146,187.813
12,226,73,353,222,290.338,117.76,349.304,126.935,332.276,156.607,277.669,182.242,333.505,188.952
13,224,71,354,224,287.519,115.721,348.686,123.907,329.528,153.253,276.074,182.24,333.357,188.278
14,226,66,357,223,285.626,115.523,347.605,121.958,328.176,153.497,276.162,182.624,332.964,187.318
15,230,74,358,229,293.288,118.613,346.124,127.672,331.059,154.583,283.406,183.118,331.207,189.472
16,228,73,359,230,292.15,120.894,347.734,128.608,331.935,157.274,281.268,184.406,333.771,189.739
17,233,76,355,226,293.092,120.169,343.995,128.647,329.889,154.156,282.968,180.504,331.263,186.378
18,230,71,361,229,296.859,119.72,353.398,129.715,335.628,155.852,281.126,182.651,336.447,190.056
19,230,71,361,229,296.859,119.72,353.398,129.715,335.628,155.852,281.126,182.651,336.447,190.056
20,219,65,353,226,280.539,111.727,348.224,117.958,326.539,148.94,273.41,186.697,331.963,191.302
21,215,63,362,236,284.611,112.863,355.383,122.603,330.976,158.084,273.552,191.588,336.479,198.717
22,228,71,356,229,289.623,120.277,343.68,127.989,328.545,154.889,278.626,184.343,328.62,189.769
23,228,71,356,229,289.623,120.277,343.68,127.989,328.545,154.889,278.626,184.343,328.62,189.769
24,225,73,346,220,284.225,115.91,343.981,124.382,324.749,149.917,274.053,181.278,328.673,187.409
25,227,72,352,227,284.227,120.041,338.443,129.229,320.437,153.648,274.783,181.181,324.342,188.151
26,222,78,352,233,281.725,119.791,347.71,127.73,327.078,159.873,270.496,191.442,329.599,197.231
27,223,78,348,229,280.18,118.61,342.188,125.816,322.739,158.937,269.525,187.939,325.646,193.026
28,220,73,352,229,280.096,118.595,340.359,126.711,320.95,156.967,269.875,185.891,324.57,191.797
29,213,78,350,234,269.881,118.797,335.871,123.639,315.468,149.683,264.395,187.281,324.259,190.141
30,218,72,351,234,281.685,119.738,339.557,126.504,322.419,156.902,274.662,189.213,326.553,193.634
31,220,75,347,223,280.328,118.915,341.394,126.225,324.253,158.74,273.722,186.88,327.439,191.404
32,219,74,350,226,279.148,121.532,337.196,128.886,320.081,157.747,268.887,184.36,320.952,189.48
33,215,68,346,220,277.175,112.76,339.269,120.568,321.076,147.798,269.44,180.542,324.406,186.057
34,224,77,352,228,283.595,120.233,339.168,131.05,318.68,155.669,272.458,183.644,320.55,191.995
35,223,78,352,230,281.19,119.756,338.237,130.22,317.427,154.1,271.516,184.821,321.357,192.606
36,223,75,351,228,280.767,119.674,338.537,126.704,320.359,153.005,274.42,185.889,324.081,190.401
37,223,74,350,225,282.906,119.568,340.244,126.31,323.32,151.705,275.966,184.842,325.777,189.141
38,221,71,355,233,282.855,122.333,339.182,128.227,324.231,157.579,276.154,188.003,325.494,191.581
39,217,71,347,227,281.288,115.792,343.625,123.128,324.051,150.423,273.02,185.197,328.568,189.891
40,224,66,353,227,282.261,120.868,337.527,128.691,318.734,156.301,274.621,185.139,322.973,191.17
41,224,73,351,225,281.472,126.15,334.065,128.587,318.76,156.978,278.142,184.391,323.368,185.883
42,223,71,358,233,287.613,119.959,346.632,125.065,331.54,154.379,279.883,187.029,331.508,190.051
43,217,63,354,230,286.748,116.293,344.506,122.816,330.265,150.964,280.002,183.772,332.826,187.787
44,216,61,357,228,286.449,113.481,350.462,120.98,330.984,150.701,276.738,185.26,335.972,190.463
45,222,67,352,220,286.776,117.736,344.697,123.537,329.108,153.408,280.744,183.841,331.463,187.326
46,218,59,358,230,291.297,113.909,350.194,122.227,334.042,150.151,282.183,183.783,335.767,189.28
47,229,72,355,220,293.064,118.374,349.325,124.691,335.467,152.936,284.952,182.645,334.355,186.628
48,235,71,353,213,288.631,117.853,345.674,121.542,331.533,148.566,289.267,183.146,335.81,184.577
49,227,70,359,227,293.598,119.016,350.422,125.35,336.528,151.566,285.784,185.984,335.699,189.827
50,229,66,360,226,295.311,118.526,351.255,124.601,338.902,151.499,287.616,184.707,336.515,188.319
51,232,68,359,223,297.205,118.273,352.482,124.327,340.067,149.961,288.421,181.826,337.776,185.484
52,226,67,354,218,286.088,115.756,343.186,120.176,329.283,148.161,287.032,181.873,334.886,183.819
53,229,70,355,214,287.171,115.834,343.343,119.951,328.568,145.269,286.125,177.006,336.467,178.971
54,228,66,353,214,290.449,115.835,345.546,120.793,335.204,146.569,289.865,179.107,337.099,181.246
55,231,66,356,225,295.56,117.339,350.089,123.518,338.491,148.355,288.792,185.029,335.823,188.847
56,219,58,356,225,288.974,108.943,352.421,116.86,334.714,145.682,283.257,183.649,338.396,189.026
57,233,66,363,222,301.968,115.95,358.609,123.546,344.897,150.058,291.072,180.858,341.744,186.03
58,235,66,360,216,296.363,117.023,352.06,121.716,338.841,145.554,291.041,180.23,339.079,182.842
