frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,249,60,388,246,315.314,131.72,370.153,127.176,367.624,163.185,322.14,207.293,371.118,201.426
1,248,59,387,247,316.754,128.806,374.08,127.702,369.392,157.734,322.504,206.075,371.941,202.843
2,245,60,383,249,314.637,129.017,370.97,126.532,367.826,157.435,322.616,208.289,369.441,203.871
3,251,60,384,243,315.24,129.576,371.384,124.333,366.697,159.547,323.371,206.643,372.597,200.936
4,247,62,384,245,318.074,123.896,377.857,123.157,372.494,151.108,324.325,205.413,372.327,202.632
5,249,61,384,244,315.358,129.12,371.756,124.377,367.51,158.195,324.409,206.245,373.307,199.951
6,249,64,385,246,315.978,130.323,373.112,127.628,368.566,158.776,321.617,206.928,371.888,202.546
7,252,70,383,246,315.438,130.73,374.466,127.4,366.038,154.673,321.64,206.753,370.816,202.856
8,252,68,385,248,316.26,131.405,376.57,128.15,368.878,157.297,322.655,209.634,372.376,205.264
9,252,67,388,247,314.941,131.551,373.413,125.59,368.448,157.11,325.016,208.516,373.312,201.25
10,252,71,388,247,318.946,126.945,378.903,125.016,372.849,153.861,322.246,205.563,374.607,202.015
11,249,67,384,247,315.559,129.041,373.459,126.925,370.956,155.622,318.731,207.284,371.026,203.442
12,243,60,381,248,313.661,131.071,369.272,122.463,369.223,151.443,327.936,208.027,370.234,199.065
13,238,50,389,262,316.746,131.454,371.108,127.259,374.798,157.168,327.85,210.212,370.204,204.97
14,248,65,381,245,312.46,129.578,372.391,128.159,365.487,158.306,316.286,207.93,369.394,205.244
15,247,62,381,247,312.272,128.777,371.508,126.815,365.843,158.187,316.785,207.976,370.162,204.703
16,246,63,382,244,309.587,128.696,368.5,122.506,364.786,157.601,320.924,209.838,371.121,202.196
17,249,63,382,242,314.032,128.135,370.025,122.147,368.061,153.473,323.703,203.795,371.641,196.477
18,246,60,384,246,312.774,128.925,370.531,123.665,367.687,156.78,321.891,206.478,371.738,200.025
19,247,61,383,243,315.232,129.536,369.248,121.387,370.645,152.303,327.242,204.261,373.378,194.633
20,249,63,382,242,317.56,131.018,371.307,123.067,372.43,154.082,328.806,205.739,374.733,196.479
21,246,60,385,246,312.787,131.7,368.961,126.207,366.873,160.325,320.326,206.639,370.85,199.817
22,252,58,393,248,319.734,136.821,370.878,133.873,369.468,165.663,324.025,207.63,370.576,203.271
23,247,63,381,240,321.829,131.005,372.443,126.934,369.969,162.367,324.975,202.674,367.658,198.409
24,243,62,382,249,319.543,132.62,371.633,126.176,368.808,157.286,326.975,203.651,370.143,197.124
25,247,55,393,251,318.794,135.34,369.361,127.735,372.333,159.189,330.899,205.349,375.775,196.824
26,248,63,383,246,313.157,130.941,370.113,128.317,366.794,161.374,317.404,208.06,370.196,203.931
27,248,63,383,247,313.034,131.179,370.114,128.904,366.435,161.572,317.146,208.139,369.942,204.296
28,250,66,391,249,311.96,129.681,371.77,127.964,365.176,157.344,316.656,205.645,368.172,202.091
29,250,66,387,247,310.35,133.385,368.149,129.146,363.559,160.303,317.223,207.228,366.87,201.51
30,252,62,388,245,318.812,135.296,372.543,130.834,370.865,163.764,324.712,208.512,374.166,202.827
31,249,68,386,249,309.883,131.949,369.942,126.843,364.312,158.241,318.047,209.359,369.415,203.345
32,252,64,385,242,316.444,135.329,370.954,129.704,368.646,162.82,324.398,208.453,371.328,201.788
33,252,63,392,254,314.57,137.55,366.941,132.386,367.12,165.871,321.184,210.123,370.524,203.629
34,249,67,385,249,309.961,135.655,367.031,131.752,363.715,162.481,317.042,210.118,366.555,204.65
35,249,67,388,250,310.006,132.787,369.2,128.186,364.6,160.669,317.555,209.021,368.456,203.427
36,248,64,386,251,312.714,135.67,371.662,134.382,367.672,164.535,318.703,212.174,367.646,208.686
37,248,64,386,251,312.004,135.652,371.043,134.495,366.656,164.189,317.575,211.804,366.759,208.438
38,247,63,385,249,313.736,133.766,371.174,129.068,369.309,164.845,321.401,210.595,373.576,204.481
39,247,64,384,247,311.94,133.072,369.513,126.367,368.025,163.443,321.693,210.861,373.21,203.027
40,247,64,383,250,311.042,132.833,368.798,128.067,366.076,163.528,319.187,211.07,371.343,204.92
41,246,63,383,249,311.174,131.44,371.087,127.66,366.736,163.539,317.801,212.602,371.924,207.142
42,247,63,384,249,313.846,132.222,371.423,127.178,369.121,163.95,321.212,210.651,373.625,204.229
43,249,68,383,252,308.256,136.346,368.056,129.209,363.804,161.866,318.636,213.265,371.04,206.567
44,248,67,381,254,310.598,134.886,369.82,132.368,363.883,162.391,316.115,212.777,367.472,210.612
