frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,262,50,395,232,332.935,111.961,394.779,114.911,388.477,149.345,331.942,198.427,385.738,199.009
1,262,48,397,230,327.63,109.612,393.206,110.621,384.028,147.004,329.79,196.903,386.182,195.588
2,261,48,397,232,332.677,112.637,394.567,114.826,386.854,148.725,332.785,197.218,385.547,197.314
3,261,50,394,234,336.072,113.947,393.333,117.444,390.29,152.605,332.197,196.46,384.472,197.845
4,261,47,396,230,327.423,107.052,394.685,109.839,385.733,142.731,328.718,195.575,386.462,195.818
5,260,51,394,233,336.625,112.205,394.814,114.401,394.461,147.999,334.722,196.18,387.431,196.089
6,262,45,395,229,328.074,106.448,394.714,110.914,385.251,146.021,325.916,194.253,384.732,196.146
7,261,46,401,236,330.262,108.961,396.794,113.201,389.022,147.707,329.997,196.458,388.139,198.32
8,259,46,399,240,329.102,109.128,395.331,112.453,389.922,145.311,328.84,197.756,388.652,198.767
9,254,42,402,244,334.346,111.376,398.523,113.35,397.356,145.683,334.542,198.515,394.058,197.898
10,261,46,403,233,340.22,113.35,399.095,117.541,395.035,149.738,335.668,192.437,390.732,194.088
11,260,43,409,240,345.277,114.048,401.378,119.549,397.72,153.479,339.321,194.209,390.863,197.331
12,256,46,398,238,333.348,111.192,396.142,113.803,393.834,147.012,333.017,197.334,390.387,197.323
13,256,47,399,240,335.3,111.429,396.389,113.554,395.034,146.235,333.206,195.594,390.461,195.318
14,262,48,403,229,331.622,108.475,396.661,109.227,388.003,146.597,330.957,190.747,390.697,189.663
15,259,44,400,232,329.179,108.618,395.906,110.548,389.341,144.834,330.539,195.541,389.493,195.034
16,262,47,399,230,332.938,111.939,395.688,113.426,388.444,148.659,333.708,195.663,387.827,195.18
17,264,49,397,228,331.34,106.546,396.054,109.529,388.061,145.361,330.979,193.428,388.889,193.623
18,262,49,400,229,334.56,114.511,393.45,115.822,386.016,153.177,332.182,192.173,386.157,192.083
19,260,47,402,228,330.661,110.836,394.086,111.375,385.204,149.058,330.08,190.67,387.565,189.571
20,261,50,398,230,334.816,113.813,394.273,116.533,386.833,150.704,331.905,192.581,384.98,193.626
21,261,50,398,229,332.278,112.97,392.011,116.156,382.38,150.003,329.559,189.917,382.886,191.596
22,258,45,399,236,336.92,116.617,392.462,118.808,386.926,150.761,335.407,192.865,383.773,193.647
23,262,52,394,227,331.364,113.931,390.985,115.275,382.596,149.319,330.61,192.395,382.543,192.074
24,263,52,394,226,331.699,113.899,391.245,115.21,380.752,150.809,329.795,190.984,382.101,191.225
25,263,51,397,228,331.853,113.398,392.461,114.184,381.842,151.795,330.719,192.939,383.695,192.186
26,258,47,397,232,334.864,114.294,394.119,116.254,388.563,150.177,332.672,193.937,385.898,194.028
27,260,46,399,227,331.342,112.42,393.518,114.103,384.451,150.242,329.375,191.626,385.082,191.61
28,263,52,395,228,331.942,115.15,390.681,115.55,382.742,151.955,331.234,193.382,382.709,192.52
29,259,47,396,233,333.367,115.566,391.754,117.039,383.299,149.254,331.896,192.448,382.938,192.592
30,262,49,396,227,333.566,114.142,392.34,114.226,384.105,149.41,332.926,192.053,383.644,190.926
31,261,48,396,230,335.473,114.483,392.22,116.175,384.978,147.418,335.646,190.636,382.968,190.985
32,260,46,400,231,332.936,113.228,392.19,114.348,384.16,149.224,332.617,192.699,384.235,192.41
33,261,48,399,231,332.924,112.821,392.513,115.082,383.611,149.913,332.058,193.72,383.047,194.224
34,261,49,398,229,332.986,113.513,392.404,114.139,384.379,149.934,332.483,193.675,384.089,192.668
35,257,45,399,234,335.557,114.904,393.376,116.065,388.531,150.748,333.708,193.972,386.116,193.578
36,259,48,400,227,329.012,108.338,393.826,109.346,383.875,146.415,328.086,189.691,386.942,188.955
37,259,46,401,228,331.119,109.5,394.561,111.628,385.059,148.226,329.658,189.952,386.973,190.186
38,259,48,401,227,330.46,108.487,395.31,109.643,385.717,146.325,329.524,189.802,388.35,189.116
