frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,0,0,0,00,0,0,0,0,0,0,0,0,0
1,238,68,366,235,305.133,119.529,364.868,121.839,357.685,152.55,309.391,195.193,353.877,195.066
2,238,68,366,235,305.133,119.529,364.868,121.839,357.685,152.55,309.391,195.193,353.877,195.066
3,238,68,366,240,306.191,117.663,364.274,119.98,358.562,152.154,311.051,195.884,354.171,195.491
4,239,69,368,237,303.798,122.936,364.184,120.293,354.753,153.286,306.83,195.874,357.446,191.775
5,236,65,373,239,301.171,119.619,365.888,118.287,354.839,151.178,308.748,196.412,358.782,193.138
6,236,65,373,239,301.171,119.619,365.888,118.287,354.839,151.178,308.748,196.412,358.782,193.138
7,236,65,373,239,301.171,119.619,365.888,118.287,354.839,151.178,308.748,196.412,358.782,193.138
8,236,65,373,239,301.171,119.619,365.888,118.287,354.839,151.178,308.748,196.412,358.782,193.138
9,236,65,373,239,301.171,119.619,365.888,118.287,354.839,151.178,308.748,196.412,358.782,193.138
10,236,65,373,239,301.171,119.619,365.888,118.287,354.839,151.178,308.748,196.412,358.782,193.138
11,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
12,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
13,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
14,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
15,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
16,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
17,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
18,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
19,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
20,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
21,238,65,371,241,303.88,121.101,363.404,120.704,355.952,154.2,311.101,198.165,354.652,195.626
