frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
1,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
2,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
3,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
4,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
5,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
6,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
7,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
8,237,58,368,231,304.879,114.107,368.82,116.043,359.261,145.063,308.477,190.493,358.496,189.708
9,236,60,369,233,304.569,116.581,370.297,119.696,356.651,149.668,306.124,192.465,357.404,193.083
10,236,57,370,235,299.174,114.359,363.644,111.367,355.131,144.059,308.42,192.484,358.652,187.685
11,237,58,367,231,301.931,113.605,366.131,112.819,355.845,142.461,308.986,191.584,357.704,188.474
12,238,56,368,238,302.294,113.162,365.597,113.585,354.79,145.937,305.194,189.888,358.366,187.908
13,241,59,369,238,304.988,113.456,370.138,114.67,360.387,145.905,306.396,190.071,362.623,189.756
14,239,61,372,236,306.041,116.722,369.085,118.044,360.539,146.06,310.797,191.88,359.378,190.621
15,238,61,370,233,304.895,115.827,368.827,118.576,357.866,146.794,308.192,190.265,356.967,190.524
16,237,62,372,234,302.532,116.596,367.528,117.942,355.258,148.394,307.1,192.0,355.856,191.182
17,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
18,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
19,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
20,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
21,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
22,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
23,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
24,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
25,238,63,370,233,305.056,116.686,368.548,118.673,359.174,147.948,307.785,190.666,356.742,190.305
26,236,57,368,234,298.343,115.866,360.927,111.767,352.371,145.526,307.602,191.985,356.329,186.18
27,236,58,366,234,298.69,115.879,362.53,113.918,351.893,144.43,304.168,190.594,355.583,186.491
28,241,65,366,232,300.374,117.059,363.693,117.815,351.128,145.153,306.808,193.775,353.773,192.145
29,239,54,369,231,301.372,112.838,364.622,110.853,356.202,141.57,307.438,186.86,361.143,183.484
30,239,54,372,231,301.861,113.267,367.385,114.043,353.25,145.771,309.577,190.221,357.335,189.185
31,239,56,371,229,300.991,113.096,366.323,114.347,351.617,145.663,307.221,189.048,355.838,188.5
32,239,56,371,229,300.991,113.096,366.323,114.347,351.617,145.663,307.221,189.048,355.838,188.5
33,239,56,371,229,300.991,113.096,366.323,114.347,351.617,145.663,307.221,189.048,355.838,188.5
