frame,sx,sy,ex,ey
0,166,86,342,320
1,166,85,343,319
2,166,85,343,319
3,166,84,344,318
4,166,84,344,319
5,166,83,343,319
6,165,84,343,320
7,165,84,344,320
8,165,83,343,319
9,165,83,343,318
10,165,83,343,318
11,165,84,343,318
12,166,85,342,319
13,166,85,342,319
14,166,85,343,318
15,165,85,343,319
16,165,85,343,318
17,165,86,344,318
18,165,86,344,318
19,164,87,343,318
20,165,86,343,318
21,165,85,342,319
22,165,84,341,319
23,164,84,340,320
24,164,86,339,321
25,164,87,339,321
26,163,85,338,321
27,163,86,339,322
28,163,85,338,323
29,163,86,338,323
30,162,86,337,324
31,162,84,337,324
32,163,84,337,324
33,163,85,336,325
34,164,84,336,325
35,164,83,337,326
36,164,86,339,323
37,164,88,339,323
38,164,90,342,325
39,164,91,345,325
40,165,92,346,327
41,168,92,347,327
42,170,91,349,331
43,173,90,350,333
44,173,91,350,337
45,172,92,352,339
46,173,93,353,340
47,176,94,358,338
48,178,97,360,340
49,178,99,363,340
50,182,103,366,340
51,184,100,367,340
52,186,100,367,340
53,188,101,368,340
54,191,102,366,340
55,192,102,366,341
56,193,103,367,341
57,193,103,367,341
58,193,104,367,340
59,193,103,366,338
60,190,104,366,339
61,192,106,367,337
62,193,107,369,336
63,194,107,369,336
64,196,108,369,336
65,198,108,371,337
66,199,111,372,339
67,201,110,370,340
68,203,111,373,342
69,201,110,375,343
70,202,110,377,344
71,204,110,378,344
72,208,112,381,345
73,210,113,381,346
74,212,117,382,348
75,211,119,384,349
76,213,119,385,347
77,217,120,386,349
78,221,122,391,349
79,227,124,393,352
80,228,123,393,352
81,230,124,396,354
82,234,123,397,355
83,233,124,401,353
84,236,125,401,353
85,237,125,405,354
86,237,126,404,354
87,237,127,407,355
88,237,128,405,357
89,236,128,405,357
90,237,129,402,357
91,237,129,400,357
92,235,128,399,357
93,235,127,400,356
94,235,125,399,356
95,234,125,397,356
96,233,126,395,356
97,231,126,395,356
98,231,125,396,356
99,230,125,396,355
100,227,123,396,354
101,228,123,395,354
102,227,123,397,354
103,222,121,394,351
104,217,117,393,351
105,213,113,394,351
106,210,111,390,350
107,214,109,388,348
108,214,108,387,348
109,210,105,385,348
110,209,106,383,346
111,208,106,382,346
112,205,106,381,345
113,206,107,382,345
114,206,106,381,344
115,207,105,381,344
116,206,106,381,344
117,207,106,382,343
118,206,109,380,343
119,204,109,379,342
120,202,107,377,342
121,200,107,374,340
122,198,109,373,340
123,197,105,371,338
124,194,105,370,337
125,190,106,366,337
126,183,106,364,336
127,179,101,361,337
128,178,100,358,338
129,174,100,356,339
130,172,103,352,336
131,170,102,349,336
132,168,103,345,338
133,166,104,344,337
134,165,103,343,337
135,165,103,342,336
136,166,103,342,336
137,165,102,341,335
138,164,101,342,335
139,165,101,343,335
140,165,102,344,334
141,165,101,345,333
142,165,100,345,333
143,168,98,345,332
144,169,97,345,332
145,171,97,347,331
146,171,97,347,331
147,171,96,347,331
148,171,95,347,330
149,173,96,349,330
150,174,95,350,329
151,175,97,349,329
152,176,97,352,329
153,176,98,354,331
154,177,98,356,329
155,179,100,359,330
156,186,107,368,330
157,187,108,368,330
158,187,108,364,331
159,189,108,365,333
160,190,108,366,333
161,189,107,369,334
162,191,107,368,333
163,190,107,368,332
164,192,107,368,332
165,195,106,368,334
166,198,105,370,334
167,197,104,370,333
168,198,106,373,333
169,199,108,374,335
170,200,109,375,335
171,202,112,375,337
172,204,112,376,341
173,206,113,377,342
174,206,112,376,343
175,209,113,376,341
176,212,113,377,340
177,213,114,377,342
178,210,114,377,343
179,211,114,379,342
180,211,113,381,342
181,213,115,382,344
182,214,115,383,347
183,215,115,383,348
184,215,116,385,350
185,216,116,388,352
186,216,117,389,352
187,216,118,388,352
188,216,121,390,355
189,217,122,390,358
190,218,123,390,360
191,221,125,393,364
192,225,127,394,366
193,226,128,397,367
194,227,131,397,368
195,227,134,396,368
196,226,136,399,371
197,224,138,401,373
198,224,132,400,375
199,223,134,399,377
200,223,133,400,377
201,222,133,401,378
202,219,135,403,379
203,217,134,401,379
204,215,136,400,379
205,210,134,400,378
206,207,136,397,373
207,204,133,395,374
208,200,127,396,372
209,198,123,386,373
210,196,124,383,372
211,193,124,381,370
212,192,124,381,367
213,191,124,378,365
214,190,123,377,364
215,188,120,377,361
216,190,118,373,363
217,186,117,374,360
218,184,116,372,360
219,184,116,371,358
220,181,115,370,357
221,180,114,366,355
222,178,113,366,355
223,179,112,366,354
224,177,111,365,354
225,178,110,362,353
226,178,108,361,353
227,177,106,360,352
228,175,104,357,350
229,174,104,354,350
230,172,103,353,349
231,172,102,352,348
232,171,101,351,348
233,172,99,351,347
234,171,98,349,343
235,170,99,350,341
236,170,99,348,340
237,169,99,349,340
238,169,100,348,338
239,168,97,346,338
240,169,99,346,337
241,168,99,346,337
242,167,100,347,337
243,168,100,348,337
244,168,99,349,336
245,169,99,348,335
246,168,99,349,336
247,168,99,349,337
248,169,99,349,336
249,170,99,349,336
250,171,101,349,336
251,170,101,351,336
252,171,100,351,336
253,173,100,349,336
254,172,99,351,337
255,173,98,352,339
256,174,98,352,339
257,176,99,356,339
258,179,101,362,340
259,185,107,366,336
260,184,110,369,337
261,189,109,370,337
262,191,111,373,337
263,196,110,376,336
264,198,111,378,339
265,199,112,375,338
266,199,112,378,338
267,203,113,377,339
268,204,114,379,340
269,205,114,380,339
270,204,114,381,339
271,203,114,381,338
272,205,113,381,338
273,204,113,380,337
274,204,113,381,338
275,203,115,380,338
276,203,114,379,337
277,200,114,380,337
278,199,113,378,336
279,197,114,376,335
280,198,114,377,336
281,197,112,375,335
282,197,111,376,335
283,196,109,376,336
284,195,108,373,336
285,190,110,370,336
286,188,106,370,335
287,184,103,371,334
288,179,101,364,335
289,177,99,357,335
290,175,96,354,334
291,174,96,352,332
292,171,94,353,332
293,170,93,353,332
294,169,94,351,330
295,170,92,349,328
296,169,91,349,327
297,168,92,346,327
298,166,95,345,325
299,163,96,345,326
300,163,94,342,326
301,162,89,342,324
302,162,88,341,322
303,163,85,339,320
304,163,82,339,319
305,163,86,337,319
306,163,86,336,318
307,163,86,335,318
308,163,84,333,319
309,162,83,333,319
310,162,82,333,318
311,162,82,333,317
312,162,81,331,316
313,162,82,331,316
314,161,82,331,315
315,161,82,331,315
316,161,82,333,314
317,161,82,333,313
318,162,82,333,313
319,162,82,333,313
320,162,82,332,314
321,162,83,332,316
322,162,83,331,317
323,163,84,332,319
324,163,85,336,319
325,163,86,337,319
326,164,87,338,318
327,166,83,339,318
328,167,83,341,320
329,166,85,342,320
330,167,85,342,319
331,167,87,343,319
332,168,86,346,320
333,167,88,348,322
334,168,88,349,323
335,171,88,346,325
336,172,89,350,326
337,172,89,352,326
338,172,91,351,327
339,172,91,352,326
340,172,91,353,327
341,172,92,352,328
342,172,93,352,327
343,172,93,352,327
344,172,93,352,328
345,173,94,352,328
346,173,96,352,330
347,173,95,352,330
348,174,93,352,331
349,175,94,353,331
350,175,96,354,332
351,175,96,354,334
352,175,96,357,334
353,175,97,358,335
354,176,97,356,336
355,176,97,357,337
356,176,99,358,337
357,176,99,359,339
358,176,99,359,340
359,177,99,359,341
360,176,100,360,341
361,177,101,361,342
362,177,102,361,343
363,177,102,361,342
364,177,102,362,342
365,177,102,361,342
366,177,100,361,341
367,177,100,361,340
368,178,100,362,339
369,178,100,362,338
370,178,101,363,337
371,177,100,362,338
372,178,99,362,336
373,178,97,362,335
374,177,97,362,334
375,177,97,362,334
376,177,97,364,333
377,176,96,364,332
378,178,95,363,331
379,179,94,364,329
380,184,98,369,327
381,184,96,369,326
382,185,95,370,325
383,186,93,369,323
384,187,93,367,323
385,188,91,369,321
386,188,91,368,320
387,186,91,368,319
388,186,91,367,317
389,185,89,365,317
390,185,89,365,314
391,187,90,364,314
392,186,88,364,312
393,185,88,363,312
394,179,87,361,307
395,177,88,360,306
396,179,88,360,306
397,176,89,359,304
398,176,86,358,304
399,176,86,356,302
400,175,87,355,302
401,175,89,355,301
402,175,90,351,300
403,175,88,350,300
404,174,87,351,297
405,175,88,353,299
406,175,87,353,297
407,173,84,350,294
408,174,80,348,294
409,172,80,348,293
410,171,83,348,293
411,171,82,346,292
412,171,83,345,291
413,172,86,347,294
414,173,83,345,294
415,173,85,342,293
416,172,84,342,293
417,173,86,342,293
418,172,84,338,294
419,171,87,337,295
420,170,86,334,295
421,170,82,335,296
422,169,83,332,296
423,166,83,332,298
424,165,81,332,300
425,167,81,331,300
426,167,82,330,304
427,164,82,332,306
428,166,81,331,309
429,163,87,327,314
430,162,86,326,321
431,161,84,329,324
432,158,89,329,328
433,156,90,328,332
434,154,95,328,337
435,151,96,331,338
436,152,97,331,342
437,151,99,331,344
438,151,100,331,345
439,149,99,332,348
440,149,101,333,349
441,149,102,334,349
442,147,103,333,351
443,147,102,334,352
444,146,105,333,352
445,146,106,333,353
446,145,106,331,353
447,143,106,329,354
448,142,107,328,354
449,141,108,327,354
450,139,109,326,355
451,139,109,323,356
452,138,111,322,356
453,136,110,320,356
454,134,108,319,356
455,130,109,317,357
456,129,109,316,357
457,128,109,316,357
458,127,109,316,356
459,127,109,316,356
460,127,109,315,356
461,127,109,316,356
462,127,109,316,357
463,127,108,316,356
464,126,108,315,356
465,126,108,316,356
466,126,108,315,355
467,126,108,316,357
468,130,109,315,358
469,129,109,316,358
470,130,109,316,358
471,131,108,316,359
472,131,108,316,359
473,131,108,317,359
474,131,108,317,359
475,132,108,316,358
476,132,108,316,359
477,132,108,316,358
478,132,109,316,358
479,132,109,316,357
480,131,108,316,358
481,131,108,316,357
482,132,107,317,358
483,132,108,317,357
484,132,108,317,356
485,132,108,317,356
486,133,108,317,355
487,132,107,317,355
488,132,107,318,356
489,132,106,319,356
490,132,106,319,356
491,132,106,318,355
492,133,107,318,354
493,133,107,318,355
494,135,107,317,355
495,136,109,319,355
496,136,109,319,355
497,137,110,320,355
498,137,110,321,356
499,137,110,322,356
500,137,109,323,355
501,137,109,325,355
502,137,108,326,354
503,139,108,328,353
504,141,106,331,352
505,145,104,332,352
506,145,104,333,351
507,146,103,338,351
508,149,101,337,349
509,150,102,336,348
510,150,102,337,348
511,154,101,336,346
512,154,98,337,346
513,156,99,337,345
514,157,100,338,344
515,160,99,339,343
516,162,98,339,343
517,164,99,341,341
518,164,99,342,342
519,164,99,344,343
520,164,99,346,341
521,167,99,345,341
522,168,100,348,341
523,171,99,352,340
524,173,96,355,339
525,175,100,356,338
526,177,100,361,336
527,179,105,360,336
528,187,108,364,335
529,187,108,365,335
530,189,110,366,333
531,190,110,369,332
532,190,108,370,333
533,191,108,368,333
534,192,108,369,333
535,192,108,369,334
536,192,107,369,333
537,192,107,369,333
538,193,107,369,333
539,192,107,369,333
540,191,107,370,333
541,192,107,369,333
542,191,106,369,333
543,192,107,369,333
544,193,106,369,333
545,194,106,369,333
546,194,106,370,333
547,194,106,370,333
548,193,106,370,333
549,194,106,370,333
550,194,106,370,333
551,192,105,370,333
552,191,104,370,332
553,190,105,370,332
554,191,105,370,333
555,190,106,370,333
556,191,106,369,333
557,190,105,370,334
558,190,107,370,334
559,189,107,369,332
560,188,109,368,333
561,188,108,367,332
562,188,109,367,335
563,189,108,366,336
564,189,109,364,335
565,189,110,363,336
566,189,110,364,336
567,188,109,365,335
568,188,109,365,336
569,188,109,365,337
570,188,109,366,337
571,188,109,367,335
572,188,108,367,336
573,188,109,367,338
574,189,110,368,337
575,189,108,369,339
576,190,108,369,340
577,192,108,370,340
578,193,109,371,340
579,194,108,371,341
580,195,108,372,341
581,195,108,372,340
582,196,108,372,341
583,196,108,373,341
584,196,107,373,341
585,197,108,372,340
586,195,108,372,339
587,194,107,372,339
588,195,105,371,337
589,195,102,376,336
590,194,99,374,331
591,195,98,371,328
592,192,97,372,326
593,192,97,371,326
594,192,97,372,326
595,191,96,374,325
596,189,94,374,324
597,188,96,371,322
598,187,94,372,321
599,187,95,371,321
600,186,93,371,322
601,187,93,370,322
602,187,93,371,322
603,187,94,370,323
604,188,94,371,324
605,189,94,372,325
606,189,97,373,325
607,190,96,373,326
608,191,97,373,327
609,190,99,371,328
610,192,99,370,330
611,192,98,370,332
612,191,98,369,333
613,193,100,369,334
614,192,101,370,336
615,194,102,371,337
616,195,104,370,337
617,195,105,371,338
618,196,105,373,338
619,197,106,372,339
620,197,106,371,340
621,198,105,373,342
622,199,104,372,343
623,198,106,372,344
624,199,106,372,344
625,199,105,372,344
626,199,106,371,344
627,199,106,371,345
628,199,105,371,346
629,199,105,371,347
630,200,105,372,347
631,199,105,372,349
632,199,104,372,349
633,199,105,373,350
634,199,105,373,350
635,200,106,372,351
636,198,107,372,352
637,200,108,372,352
638,199,108,372,353
639,200,106,372,354
640,200,107,373,354
641,200,106,373,354
642,199,106,373,354
643,198,105,373,355
644,199,105,372,355
645,199,105,371,355
646,198,105,371,356
647,197,106,373,357
648,197,105,373,357
649,196,106,373,356
650,196,106,371,355
651,195,106,372,354
652,195,106,372,354
653,194,105,372,353
654,195,106,372,352
655,195,106,372,351
656,195,107,372,350
657,196,107,372,349
658,196,107,372,349
659,194,107,372,348
660,193,108,372,348
661,193,107,373,348
662,194,108,372,347
663,194,108,372,347
664,193,108,372,346
665,193,108,372,345
666,194,108,370,343
667,194,108,369,342
668,193,107,368,341
669,193,107,368,340
670,191,108,368,340
671,192,107,368,340
672,191,106,367,339
673,191,107,367,339
674,191,107,368,339
675,190,107,368,339
676,188,107,368,338
677,187,107,369,339
678,187,107,369,339
679,188,106,369,338
680,187,105,369,337
681,186,105,367,337
682,185,104,366,337
683,181,101,362,338
684,180,102,362,338
685,179,102,363,338
686,179,102,360,338
687,177,102,360,337
688,176,101,359,337
689,177,99,358,336
690,177,99,354,335
691,177,98,355,334
692,176,98,355,334
693,176,99,355,334
694,175,98,354,335
695,174,99,352,333
696,173,99,350,331
697,173,99,351,331
698,173,98,351,331
699,173,99,351,332
700,173,99,351,331
701,173,99,350,332
702,173,99,350,332
703,173,99,351,332
704,174,99,352,331
705,173,100,353,331
706,173,99,353,332
707,173,98,354,333
708,174,98,354,332
709,174,97,354,332
710,174,97,353,332
711,174,98,354,332
712,174,97,353,332
713,174,97,354,332
714,174,98,354,332
715,174,98,354,332
716,174,98,354,332
717,175,98,353,333
718,174,98,354,333
719,175,98,352,334
720,175,99,353,333
721,174,99,354,333
722,174,99,353,334
723,174,98,352,334
724,174,99,353,334
725,174,100,352,334
726,173,99,352,335
727,174,99,350,335
728,174,100,350,335
729,172,99,352,335
730,172,100,351,335
731,172,101,350,334
732,173,100,349,334
733,172,100,350,335
734,171,100,350,335
735,171,101,350,334
736,170,100,350,333
737,171,100,349,332
738,171,100,349,332
739,171,100,350,332
740,171,100,350,332
741,171,100,350,332
742,171,100,350,332
743,171,101,351,332
