frame,sx,sy,ex,ey
0,174,75,376,371
1,173,76,376,371
2,172,75,376,372
3,172,74,377,373
4,172,74,377,373
5,174,74,377,373
6,174,74,377,372
7,174,75,377,372
8,175,75,377,373
9,176,74,378,372
10,177,75,377,371
11,173,74,378,372
12,173,75,378,373
13,174,76,377,374
14,173,76,378,374
15,173,75,377,375
16,171,75,377,376
17,173,76,377,375
18,175,76,377,375
19,173,77,377,375
20,175,77,377,374
21,172,77,377,374
22,174,77,377,374
23,172,77,378,374
24,174,77,377,372
25,174,77,377,373
26,173,78,377,374
27,171,77,377,373
28,172,76,377,374
29,173,76,377,373
30,171,76,377,373
31,171,75,378,372
32,172,75,378,372
33,173,74,378,373
34,174,75,378,373
35,175,74,378,373
36,182,75,378,370
37,181,75,378,369
38,182,74,378,369
39,182,74,378,369
40,180,73,378,369
41,179,74,378,368
42,178,75,379,366
43,179,74,379,365
44,179,75,380,363
45,180,74,380,363
46,183,74,380,361
47,182,74,381,362
48,179,74,381,362
49,180,73,380,360
50,180,73,380,360
51,181,72,379,357
52,181,72,379,356
53,179,71,379,356
54,178,69,379,357
55,179,66,380,357
56,179,66,381,357
57,179,65,380,357
58,180,66,381,357
59,179,67,381,358
60,182,65,381,360
61,182,65,381,360
62,181,65,381,360
63,182,64,381,359
64,182,64,381,360
65,182,64,381,360
66,182,66,380,359
67,182,67,380,359
68,184,67,380,360
69,184,69,380,361
70,185,70,380,362
71,184,71,379,363
72,181,73,380,361
73,179,72,378,361
74,178,70,377,363
75,179,72,377,362
76,176,71,376,363
77,178,71,376,363
78,176,70,376,365
79,175,70,376,366
80,175,70,376,367
81,174,70,375,368
82,172,71,376,369
83,172,71,376,370
84,173,71,375,370
85,174,72,377,370
86,174,73,377,370
87,176,74,377,369
88,176,75,377,370
89,177,76,378,370
90,177,77,378,368
91,176,77,378,369
92,177,77,378,369
93,176,77,378,371
94,178,77,378,370
95,176,77,378,370
96,177,76,379,373
97,177,76,379,372
98,180,76,379,370
99,176,76,378,371
100,176,76,377,371
101,176,76,377,372
102,176,75,376,371
103,174,75,376,371
104,174,74,376,372
105,174,75,376,370
106,172,75,375,371
107,172,75,374,371
108,175,75,375,368
109,176,75,374,370
110,178,75,374,371
111,178,75,373,370
112,177,75,374,371
113,178,75,374,373
114,177,75,375,374
115,178,75,375,374
116,177,76,375,374
117,178,76,376,373
118,179,77,377,373
119,179,77,377,374
120,175,80,379,373
121,174,79,378,374
122,174,80,378,375
123,175,79,378,374
124,176,79,378,374
125,174,79,378,374
126,175,79,378,374
127,174,79,378,374
128,176,79,378,374
129,176,79,378,374
130,175,78,377,375
131,174,78,377,375
132,171,77,377,373
133,172,78,377,374
134,172,77,377,374
135,171,78,376,374
136,170,79,377,373
137,172,79,377,371
138,171,80,377,369
139,167,80,377,369
140,169,81,378,368
141,176,83,378,367
142,176,83,380,366
143,179,83,380,367
144,183,85,381,366
145,184,84,382,367
146,190,85,383,367
147,188,85,383,366
148,185,86,385,368
149,184,90,388,367
150,185,90,388,367
151,191,91,389,367
152,193,92,392,366
153,191,92,393,366
154,193,92,394,366
155,190,94,393,367
156,198,94,394,368
157,193,94,395,368
158,196,93,395,368
159,200,92,396,368
160,204,93,397,369
161,205,92,398,369
162,208,92,400,368
163,210,93,401,368
164,215,93,402,368
165,214,94,402,368
166,213,94,402,368
167,218,94,402,369
168,209,96,400,372
169,212,96,400,372
170,211,95,401,372
171,208,96,400,371
172,206,98,399,370
173,205,97,398,369
174,203,97,398,370
175,195,97,397,371
176,192,97,395,372
177,186,96,395,372
178,193,96,394,373
179,182,95,393,372
180,189,93,389,369
181,183,92,391,368
182,184,90,389,367
183,188,89,387,368
184,188,90,386,369
185,184,89,385,370
186,181,89,386,370
187,179,89,385,370
188,179,88,385,372
189,181,88,384,372
190,181,87,384,372
191,178,86,383,373
192,181,84,382,372
193,179,84,382,372
