frame,sx,sy,ex,ey
0,232,86,433,358
1,231,83,433,359
2,230,83,433,358
3,229,82,433,358
4,229,82,433,358
5,231,83,433,358
6,231,83,433,358
7,230,82,433,358
8,230,81,433,358
9,230,81,433,358
10,230,82,433,357
11,230,82,433,357
12,230,81,433,357
13,230,81,433,356
14,231,81,433,356
15,231,80,433,355
16,231,79,434,356
17,232,81,434,354
18,233,80,434,354
19,235,82,435,353
20,236,83,435,353
21,237,80,436,352
22,238,80,437,351
23,238,81,437,349
24,237,79,436,348
25,237,75,433,346
26,235,71,433,344
27,231,73,432,341
28,230,74,424,337
29,227,71,423,336
30,227,70,423,332
31,225,69,424,330
32,227,67,424,328
33,227,67,424,326
34,227,66,424,326
35,227,68,423,326
36,227,69,423,328
37,227,69,422,328
38,227,69,422,329
39,227,70,421,330
40,228,69,422,331
41,228,69,422,331
42,227,68,422,331
43,226,70,421,332
44,224,70,421,332
45,223,72,423,334
46,223,72,423,336
47,223,73,422,337
48,222,72,422,337
49,222,73,422,338
50,222,73,422,339
51,222,75,421,340
52,222,76,421,339
53,223,77,422,341
54,222,77,422,341
55,223,76,422,342
56,223,76,422,342
57,223,76,422,344
58,222,76,422,344
59,221,76,422,344
60,221,75,422,343
61,218,74,420,344
62,215,75,417,344
63,210,76,414,344
64,204,77,407,347
65,199,78,400,348
66,190,82,398,348
67,179,86,392,347
68,173,87,386,348
69,172,84,377,353
70,169,86,372,354
71,164,87,371,355
72,163,86,370,359
73,160,89,367,361
74,159,90,366,364
75,158,91,368,365
76,158,93,368,365
77,158,95,369,365
78,157,94,367,368
79,158,93,367,372
80,160,93,370,373
81,161,92,372,375
82,162,91,372,375
83,164,91,374,374
84,167,87,377,373
85,169,83,378,369
86,171,80,376,360
87,170,73,375,347
88,171,71,369,336
89,171,68,365,329
90,171,68,363,325
91,171,68,363,325
92,171,68,364,324
93,174,66,366,327
94,176,69,368,332
95,174,76,379,335
96,174,77,382,345
97,175,77,384,349
98,173,76,387,362
99,174,78,388,362
100,176,81,390,365
101,177,85,390,367
102,177,86,391,370
103,174,84,390,373
104,174,84,390,374
105,172,86,389,374
106,171,89,389,374
107,169,90,389,375
108,169,92,389,373
109,168,91,387,373
110,167,91,387,372
111,171,89,387,375
112,171,90,386,376
113,171,90,387,376
114,171,92,388,377
115,172,92,389,378
116,172,93,390,378
117,173,93,391,377
118,173,93,391,376
119,174,94,391,377
120,169,95,389,373
121,170,96,390,373
122,170,97,390,372
123,170,97,389,372
124,170,97,389,372
125,170,96,390,373
126,170,96,389,373
127,170,95,390,373
128,170,95,390,373
129,171,94,391,372
130,171,94,391,373
131,172,92,393,374
132,177,91,391,373
133,187,90,399,372
134,195,88,402,367
135,201,88,405,369
