frame,sx,sy,ex,ey
0,156,91,339,328
1,159,90,341,328
2,158,91,340,329
3,159,91,341,330
4,159,90,342,330
5,159,91,344,330
6,159,92,346,330
7,161,92,346,330
8,161,93,346,330
9,162,93,344,329
10,161,92,344,330
11,162,92,344,329
12,163,92,345,331
13,163,92,345,330
14,164,91,345,330
15,163,92,344,330
16,163,92,345,330
17,163,92,345,330
18,163,92,344,331
19,163,92,345,332
20,163,93,345,334
21,162,92,345,334
22,163,91,345,335
23,164,92,344,335
24,164,90,345,336
25,163,89,345,337
26,163,89,347,335
27,162,89,347,336
28,163,88,348,336
29,162,88,348,338
30,163,89,349,338
31,164,90,349,339
32,165,90,348,339
33,164,92,349,339
34,165,91,349,337
35,167,91,348,336
36,166,90,348,334
37,167,91,349,331
38,167,90,349,330
39,167,91,350,329
40,168,90,349,329
41,169,91,349,328
42,169,92,350,327
43,170,91,352,328
44,171,91,353,328
45,171,91,353,328
46,171,91,353,327
47,171,92,353,325
48,172,91,352,325
49,172,91,352,324
50,172,91,352,324
51,172,92,352,322
52,171,92,352,321
53,171,92,351,319
54,172,89,351,318
55,172,87,352,318
56,172,87,351,317
57,171,90,349,316
58,171,88,349,316
59,171,89,349,314
60,172,87,350,311
61,171,86,350,312
62,171,85,348,313
63,171,86,348,313
64,170,87,347,312
65,170,88,346,312
66,169,89,344,313
67,167,89,342,312
68,166,89,342,313
69,165,90,343,313
70,165,89,343,314
71,166,89,342,315
72,167,89,341,317
73,169,83,342,317
74,166,83,343,319
75,166,83,343,319
76,166,83,345,321
77,166,84,345,321
78,166,83,345,321
79,165,86,345,321
80,166,86,346,322
81,164,85,345,324
82,163,87,345,325
83,163,86,345,325
84,164,89,345,326
85,164,88,344,328
86,164,88,346,329
87,164,90,346,332
88,164,91,345,334
89,163,93,346,336
90,164,92,346,339
91,163,94,346,342
92,163,97,347,343
93,162,96,347,346
94,163,98,346,347
95,164,98,346,349
96,165,100,347,350
97,165,100,348,352
98,166,101,350,351
99,167,101,351,352
100,168,101,352,353
101,169,102,353,354
102,170,103,354,355
103,170,105,355,355
104,172,105,356,354
105,171,107,357,353
106,172,108,357,354
107,173,108,358,355
108,173,109,358,356
109,174,109,359,357
110,174,109,360,357
111,174,110,360,357
112,174,110,360,358
113,173,110,360,358
114,174,110,360,358
115,173,110,359,357
116,174,110,358,357
117,173,109,357,357
118,173,108,357,356
119,174,107,358,355
120,174,106,356,353
121,170,106,355,354
122,169,105,353,353
123,169,103,352,351
124,168,103,351,349
125,167,102,351,347
126,167,102,349,348
127,164,101,348,349
128,164,100,349,348
129,162,100,349,347
130,161,100,349,347
131,161,98,348,349
132,162,97,348,349
133,163,96,348,349
134,163,96,348,345
135,163,97,347,341
136,165,96,347,341
137,164,97,348,340
138,163,98,346,341
139,162,97,345,339
140,162,95,343,340
