frame,sx,sy,ex,ey
0,315,91,495,337
1,315,91,494,338
2,315,93,494,338
3,315,94,494,338
4,315,95,493,338
5,314,95,494,338
6,315,96,493,337
7,316,97,494,336
8,316,97,494,336
9,316,97,495,337
10,318,97,495,337
11,319,97,496,337
12,325,99,495,338
13,325,99,496,338
14,326,99,496,339
15,327,100,498,339
16,326,100,499,340
17,325,100,499,340
18,324,101,499,340
19,324,101,498,340
20,324,100,498,341
21,324,101,497,341
22,323,101,497,341
23,317,97,497,340
24,316,97,496,340
25,315,97,495,340
26,315,97,495,340
27,315,97,495,340
28,314,96,494,339
29,315,97,493,339
30,314,97,492,339
31,313,100,491,339
32,311,101,490,339
33,311,101,490,340
34,309,101,490,339
35,309,101,489,338
36,309,101,488,337
37,308,100,487,337
38,308,101,486,337
39,308,100,486,338
40,307,99,487,339
41,306,99,487,340
42,307,100,486,341
43,307,101,487,342
44,307,101,489,344
45,311,101,492,347
46,313,101,494,347
47,316,101,497,347
48,319,99,496,348
49,326,100,500,347
50,328,99,504,347
51,329,99,505,348
52,331,101,505,348
53,331,101,508,349
54,332,102,511,350
55,334,104,511,350
56,334,105,510,350
57,333,107,510,350
58,332,105,509,350
59,330,104,507,350
60,329,103,505,348
61,329,101,504,346
62,328,99,503,342
63,328,100,503,339
64,329,99,501,339
65,329,99,501,340
66,330,100,502,345
67,331,102,503,344
68,331,103,504,346
69,333,105,504,347
70,334,105,506,349
71,335,105,508,348
72,336,104,510,348
73,340,101,511,349
74,341,99,511,347
75,341,98,511,346
76,340,97,511,346
77,338,96,511,346
78,336,95,511,347
79,334,94,509,345
80,334,94,509,344
81,331,93,508,344
82,330,93,507,345
83,329,92,505,344
84,328,92,503,344
85,328,91,501,344
86,327,91,499,343
87,326,89,500,343
88,324,88,499,341
89,323,87,500,339
90,322,85,500,338
91,321,85,501,339
92,323,85,501,340
93,322,86,504,342
94,324,87,504,344
95,323,89,506,346
96,324,91,505,348
97,323,91,506,350
98,324,92,506,351
99,325,91,506,351
100,325,91,506,351
101,326,91,505,354
102,325,92,505,355
103,327,93,505,355
104,329,93,506,355
105,329,93,508,352
106,333,94,510,350
107,335,95,512,349
108,337,94,512,348
109,336,94,512,348
110,336,93,511,348
111,335,92,511,347
112,336,91,510,345
113,334,91,510,346
114,333,92,509,346
115,331,93,508,345
116,331,94,508,346
117,330,95,508,348
118,330,96,508,348
119,330,96,506,349
120,330,96,506,351
121,330,96,506,350
122,331,95,507,347
123,332,94,507,345
124,336,93,509,344
125,339,92,512,344
126,340,91,515,343
127,340,90,517,343
128,343,88,521,344
129,343,87,521,346
130,344,87,521,348
131,345,87,520,348
132,344,89,520,345
133,342,90,518,345
134,342,91,517,347
135,336,92,517,349
136,332,95,515,351
137,328,98,512,354
138,327,102,509,357
139,322,103,506,356
140,316,102,502,352
141,312,102,497,351
142,309,102,493,351
143,306,102,491,352
144,308,101,492,353
145,312,98,494,354
146,317,95,497,350
147,326,95,504,350
148,331,95,509,348
149,335,95,514,347
150,340,94,516,347
151,345,95,518,348
152,349,96,520,349
153,350,97,521,349
