frame,sx,sy,ex,ey
0,244,101,417,350
1,245,103,415,350
2,247,103,414,351
3,245,106,415,351
4,246,106,416,351
5,244,107,415,352
6,245,107,415,352
7,244,106,415,353
8,243,105,416,354
9,244,104,416,353
10,243,104,416,352
11,244,105,415,352
12,244,105,415,352
13,245,105,416,353
14,246,104,416,353
15,244,106,416,353
16,246,106,416,353
17,245,105,416,353
18,247,105,416,353
19,246,105,416,353
20,245,103,416,354
21,244,102,415,354
22,244,102,416,354
23,245,102,416,353
24,245,103,416,352
25,247,103,416,352
26,246,103,415,353
27,245,104,416,353
28,247,105,416,354
29,246,107,415,354
30,245,106,417,355
31,245,107,418,356
32,247,107,419,357
33,245,107,421,356
34,245,107,422,356
35,244,108,422,357
36,243,107,416,359
37,242,109,415,360
38,243,112,416,359
39,248,110,417,363
40,249,109,419,366
41,248,108,422,365
42,247,110,422,365
43,248,110,420,369
44,248,112,419,371
45,245,110,420,372
46,245,110,418,371
47,245,109,420,370
48,245,110,419,372
49,244,107,416,375
50,242,107,419,373
51,244,106,417,376
52,248,107,420,372
53,246,107,420,376
54,249,109,419,371
55,249,110,419,370
56,247,107,420,372
57,248,107,419,373
58,255,103,413,374
59,250,103,414,374
60,250,103,409,373
61,244,101,409,374
62,244,101,412,374
63,243,104,414,371
64,244,103,415,368
65,246,108,414,365
66,247,111,414,366
67,248,110,412,369
68,250,113,414,370
69,249,115,415,371
70,248,116,416,374
71,249,115,412,376
72,251,116,413,379
73,248,117,412,379
74,248,116,414,376
75,246,117,415,378
76,249,116,415,381
77,249,116,415,384
78,251,115,416,384
79,249,115,415,383
80,251,115,415,381
81,251,117,414,376
82,246,118,413,377
83,245,119,416,374
84,243,116,416,371
85,241,117,412,374
86,240,120,410,374
87,245,121,407,375
88,245,120,410,376
89,243,120,408,374
90,242,119,409,374
91,244,119,410,374
92,243,120,411,374
93,242,119,410,374
94,241,121,411,377
95,240,120,410,382
96,242,118,408,381
97,243,119,406,382
98,242,120,405,383
99,239,118,405,389
100,239,119,407,384
101,242,120,409,383
102,247,118,407,387
103,245,122,408,378
104,242,124,406,381
105,242,125,405,374
106,242,125,407,372
107,234,125,407,372
108,234,124,408,390
109,232,125,406,387
110,233,118,403,390
111,236,120,403,394
112,236,123,401,393
113,237,124,400,388
114,237,127,403,384
115,237,127,403,391
116,234,126,402,391
117,232,129,402,390
118,231,128,400,394
119,231,131,399,392
120,231,130,401,393
121,230,130,402,394
122,229,129,400,398
123,228,128,399,395
124,229,131,401,391
125,233,129,401,390
126,233,131,401,393
127,235,130,401,398
128,237,129,400,399
129,238,129,401,397
130,239,130,404,390
131,238,129,401,389
132,236,127,406,389
133,232,124,402,390
134,231,122,396,392
135,225,124,396,396
136,224,126,398,395
137,222,126,399,394
138,223,125,399,394
139,224,123,398,391
140,226,120,397,393
141,229,123,400,392
142,231,123,402,391
143,229,125,401,391
144,230,129,404,384
145,231,131,404,386
146,232,130,404,384
147,231,129,405,385
148,237,127,406,385
149,235,127,405,385
150,238,130,412,378
151,240,127,413,382
152,240,127,414,381
153,240,124,415,382
154,239,124,416,383
155,238,126,415,384
156,238,124,414,383
157,242,121,414,383
158,239,118,413,381
159,237,117,411,379
160,238,118,414,376
161,238,117,414,374
162,239,124,413,372
163,239,122,415,374
164,237,124,415,376
165,240,124,417,375
166,240,123,416,373
167,241,121,415,369
168,240,121,416,371
169,244,118,421,373
170,245,115,429,374
171,245,111,431,372
172,250,115,434,365
173,255,114,429,369
174,258,119,428,368
175,263,118,431,369
176,262,117,437,367
177,265,115,437,367
178,265,115,438,365
179,265,117,433,367
180,268,117,435,369
181,270,116,435,370
182,270,115,434,370
183,271,116,435,370
184,269,121,435,371
185,267,120,433,370
186,267,119,434,369
187,266,117,435,369
188,264,117,435,366
189,265,118,434,365
190,269,118,438,365
191,266,117,437,365
192,268,115,436,371
193,270,118,434,372
194,267,117,435,372
195,267,118,434,370
196,271,116,437,368
197,268,116,435,367
198,268,117,438,366
199,270,116,436,369
200,268,116,437,370
201,271,117,437,369
202,270,118,434,371
203,268,119,437,371
204,269,118,438,368
205,266,122,440,370
206,267,124,443,369
207,270,127,441,364
208,277,127,441,365
209,279,127,439,366
210,281,120,443,368
211,278,121,446,366
212,283,119,446,365
213,283,121,447,364
214,287,121,448,360
215,291,120,449,357
216,294,120,448,362
217,298,120,452,360
218,301,123,453,363
219,305,127,456,363
220,302,127,457,364
221,302,128,456,364
222,296,127,456,365
223,296,128,455,366
224,291,127,457,369
225,290,122,450,370
226,289,122,448,372
227,284,122,446,372
228,286,120,445,369
229,283,124,446,368
230,284,123,443,368
231,278,124,440,370
232,279,126,439,370
233,281,127,442,370
234,281,129,442,369
235,280,129,442,369
236,279,128,441,370
237,279,127,440,370
238,281,126,441,369
239,280,126,440,370
240,276,127,440,370
241,276,127,441,369
242,276,126,440,370
243,278,127,439,370
244,278,129,440,368
245,274,127,441,368
246,274,127,441,368
247,272,126,432,366
248,271,123,434,369
249,264,122,433,369
250,265,120,432,367
251,262,124,428,367
252,260,124,429,367
253,257,123,427,366
254,251,122,432,369
255,252,122,437,370
256,250,123,436,371
257,249,122,434,372
258,249,121,432,373
259,247,121,430,373
260,247,124,429,373
261,245,124,430,373
262,247,123,429,373
263,248,125,428,373
264,250,121,428,375
265,253,121,427,375
266,252,122,429,375
267,251,121,428,376
