frame,sx,sy,ex,ey
0,91,53,285,289
1,87,53,284,292
2,89,53,284,291
3,87,54,285,291
4,89,54,284,289
5,91,54,284,290
6,90,53,284,289
7,91,54,284,289
8,91,53,284,290
9,89,52,283,289
10,89,52,283,290
11,97,51,283,289
12,95,52,283,288
13,97,52,283,288
14,95,52,283,288
15,96,52,283,288
16,98,52,283,288
17,98,52,283,288
18,96,52,282,288
19,96,53,282,288
20,96,52,282,289
21,94,53,282,290
22,95,53,282,289
23,96,55,283,290
24,99,54,284,289
25,98,53,284,288
26,97,52,284,288
27,98,52,284,287
28,95,51,284,288
29,95,51,285,288
30,97,52,284,287
31,96,51,284,287
32,95,51,284,287
33,95,52,284,287
34,96,52,284,287
35,96,51,284,287
36,95,51,284,288
37,96,50,284,287
38,97,50,283,287
39,96,51,283,287
40,96,51,283,287
41,96,51,284,288
42,98,52,283,289
43,98,51,282,291
44,99,51,282,292
45,99,51,280,296
46,98,49,278,299
47,99,49,278,301
48,99,48,280,301
49,100,49,280,304
50,100,49,279,305
51,101,49,280,305
52,101,50,280,306
53,102,49,280,306
54,103,49,281,306
55,102,50,281,306
56,102,50,280,306
57,103,50,280,306
58,103,49,280,305
59,103,50,280,305
60,102,48,280,305
61,102,48,280,304
62,102,48,280,305
63,102,47,280,305
64,103,47,280,305
65,103,48,280,305
66,103,49,280,305
67,102,49,279,305
68,102,49,280,305
69,102,47,279,304
70,101,47,279,304
71,100,47,279,304
72,101,46,280,302
73,100,45,281,301
74,100,45,281,299
75,101,46,281,299
76,100,45,281,299
77,100,45,281,299
78,99,45,281,298
79,99,46,280,299
80,99,45,280,298
81,100,44,280,297
82,100,44,280,297
83,102,42,279,296
84,100,40,277,296
85,99,38,276,295
86,97,37,277,295
87,98,37,277,293
88,98,39,275,292
89,96,40,275,292
90,97,39,272,291
91,96,38,271,291
92,97,38,271,291
93,97,37,272,291
94,97,37,272,291
95,96,36,272,291
96,99,38,274,292
97,99,38,274,292
98,99,39,275,292
99,98,38,276,292
100,98,38,277,292
101,99,38,277,291
102,98,38,276,290
103,98,37,275,290
104,98,37,275,291
105,97,38,276,291
106,98,38,275,291
107,97,38,274,292
108,96,38,275,292
109,96,38,275,292
110,96,38,275,292
111,96,38,275,292
112,97,39,275,292
113,97,38,274,292
114,97,38,274,292
115,97,38,274,292
116,97,38,274,291
117,97,37,273,291
118,97,38,274,292
119,97,39,274,292
120,96,39,274,292
121,95,40,274,292
122,95,40,276,293
123,96,39,277,292
124,96,40,278,293
125,97,37,278,292
126,97,38,278,292
127,96,38,279,291
128,97,38,279,289
129,97,38,280,286
130,97,40,281,284
131,97,40,281,281
132,96,40,281,278
133,96,41,281,277
134,96,40,282,276
135,96,41,281,275
136,96,40,282,275
137,96,41,282,275
138,96,41,281,275
139,96,41,281,274
140,97,41,281,275
141,98,41,281,275
142,98,42,282,275
143,98,41,283,276
144,100,42,280,279
145,99,45,281,280
146,100,46,278,283
147,100,51,279,284
148,100,53,278,287
149,102,53,277,289
150,103,56,275,290
151,102,57,274,291
152,100,56,275,291
153,100,54,276,290
154,100,55,276,290
155,100,54,277,290
156,100,54,278,289
157,100,54,279,288
158,101,54,279,289
159,102,55,279,288
160,101,54,279,288
161,101,55,279,287
162,100,54,278,286
163,101,56,278,286
164,101,54,277,286
165,101,54,277,286
166,100,54,277,286
167,100,54,277,287
168,98,52,277,288
169,99,53,276,287
170,98,52,277,288
171,97,53,277,287
172,96,53,277,287
173,97,54,277,288
174,97,54,276,288
175,97,54,276,287
176,97,54,276,287
177,98,54,276,287
178,97,54,277,287
179,96,52,276,288
180,97,52,277,288
181,98,53,277,288
182,97,52,276,288
183,98,53,276,288
184,98,53,277,288
185,98,52,277,288
186,97,52,276,288
187,96,52,276,288
188,96,52,277,288
189,96,52,276,288
190,96,52,276,289
191,95,53,275,289
192,93,55,275,291
193,95,55,271,294
194,94,53,272,296
195,90,54,269,300
196,88,52,269,302
197,98,54,273,304
198,102,59,274,308
199,106,61,279,309
200,109,64,284,309
201,110,66,290,314
202,117,70,296,309
203,123,68,298,312
204,126,76,301,315
205,130,81,303,316
206,130,83,308,319
207,129,86,309,321
208,131,84,312,321
209,132,86,316,324
210,126,89,312,327
211,126,90,312,332
212,118,88,312,340
