frame,sx,sy,ex,ey
0,276,124,462,379
1,275,124,463,379
2,275,124,463,378
3,275,122,460,377
4,278,123,464,375
5,277,122,464,375
6,278,123,464,375
7,277,123,464,375
8,278,123,464,374
9,277,123,464,374
10,277,124,466,374
11,277,124,466,376
12,279,126,465,375
13,278,125,465,374
14,278,125,466,374
15,278,124,467,375
16,277,124,468,375
17,276,123,467,376
18,278,123,466,377
19,278,123,466,376
20,280,124,466,377
21,280,123,465,378
22,279,122,463,379
23,278,120,464,381
24,275,119,466,387
25,277,114,462,389
26,275,115,461,392
27,273,114,460,393
28,275,112,459,396
29,275,113,462,397
30,279,114,465,395
31,279,112,468,395
32,280,116,471,406
33,277,113,470,410
34,277,110,469,409
35,279,103,465,402
36,283,106,470,415
37,284,102,469,402
38,287,105,470,398
39,288,108,474,410
40,288,104,473,400
41,287,106,476,409
42,287,104,476,407
43,287,103,474,400
44,287,105,476,406
45,287,104,478,406
46,287,104,477,404
47,285,102,477,403
48,286,100,477,404
49,285,100,475,402
50,285,100,475,401
51,284,100,477,402
52,287,99,477,401
53,288,100,479,402
54,288,101,480,401
55,289,102,482,401
56,290,103,483,401
57,291,102,486,402
58,291,102,485,402
59,291,104,484,402
60,290,106,481,402
61,290,105,482,407
62,291,104,482,401
63,287,107,485,409
64,286,107,485,409
65,287,107,482,409
66,286,107,481,409
67,285,106,480,409
68,282,105,481,409
69,283,104,479,407
70,283,102,473,400
71,283,104,473,398
72,289,107,475,397
73,288,107,473,396
74,288,106,475,404
75,290,104,478,404
76,288,103,478,402
77,289,103,480,406
78,287,102,485,406
79,292,107,488,405
80,295,106,493,406
81,301,104,498,404
82,303,102,503,404
83,301,97,507,409
84,307,92,505,402
85,312,91,515,401
86,320,88,519,403
87,320,90,518,398
88,321,100,513,398
89,324,97,515,394
90,324,98,518,388
91,324,98,519,391
92,322,97,519,391
93,323,96,518,392
94,327,92,518,389
95,329,91,517,386
96,330,93,517,387
97,333,97,515,385
98,331,95,511,383
99,332,94,512,382
100,337,90,509,381
101,340,89,515,378
102,340,90,511,380
103,343,89,512,376
104,344,88,511,375
105,346,87,511,378
106,346,91,515,378
107,349,92,514,379
108,353,97,513,385
109,350,99,513,387
110,350,95,513,383
111,347,94,513,383
112,350,95,513,387
113,348,94,512,387
114,347,99,510,392
115,348,99,513,391
116,348,94,515,390
117,348,93,514,388
118,348,92,514,389
119,349,95,513,388
120,351,108,515,392
121,349,94,517,388
122,335,92,515,378
123,324,95,512,387
124,319,96,511,391
125,306,98,512,396
126,303,97,506,393
127,296,93,503,398
128,290,96,494,386
129,295,94,488,394
130,292,91,482,394
131,292,96,481,391
132,285,101,479,384
133,284,103,482,394
134,280,103,477,393
135,281,101,474,397
136,280,102,473,397
137,280,104,477,393
138,281,104,476,387
139,280,105,478,385
140,285,107,485,379
141,285,107,489,372
142,285,105,485,371
143,282,108,487,369
144,285,106,491,371
145,283,105,491,370
146,285,103,494,368
147,285,101,496,369
148,283,102,495,367
149,281,104,493,366
150,280,108,491,364
151,278,111,490,363
152,277,110,487,362
153,276,110,483,361
154,272,111,483,362
155,271,111,479,364
156,271,113,478,365
157,274,112,480,365
158,278,113,481,365
159,279,114,481,365
160,284,113,481,364
161,283,115,482,362
162,283,116,485,361
163,283,117,485,362
164,286,121,486,361
165,288,122,487,363
166,290,125,487,361
167,287,124,487,360
168,293,125,483,359
169,296,125,483,359
170,294,124,481,359
171,290,123,478,361
172,289,124,479,362
173,289,125,480,365
174,287,126,480,365
175,289,130,480,363
176,289,131,481,363
177,291,133,481,363
178,291,135,481,363
179,293,133,479,364
180,288,133,476,363
181,290,132,475,364
182,290,132,476,364
183,290,132,474,365
184,288,132,475,364
185,289,132,476,364
186,291,132,476,364
187,290,131,476,364
188,292,131,477,365
189,291,131,477,365
190,290,131,477,365
191,291,132,475,365
192,293,131,474,367
193,293,132,473,369
194,292,131,471,368
195,292,131,471,369
196,293,131,472,370
197,294,130,472,371
198,294,131,473,371
199,294,131,473,371
200,295,132,473,370
201,293,132,470,371
202,293,132,470,371
203,296,130,471,372
204,290,130,472,372
205,289,129,471,373
206,289,130,470,374
207,289,130,469,374
208,291,131,469,373
209,290,131,469,373
210,289,131,468,374
