frame,sx,sy,ex,ey
0,237,71,359,238
1,236,74,356,242
2,236,75,356,240
3,237,74,356,241
4,236,76,356,242
5,236,76,356,241
6,237,74,356,242
7,237,75,357,243
8,237,75,356,242
9,238,73,357,244
10,238,74,357,244
11,238,73,357,244
12,238,74,357,244
13,239,73,359,244
14,239,73,359,244
15,239,72,360,243
16,239,73,360,245
17,241,73,361,243
18,241,73,362,243
19,243,73,364,245
20,244,72,366,245
21,244,73,367,247
22,245,74,368,248
23,246,74,370,247
24,248,77,369,247
25,249,77,371,248
26,249,77,372,247
27,250,78,371,246
28,250,77,373,248
29,250,78,374,248
30,251,78,376,249
31,250,80,376,249
32,254,83,377,249
33,254,83,377,249
34,257,84,378,249
35,259,85,379,249
36,258,84,380,249
37,260,82,379,249
38,259,81,379,248
39,258,79,380,249
40,259,80,380,248
41,259,79,380,249
42,258,79,381,248
43,260,79,382,248
44,262,79,382,247
45,263,78,386,248
46,263,76,388,248
47,265,75,390,247
48,264,74,392,247
49,264,74,392,246
50,267,74,394,246
51,268,75,395,246
52,271,75,395,247
53,271,74,397,247
54,273,74,398,247
55,273,74,398,247
56,274,75,399,247
57,274,75,399,247
58,274,74,399,247
59,274,74,399,248
60,274,75,399,248
61,274,75,400,248
62,274,76,400,247
63,273,76,398,248
64,273,75,398,248
65,272,75,398,248
66,272,75,397,248
67,271,75,397,248
68,269,76,397,249
69,268,77,395,249
70,268,79,396,250
71,268,79,396,250
72,268,78,397,250
73,267,78,396,251
74,266,78,395,252
75,266,79,393,253
76,266,79,394,254
77,266,81,393,254
78,265,81,393,254
79,263,82,390,254
80,260,84,388,254
81,259,85,384,255
82,256,86,383,256
83,253,86,381,256
84,252,85,378,256
85,253,84,377,256
86,252,84,377,259
87,250,85,376,260
88,247,85,373,261
89,247,83,374,260
90,245,85,369,260
91,245,85,369,259
92,245,85,368,259
93,244,85,368,261
94,241,86,366,263
95,239,87,367,264
96,238,89,366,264
97,239,89,366,263
98,238,88,366,263
99,239,88,366,262
100,239,87,366,262
101,239,89,365,262
102,239,88,365,261
103,239,86,364,262
104,238,85,363,260
105,238,84,361,260
106,238,82,361,260
107,237,81,361,261
108,238,82,360,259
109,239,81,361,258
110,239,82,362,258
111,238,83,361,257
112,237,83,361,257
113,238,83,360,256
114,238,83,361,257
115,237,83,360,258
116,236,82,360,258
117,236,82,361,259
118,237,82,362,259
119,239,81,361,260
120,239,83,361,260
121,241,82,361,259
122,241,77,362,258
123,242,76,363,257
124,242,75,363,257
125,243,75,363,258
126,244,75,365,258
127,244,74,369,254
128,244,73,371,252
129,246,72,373,253
130,246,73,373,254
131,249,74,374,252
132,251,75,375,251
133,251,76,376,251
134,250,74,376,251
135,249,73,376,250
136,248,72,376,249
137,248,72,376,249
138,248,71,376,249
139,248,71,375,249
140,248,71,375,249
141,248,71,374,249
142,248,72,374,249
143,248,72,374,250
144,249,72,374,251
145,250,74,374,251
146,251,75,375,251
147,253,79,375,252
148,252,82,375,255
149,253,87,376,259
150,252,88,376,265
151,253,89,379,264
152,258,91,380,260
153,259,93,382,261
154,260,93,383,265
155,260,93,384,265
156,259,91,385,265
157,259,89,384,262
158,259,88,383,260
159,256,90,381,259
160,252,89,378,259
161,250,87,378,262
162,247,86,376,263
163,246,86,375,263
164,245,85,371,266
165,243,84,369,264
166,241,84,365,264
167,237,87,365,264
168,235,87,363,267
169,235,87,360,270
170,233,89,358,271
171,232,89,358,270
172,229,88,357,269
173,229,88,356,268
174,228,88,356,265
175,228,88,356,264
176,230,88,358,263
177,231,89,357,264
178,232,88,357,264
179,234,88,359,264
180,236,87,360,264
181,236,86,360,266
182,236,86,361,265
183,236,85,361,264
184,237,85,363,263
185,238,85,364,262
186,238,83,362,262
187,238,83,361,262
188,240,83,362,259
189,241,80,363,258
190,243,77,366,255
191,244,76,365,251
192,245,75,367,249
193,244,74,368,251
194,244,73,370,248
195,246,73,371,247
196,246,73,371,247
197,247,72,373,245
198,246,71,373,244
199,248,71,373,244
200,246,71,373,243
201,248,72,373,241
202,250,72,373,239
203,253,71,374,237
204,254,70,375,236
205,254,70,375,235
206,256,69,375,234
207,257,69,376,234
208,257,69,378,236
209,257,70,378,238
210,258,72,378,244
211,258,73,377,247
212,256,74,377,247
213,253,73,376,246
214,252,73,376,245
215,252,72,376,245
216,249,71,375,244
217,249,70,374,244
218,247,69,373,245
219,247,68,373,246
220,245,69,372,247
221,245,69,372,247
222,242,68,372,248
223,242,68,371,247
224,241,67,369,247
225,240,68,365,247
226,239,66,366,246
227,238,67,365,245
228,239,69,363,244
229,238,68,363,243
230,239,68,364,243
231,238,68,364,243
232,238,68,364,242
233,237,69,360,242
234,237,70,359,238
235,235,67,359,235
236,234,66,358,236
237,234,63,356,236
238,234,61,354,238
239,232,62,353,237
240,233,64,354,235
241,233,68,353,233
242,233,68,354,234
243,235,68,354,234
244,235,66,355,232
245,236,66,355,230
246,237,65,356,229
247,240,65,359,229
248,244,66,363,231
249,245,67,365,236
250,249,69,371,241
251,253,74,374,242
252,260,78,375,245
253,262,76,376,247
254,262,75,376,249
255,261,74,376,249
256,262,75,376,248
257,260,71,375,243
258,258,70,374,239
259,257,69,374,237
260,255,68,371,235
261,252,67,372,234
262,251,65,371,232
263,250,64,370,232
264,249,63,370,232
265,250,63,369,232
266,249,62,368,231
267,248,62,369,232
268,246,62,369,232
269,245,61,369,232
270,244,61,368,232
271,244,63,366,232
272,242,64,366,233
273,241,68,365,233
274,240,69,365,234
275,237,67,361,236
276,236,66,358,236
277,233,68,360,238
278,231,68,359,237
279,231,68,357,238
280,229,69,356,237
281,228,69,356,237
282,227,69,356,237
283,224,69,353,237
284,222,71,352,236
285,222,71,351,236
286,222,72,349,237
287,222,72,349,237
288,222,73,348,238
289,222,72,348,238
290,220,74,347,238
291,219,74,348,238
292,219,72,346,239
293,219,72,346,240
294,220,73,346,240
295,219,74,345,241
296,220,73,347,242
297,220,73,347,243
298,221,73,349,244
299,220,73,347,245
300,221,74,350,246
301,221,74,348,246
302,222,73,349,246
303,221,72,350,247
304,222,72,351,247
305,222,73,351,247
306,223,75,349,248
307,224,74,349,249
308,224,75,348,249
309,227,75,350,249
