frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,325,88,501,326,404.442,183.916,477.102,179.234,469.168,226.483,415.67,276.197,476.733,270.104
1,327,94,505,324,399.556,181.669,477.401,178.493,462.126,238.437,405.921,284.619,468.296,279.822
2,326,94,505,326,402.186,181.852,477.853,180.534,464.827,235.959,405.168,281.883,467.967,278.872
3,324,86,506,327,400.157,185.628,474.337,183.886,461.946,231.14,405.049,274.497,468.054,271.226
4,329,88,507,324,401.902,185.969,477.025,182.802,462.208,228.935,406.783,273.423,470.04,269.285
5,326,84,511,332,401.154,184.632,475.676,185.46,462.737,233.288,400.154,274.651,466.145,273.685
6,328,89,508,329,401.975,185.359,475.445,190.04,459.23,232.637,399.027,274.592,460.937,276.794
7,322,89,507,333,403.736,185.968,479.749,179.079,471.269,231.314,412.267,279.403,480.667,271.629
8,330,90,503,324,402.341,182.605,479.748,177.368,464.358,232.096,409.587,281.091,474.732,274.931
9,329,95,499,324,398.582,182.012,476.709,180.452,460.475,229.955,404.733,278.983,469.723,275.739
10,322,92,500,324,396.819,178.103,477.199,174.102,461.138,226.248,407.675,275.893,473.319,270.734
11,329,92,502,321,399.816,186.516,473.474,178.263,462.019,227.387,412.54,275.614,473.113,266.73
12,326,89,498,321,406.695,182.773,479.581,179.452,471.036,221.764,415.316,274.072,474.996,269.107
13,320,89,504,332,399.086,183.529,481.13,178.802,463.502,229.821,405.813,280.676,477.529,275.09
14,322,85,507,330,400.377,184.958,475.763,177.479,465.821,227.382,412.437,276.897,476.946,268.959
15,319,89,502,327,398.069,178.138,478.395,178.024,462.998,228.773,403.619,277.108,468.205,275.139
16,330,92,497,317,406.188,182.228,481.537,178.244,469.188,223.605,416.352,277.465,474.823,272.148
17,319,90,506,328,397.45,182.85,478.346,174.61,462.715,231.862,409.42,281.248,476.888,272.458
18,324,95,501,325,398.412,183.413,478.4,176.95,461.869,228.518,409.466,281.082,475.264,273.486
19,327,89,501,325,395.368,182.779,472.138,177.14,453.38,233.973,405.974,278.259,467.804,271.836
20,326,95,501,327,397.269,183.455,473.299,182.071,456.247,236.857,403.994,278.154,464.8,274.84
21,327,89,501,327,401.332,180.839,477.323,180.158,462.943,228.167,408.248,278.612,470.749,275.85
22,324,91,506,332,395.105,181.302,475.981,172.19,457.824,230.621,408.548,285.834,474.12,276.31
