frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,330,106,506,334,404.652,193.416,475.072,189.737,461.143,235.825,404.017,275.337,468.069,270.591
1,331,107,505,334,403.86,192.791,475.368,189.777,459.737,235.645,403.188,275.731,468.341,271.609
2,330,107,505,335,401.863,194.496,473.066,192.947,458.919,236.296,398.637,275.681,465.7,272.715
3,332,108,505,334,403.012,195.508,473.202,191.558,460.666,237.746,401.76,276.616,466.516,271.518
4,331,107,504,333,403.244,195.188,473.483,189.448,461.271,237.289,404.286,276.472,467.806,269.766
5,328,106,506,337,401.156,192.942,473.835,190.55,458.939,235.666,398.511,276.043,467.308,272.484
6,328,104,505,337,401.217,193.623,472.357,191.321,458.241,236.21,398.617,277.284,464.598,273.761
7,327,109,505,338,401.714,196.858,474.339,190.497,459.554,239.239,404.833,281.965,468.378,274.843
8,322,102,496,328,397.424,190.833,471.693,186.886,452.858,231.79,403.671,276.87,465.042,271.684
9,322,105,495,329,404.61,190.024,478.705,186.899,460.871,232.046,410.031,277.514,472.28,272.566
10,327,105,503,335,400.222,193.674,472.86,191.338,457.283,235.654,398.439,277.777,464.456,274.141
11,330,106,496,326,400.523,192.438,470.489,191.718,453.365,231.45,399.791,272.679,461.897,270.484
12,324,104,497,328,401.216,193.409,471.045,192.424,455.543,233.718,401.656,275.242,463.439,272.546
13,327,105,502,336,399.897,191.605,472.443,190.545,456.39,236.328,395.845,274.53,465.055,272.051
14,320,105,493,330,403.115,190.726,477.811,187.109,459.709,232.279,409.061,277.441,472.772,272.205
15,325,103,502,333,398.753,194.735,470.202,190.14,456.276,236.493,398.528,277.389,462.764,271.799
16,320,107,493,333,398.661,191.552,473.067,184.971,456.022,229.717,410.101,281.692,470.245,273.719
17,321,105,493,329,401.634,190.992,476.304,186.007,458.491,231.78,409.865,278.361,472.445,272.007
18,324,101,502,334,397.991,193.892,468.696,188.477,455.906,236.61,398.053,276.53,463.111,270.244
19,323,106,500,334,401.593,192.282,473.45,189.154,456.55,234.883,399.979,275.528,467.037,271.165
20,321,103,494,333,401.906,190.687,472.617,184.693,457.959,232.166,408.163,276.899,467.591,269.681
21,327,103,503,334,398.185,194.991,469.197,190.052,455.259,236.978,398.166,276.831,462.956,271.151
22,326,102,503,336,399.132,195.216,469.721,190.362,456.491,238.153,397.703,278.389,462.98,272.741
23,325,102,507,337,397.645,195.034,470.768,189.029,456.992,238.234,398.699,278.789,465.876,272.177
24,320,104,494,329,405.179,190.274,478.868,185.055,462.194,230.899,411.718,278.621,474.016,271.873
25,329,103,505,337,399.141,194.87,469.51,187.383,457.911,238.528,402.905,279.377,466.377,271.385
26,329,106,502,333,397.911,192.686,468.874,189.753,454.332,236.379,396.803,274.514,461.696,270.308
27,332,104,501,329,400.455,195.398,469.167,185.941,457.965,235.07,406.42,275.38,466.05,265.48
28,329,105,503,332,399.933,195.097,469.916,190.299,456.863,237.176,400.288,275.23,464.394,269.283
29,331,103,503,329,399.921,194.515,469.897,186.693,457.644,236.236,403.289,273.868,466.612,265.363
30,329,106,502,333,398.178,194.228,468.64,190.632,454.441,237.486,397.959,276.033,462.133,271.173
31,329,106,503,334,397.687,194.239,469.076,191.625,454.192,237.582,397.044,276.242,461.806,272.281
32,330,106,503,332,396.923,193.608,468.633,189.174,454.029,237.509,397.44,274.122,463.383,268.606
33,317,103,495,330,400.908,193.042,473.018,190.313,455.56,234.183,402.14,274.568,466.786,270.571
34,326,103,502,334,399.984,197.557,472.947,192.668,457.602,238.096,400.397,280.275,464.119,274.383
