frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,178,122,320,334,243.09,198.526,313.049,192.018,298.393,241.982,252.793,290.718,311.188,282.44
1,178,112,341,331,241.634,201.419,307.328,197.433,299.75,247.956,258.223,283.57,313.161,277.034
2,171,119,325,345,242.272,202.888,309.196,195.226,302.629,242.95,250.372,288.151,309.389,279.668
3,177,116,330,343,244.934,197.129,314.681,191.339,300.367,239.684,251.344,287.182,312.512,279.875
4,175,116,328,335,243.78,199.34,309.464,189.358,301.256,238.283,253.789,282.472,312.58,272.535
5,173,112,328,339,242.111,199.681,308.871,191.693,301.702,240.109,249.348,283.325,309.718,274.939
6,176,110,332,341,242.37,198.415,312.539,191.329,298.591,239.502,249.383,285.933,310.964,278.366
7,181,122,334,327,241.219,199.512,304.63,199.882,296.095,244.878,250.384,282.099,301.286,278.766
8,183,122,339,330,241.138,196.907,306.785,198.315,293.684,244.844,244.744,279.334,300.157,277.408
9,174,110,331,341,241.317,198.668,311.308,191.578,298.206,239.762,248.016,284.882,310.035,277.513
10,181,120,340,330,238.585,197.571,306.186,199.075,291.757,247.201,244.274,281.423,299.434,280.136
11,160,109,327,341,243.276,198.133,312.242,195.869,299.758,246.202,249.08,285.277,309.11,282.009
12,162,109,331,341,242.158,200.128,313.273,195.541,298.883,248.648,249.036,287.17,311.925,282.182
13,183,123,344,334,238.007,198.493,307.138,201.219,287.68,250.589,240.72,282.013,299.662,282.119
14,162,109,328,342,241.72,199.189,310.439,191.696,299.61,243.837,248.984,285.343,312.39,277.608
15,167,108,331,338,237.522,201.026,307.702,188.844,294.977,247.116,249.049,285.743,312.658,274.403
16,161,111,325,340,239.85,202.587,308.91,195.667,298.179,248.677,250.582,289.52,310.18,282.09
17,175,121,341,336,237.294,199.916,305.505,200.777,291.644,249.777,243.345,285.192,300.671,283.107
18,178,122,343,338,236.669,200.414,307.259,200.391,293.131,249.149,246.829,285.329,307.591,282.555
19,160,113,339,342,235.201,200.43,306.442,199.945,293.826,248.918,242.984,285.833,305.512,282.474
20,163,110,325,339,233.967,200.865,304.24,185.372,293.658,247.13,251.304,288.951,315.215,274.393
21,165,114,322,341,235.024,202.799,305.438,187.161,296.019,242.927,252.833,291.304,315.804,276.549
22,168,118,318,339,237.035,201.404,306.312,187.387,296.025,241.514,252.512,290.533,314.543,277.076
23,164,112,341,341,234.487,198.384,307.413,196.878,295.805,247.384,245.988,285.005,311.191,280.852
24,170,108,330,339,234.375,200.264,304.293,193.43,287.933,249.159,240.688,284.878,305.481,278.104
25,160,113,322,337,233.774,198.41,306.126,190.742,292.139,245.56,244.661,284.21,308.449,276.276
26,174,121,342,336,233.501,200.562,304.409,197.813,289.845,248.339,243.542,283.348,306.913,278.869
27,175,120,336,328,229.7,199.412,303.911,196.242,286.827,246.958,243.753,281.44,305.841,276.568
28,155,108,320,343,235.999,201.249,303.746,191.73,293.035,247.301,246.635,287.161,308.537,277.684
29,170,107,344,339,224.475,198.073,303.014,193.837,284.171,249.284,233.05,284.363,302.269,279.309
30,152,114,316,339,227.729,200.215,300.31,193.418,286.574,249.383,240.056,286.356,303.87,279.118
31,147,111,323,346,222.595,201.024,298.622,194.992,281.625,253.792,235.638,289.63,301.801,283.129
32,161,111,328,340,223.113,201.467,297.586,192.797,282.517,251.359,238.011,287.182,303.938,278.127
33,154,108,316,341,225.081,200.338,296.202,187.693,283.814,247.971,237.977,287.92,303.544,276.197
34,156,105,327,340,217.122,198.144,294.013,192.348,270.611,248.489,228.114,287.131,296.278,281.206
35,159,109,329,336,215.531,197.239,296.227,191.446,271.164,246.457,226.36,284.768,296.712,278.926
36,138,113,315,345,213.428,199.387,291.796,194.143,273.433,252.043,227.606,288.769,294.374,283.005
37,161,116,334,341,215.932,199.215,295.152,193.958,275.424,252.358,228.019,285.893,299.959,279.671
38,135,112,315,347,211.178,197.535,291.849,193.562,271.014,255.799,224.761,289.554,292.782,285.12
39,135,114,315,350,211.792,200.559,293.489,194.969,272.618,253.707,226.229,292.346,295.746,286.45
