frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,208,122,388,358,257.507,217.446,349.619,202.12,319.332,286.302,275.948,326.793,354.598,313.907
1,216,117,410,367,268.189,210.864,355.545,204.559,325.495,272.895,279.403,310.778,354.9,304.028
2,216,106,416,373,275.626,204.466,363.61,202.734,334.605,264.002,286.797,311.489,359.371,308.916
3,220,110,405,362,286.12,207.436,363.081,201.358,346.497,257.225,296.543,304.139,361.533,297.67
4,226,108,404,363,285.893,206.563,369.954,203.067,347.417,272.068,288.803,309.71,361.715,305.389
5,229,108,414,358,294.849,203.776,378.513,200.963,354.231,257.687,305.286,305.011,372.009,301.415
6,233,109,422,358,297.221,201.556,378.336,200.495,354.091,251.85,305.112,300.952,368.741,299.321
7,234,112,424,362,300.898,204.46,383.143,203.81,358.403,255.96,306.871,301.64,371.728,300.127
8,236,114,420,353,304.942,201.635,385.899,202.251,363.334,255.16,310.432,298.62,375.323,298.056
9,240,111,423,357,304.756,201.792,384.966,199.282,364.274,249.025,315.278,299.985,377.477,296.619
10,239,120,422,356,311.775,199.01,392.64,203.331,367.938,248.962,317.517,300.241,375.962,302.385
11,248,114,439,359,315.275,200.551,396.606,205.977,372.871,252.438,313.747,295.888,382.27,299.468
12,250,115,440,361,319.902,201.173,399.952,206.386,380.205,251.658,319.98,296.803,387.391,300.067
13,251,114,417,344,319.75,202.481,395.713,203.454,381.685,250.596,322.881,292.217,385.705,291.155
14,257,115,445,356,321.446,203.936,402.578,207.657,377.859,256.115,320.979,294.923,391.977,297.457
15,260,114,443,356,328.899,201.62,407.309,205.24,387.966,253.032,329.46,295.491,395.796,297.344
16,267,118,445,351,332.149,200.266,410.993,202.518,387.88,245.708,337.692,294.414,398.666,295.392
17,267,108,438,339,338.25,196.157,411.015,199.008,393.337,247.217,340.017,287.629,399.575,287.937
18,273,118,458,355,341.867,204.01,416.569,206.817,399.861,252.472,343.149,296.581,403.577,297.367
19,276,121,458,355,348.826,205.639,422.91,213.519,406.667,255.299,346.512,296.576,406.543,301.82
20,278,117,442,349,356.227,198.752,425.42,206.75,412.152,249.99,354.004,293.479,405.798,297.158
21,281,129,453,355,360.659,207.118,430.268,216.129,417.626,256.203,354.705,295.179,411.089,300.897
