frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,193,79,361,319,269.263,160.448,348.315,148.722,347.612,192.685,288.246,265.523,355.182,252.079
1,186,77,366,318,275.739,150.463,350.329,141.389,351.724,186.846,294.347,259.437,355.945,248.643
2,175,55,370,322,266.558,151.126,342.973,132.207,353.44,177.986,299.766,263.593,364.034,242.675
3,182,58,376,328,274.89,153.612,347.607,142.815,353.514,185.116,297.841,263.696,356.161,250.74
4,181,61,363,329,270.286,149.615,343.007,134.096,354.185,181.926,298.547,266.565,356.386,248.78
5,182,54,373,333,278.102,150.876,346.906,143.125,357.131,182.566,299.752,264.577,353.673,253.118
6,182,58,369,332,276.267,150.314,347.875,142.521,356.724,182.91,297.078,264.727,353.799,253.305
7,183,61,371,331,278.032,151.247,348.698,144.138,355.324,185.328,295.679,263.464,351.593,253.626
8,174,56,377,333,278.359,144.65,356.237,144.142,351.485,187.295,292.272,259.59,352.986,255.912
9,169,49,383,336,272.757,142.26,353.781,137.671,349.738,183.873,286.918,255.977,353.209,249.137
10,175,62,375,327,276.944,147.148,354.606,143.122,351.739,187.149,292.965,256.853,353.113,250.238
11,165,42,383,336,271.455,142.618,354.402,138.346,350.247,183.116,287.58,257.235,353.871,250.459
12,173,60,380,337,277.362,138.906,357.301,139.316,354.865,182.779,290.913,254.086,353.922,251.318
13,169,52,376,341,276.631,140.093,358.115,142.976,352.479,187.828,291.913,268.109,351.393,268.167
14,173,48,384,352,277.072,136.638,359.083,141.049,359.493,184.38,289.946,268.483,353.459,268.001
15,165,45,382,348,276.965,134.12,361.229,136.525,365.295,180.583,291.43,267.419,358.883,265.352
16,174,60,379,346,281.289,143.625,356.03,141.006,357.28,186.666,289.716,264.468,353.408,257.856
17,178,59,377,345,282.237,145.97,359.234,138.483,368.873,182.827,299.666,266.154,363.41,255.541
18,177,59,376,339,278.354,143.284,356.697,139.116,361.458,185.088,296.154,265.334,359.754,257.657
19,176,55,380,345,274.902,138.941,352.96,131.147,361.093,181.152,293.042,262.661,359.624,251.94
20,177,57,380,344,276.538,138.756,358.565,131.785,362.287,180.565,295.506,263.405,361.478,254.159
21,173,55,382,346,273.471,136.622,356.913,131.485,358.267,177.764,289.886,260.909,358.052,253.265
22,171,51,387,349,279.12,140.736,360.054,138.64,366.569,182.572,293.091,263.112,360.719,257.369
23,171,49,386,348,280.224,138.881,360.419,135.168,369.373,179.727,293.456,263.08,363.092,256.023
24,177,57,383,349,276.576,138.988,359.493,136.216,358.739,185.437,288.127,261.765,358.433,256.199
25,165,53,386,351,278.138,143.326,355.227,140.712,355.181,188.245,290.347,264.278,354.36,257.752
26,172,52,389,356,276.963,145.749,358.794,143.637,356.07,191.026,288.899,265.851,356.157,260.131
27,170,55,381,369,268.454,138.782,355.441,130.811,357.465,185.975,290.438,274.688,362.47,264.675
28,174,56,391,361,283.545,141.092,365.681,143.679,363.15,187.269,294.691,273.077,358.899,272.749
29,176,67,382,360,276.373,149.726,354.303,148.214,350.656,193.464,286.536,266.115,349.472,261.046
30,177,55,381,347,279.468,142.961,362.282,143.582,364.746,188.046,291.325,269.987,357.691,267.216
31,177,53,383,352,280.796,145.279,359.682,141.686,363.818,186.217,298.657,271.468,358.2,265.78
