frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,296,126,490,368,394.623,206.035,479.272,211.69,466.411,254.722,386.847,304.554,465.39,305.54
1,301,154,486,367,398.11,223.264,476.547,222.023,469.333,266.197,398.96,309.667,468.993,305.9
2,305,154,482,365,394.413,226.362,470.385,221.201,467.156,264.065,399.066,313.339,466.944,306.43
3,311,157,482,357,400.701,223.578,474.454,221.528,470.328,261.784,402.346,308.277,468.635,304.051
4,299,123,484,368,401.272,202.623,482.312,207.932,475.681,246.532,395.488,305.811,468.357,306.047
5,303,130,482,366,404.529,205.288,486.113,212.867,477.204,252.653,397.125,309.587,468.035,312.283
6,313,143,466,344,397.872,208.511,476.043,217.112,463.084,255.838,390.206,303.981,460.846,308.624
7,308,132,472,342,396.728,210.321,473.475,215.958,466.683,256.133,391.368,303.095,461.58,305.415
8,312,140,471,345,394.968,207.388,473.128,215.967,458.614,256.552,388.841,301.037,457.669,305.753
9,318,119,480,350,396.694,200.536,478.399,202.668,466.818,254.343,397.918,308.911,466.684,308.542
10,311,130,472,347,401.468,206.233,487.503,221.519,470.739,265.318,387.453,307.351,464.613,317.709
11,310,157,482,362,404.56,224.802,474.457,226.035,472.496,262.385,404.353,312.361,464.263,310.585
12,302,154,480,367,401.456,226.681,477.21,226.949,475.213,263.804,400.995,314.704,469.551,312.068
13,304,146,484,366,401.978,219.33,475.874,218.53,474.526,256.958,403.221,312.495,467.298,308.664
14,305,157,480,363,403.177,226.344,476.882,225.733,474.817,266.162,404.202,314.957,469.717,311.316
15,305,159,478,364,404.048,228.843,477.521,231.026,473.988,265.571,401.991,314.823,467.521,313.794
16,307,157,479,362,400.694,225.602,473.579,224.255,470.037,263.672,402.233,315.377,465.602,311.458
17,310,157,482,363,402.288,224.927,473.67,224.514,470.262,261.964,403.816,312.489,464.689,309.28
18,306,159,483,367,399.81,228.289,474.381,227.418,469.067,264.155,401.701,315.603,466.141,312.173
19,305,160,479,362,397.901,231.606,474.687,230.305,469.188,266.965,400.189,315.306,468.686,311.669
20,302,164,474,363,395.13,233.356,470.693,230.698,465.642,269.841,400.942,318.662,465.23,313.899
21,300,157,477,366,397.375,228.56,474.24,227.539,468.048,265.618,398.566,316.001,465.629,312.75
22,307,156,485,366,399.639,223.699,474.513,225.615,467.736,262.196,398.683,311.763,463.911,310.847
23,310,163,480,362,401.121,226.202,474.359,227.794,468.35,261.852,399.322,311.577,462.909,310.59
24,300,147,486,370,394.849,220.007,471.289,217.722,466.166,265.887,399.259,312.527,465.954,307.714
25,306,156,483,366,398.774,222.846,474.768,225.15,467.483,262.137,397.163,311.398,463.738,311.283
26,301,149,486,367,394.309,219.243,471.406,215.965,465.953,261.894,400.206,310.839,467.214,305.228
27,301,150,485,369,393.25,220.654,471.132,218.225,465.331,265.011,398.542,313.095,467.052,308.117
28,310,164,479,362,399.667,226.574,472.603,228.888,465.503,262.032,397.324,310.25,461.481,309.901
29,306,157,483,362,393.562,222.278,470.735,222.005,460.92,265.151,395.816,310.235,464.427,307.812
30,302,154,486,368,394.152,220.255,474.284,223.754,463.379,267.448,391.707,310.052,464.339,310.885
31,307,158,481,358,394.534,223.901,472.381,222.001,462.481,261.718,395.793,307.663,465.942,303.799
32,304,156,480,363,392.085,225.599,468.783,219.183,463.993,265.84,397.644,310.584,468.318,302.7
33,303,157,482,360,393.525,224.171,471.713,221.957,463.57,264.029,393.872,307.187,467.036,302.904
34,310,135,478,348,392.03,208.431,470.287,214.644,455.48,260.919,385.582,299.351,458.938,302.587
35,311,161,480,355,397.154,220.188,473.506,224.415,461.274,260.271,392.639,303.256,461.143,305.077
36,306,158,486,360,396.208,220.265,474.368,227.515,458.923,264.681,387.854,303.208,459.818,307.813
37,306,160,482,358,394.804,223.922,471.874,228.826,456.784,265.342,387.653,304.261,460.106,306.946
38,311,162,484,356,398.259,221.176,473.94,225.519,461.746,261.373,391.803,301.513,462.507,303.587
39,308,162,483,357,394.104,221.965,470.613,226.014,456.368,259.63,388.035,303.104,459.434,304.886
40,308,165,479,357,393.968,221.968,469.82,226.924,456.217,260.452,387.495,303.115,457.107,305.561
41,307,152,485,360,389.485,217.145,468.598,216.379,456.464,265.73,392.591,306.739,463.478,303.658
42,307,152,485,358,393.417,217.426,474.083,218.299,460.81,262.418,393.766,305.211,466.28,304.177
43,309,167,477,355,394.634,223.32,470.227,228.62,456.057,262.691,389.616,304.902,456.742,307.742
44,305,150,486,362,392.068,218.153,471.744,218.976,459.829,265.822,392.885,307.4,464.717,306.125
45,305,152,486,362,392.371,219.191,472.93,221.009,459.01,264.926,391.955,307.839,463.645,307.501
46,311,161,481,356,397.587,220.868,472.797,224.126,460.749,260.857,394.52,304.63,461.839,305.73
47,307,152,484,360,396.728,218.86,475.149,222.208,462.594,261.947,394.813,306.394,463.535,307.472
48,301,152,489,367,395.709,218.685,475.458,225.248,462.924,268.894,390.507,306.858,463.022,309.957
49,301,150,491,367,393.287,218.279,474.545,222.653,461.027,267.532,389.219,306.78,464.085,308.198
50,303,151,490,364,395.122,217.672,475.216,223.388,461.628,266.079,391.582,305.607,462.871,308.287
51,304,150,484,363,393.164,215.965,470.068,219.666,459.76,260.196,392.91,305.917,460.359,306.804
52,304,149,483,362,398.73,214.755,475.146,220.547,464.346,258.08,394.902,302.832,462.099,305.553
53,305,148,483,363,397.182,215.469,474.69,220.075,463.748,257.805,395.013,304.618,462.742,306.317
54,306,155,487,363,396.435,219.441,473.877,223.418,462.837,265.256,393.511,306.531,463.332,307.691
55,303,154,483,364,395.14,221.59,472.827,228.287,460.49,265.765,389.532,308.979,458.072,312.636
56,306,126,489,367,406.338,206.923,486.615,215.002,475.633,250.121,398.251,307.045,467.586,310.469
57,307,163,483,362,394.802,227.123,469.955,227.464,461.465,266.519,394.153,309.154,462.418,307.331
58,301,121,492,370,405.59,204.725,485.327,219.4,473.68,260.352,388.376,307.183,459.896,316.252
59,308,115,496,362,410.449,201.397,488.467,216.946,472.569,250.349,392.766,297.839,461.204,307.923
60,306,122,491,362,405.389,205.926,482.818,213.141,474.263,252.337,395.554,303.785,463.051,306.877
61,302,155,484,364,396.282,227.506,474.035,227.783,466.282,265.117,395.28,311.107,466.575,308.726
62,306,153,486,364,399.771,221.312,476.665,226.379,466.642,261.943,395.628,308.445,464.242,310.616
