frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,308,90,505,349,409.625,186.039,483.177,198.431,468.33,247.9,396.086,283.682,464.296,291.85
1,313,97,516,361,396.001,197.585,472.682,208.475,454.53,254.731,386.695,293.256,459.263,300.114
2,304,102,505,360,400.566,191.822,478.608,206.949,456.219,256.832,388.76,293.167,458.118,303.849
3,306,98,506,366,406.031,195.945,479.871,212.891,463.502,263.709,389.539,294.979,455.319,307.253
4,310,99,514,361,400.958,183.337,486.954,200.267,459.25,251.855,379.887,290.836,457.303,304.488
5,303,97,511,370,397.657,195.795,476.133,213.107,452.834,265.946,380.308,299.218,449.297,311.893
6,309,99,507,355,398.798,190.736,471.992,204.208,451.693,252.88,385.264,287.739,451.526,297.405
7,309,99,513,363,397.466,195.844,472.515,206.486,457.845,254.183,383.767,289.369,458.65,296.1
8,309,100,503,354,404.924,191.148,476.794,200.504,463.132,245.693,396.348,288.968,458.15,294.955
9,301,87,509,361,396.191,191.145,473.548,200.632,457.434,254.671,389.226,295.702,455.679,301.47
10,307,94,512,357,401.569,193.236,472.72,198.771,468.625,243.362,396.234,287.426,465.179,289.227
11,303,93,505,357,397.892,192.638,466.55,196.918,465.412,240.798,392.672,285.893,459.189,286.429
12,298,90,500,355,401.399,187.972,474.42,198.032,463.854,251.525,391.917,290.34,456.661,296.367
13,311,101,503,354,400.4,196.183,462.519,206.776,461.3,248.631,388.75,285.456,450.74,291.852
14,300,90,500,351,401.803,188.421,474.934,197.668,463.954,249.403,393.532,289.366,456.886,294.896
15,304,95,496,343,399.459,182.131,472.416,188.006,460.069,240.142,394.665,283.699,456.674,286.916
16,305,93,495,345,396.411,182.003,468.068,187.696,457.867,237.209,393.436,284.528,451.501,287.1
17,296,87,493,350,406.786,184.529,476.765,190.821,472.879,241.899,402.856,285.95,462.654,288.632
18,292,91,485,339,396.843,183.626,474.424,191.705,458.697,244.509,389.155,285.195,453.894,289.923
19,304,92,494,349,398.048,183.743,470.062,190.258,460.416,241.637,395.983,290.097,450.645,293.293
20,300,85,492,347,403.451,184.98,470.83,191.285,470.103,241.701,400.265,286.119,456.27,288.615
21,300,89,491,347,400.395,185.888,468.708,191.611,465.282,242.345,398.092,286.571,454.762,288.727
22,300,89,493,348,398.827,186.046,467.455,192.26,461.377,242.662,396.202,286.353,453.394,289.22
23,293,85,489,349,385.401,177.935,465.775,183.085,449.855,241.564,385.794,291.414,450.067,293.671
24,302,85,495,346,395.279,184.282,467.118,190.54,458.824,243.122,392.792,287.246,451.716,289.786
25,299,86,495,343,401.367,183.591,471.906,193.38,462.426,241.067,395.863,284.848,453.526,290.625
26,301,96,490,342,397.469,179.696,468.825,186.388,462.037,236.97,392.885,281.3,455.34,284.526
27,302,91,498,349,399.321,184.994,465.637,197.325,460.441,235.257,390.707,281.853,447.472,289.422
28,301,82,499,342,396.005,181.461,464.123,192.839,458.453,232.813,386.417,275.08,448.125,282.188
29,303,90,488,340,392.469,176.332,467.75,182.868,452.122,230.245,390.516,282.278,448.77,285.717
30,303,89,495,347,396.859,185.808,465.743,192.34,459.703,232.729,393.205,282.038,450.265,284.878
31,297,91,488,347,390.238,178.93,467.241,186.082,452.665,236.417,388.557,287.178,448.758,291.269
32,301,87,498,352,399.119,188.048,467.029,198.523,459.748,237.417,392.359,285.239,447.874,291.324
33,295,89,492,346,393.525,175.582,469.23,186.689,455.404,241.735,384.674,281.874,448.39,289.255
34,292,86,485,336,396.853,172.819,467.491,185.42,457.3,232.504,389.443,269.842,449.462,278.388
35,301,87,498,344,403.271,182.581,475.093,192.094,462.706,246.747,393.44,282.651,456.38,288.764
36,311,99,504,351,404.286,193.363,469.228,204.452,466.574,239.453,392.096,280.828,454.7,287.531
37,305,94,505,352,405.873,191.039,470.507,205.96,465.82,239.271,391.416,280.204,451.476,290.302
38,309,99,504,350,408.329,192.515,472.325,207.771,465.452,238.635,393.435,280.038,451.548,290.34
39,313,97,507,350,409.375,192.013,474.17,204.786,469.379,237.689,396.114,278.883,456.648,286.879
40,310,91,503,342,403.511,176.36,477.096,187.733,462.17,236.624,394.745,278.192,456.399,286.287
41,307,96,494,342,411.395,179.509,479.901,192.706,472.644,243.321,398.954,278.629,460.117,287.911
42,301,91,496,344,400.228,175.836,476.374,186.884,460.291,239.992,390.486,280.525,454.344,287.52
43,307,91,499,339,402.555,174.717,477.128,186.983,459.64,236.642,392.518,278.057,454.865,286.308
44,308,91,500,342,402.725,176.164,475.678,190.217,459.576,237.082,391.929,278.9,452.831,288.464
45,306,92,501,346,406.099,181.654,478.469,195.171,464.776,251.581,392.625,283.658,457.306,293.166
46,307,91,508,349,401.644,181.298,478.282,194.041,459.833,250.564,390.647,284.566,456.858,293.592
47,305,89,501,343,405.648,176.414,479.83,193.508,461.865,243.476,390.923,281.083,455.412,292.349
48,307,90,500,342,404.42,170.946,481.378,188.105,462.257,233.766,391.658,280.072,456.347,292.007
49,317,94,522,358,414.225,194.675,485.323,206.131,476.975,246.136,401.676,288.001,468.622,294.935
50,309,102,500,345,411.794,180.268,486.88,190.46,474.462,239.057,404.488,281.282,471.209,287.963
51,308,96,505,348,407.607,178.893,485.493,188.648,468.219,242.943,399.469,285.064,466.609,291.241
52,309,100,507,351,409.202,182.525,488.308,189.777,471.316,249.421,401.94,287.821,470.979,292.029
53,322,96,525,366,416.325,196.864,487.364,211.79,478.048,250.5,402.815,292.638,469.232,302.56
54,323,99,529,369,416.367,202.328,488.486,215.236,477.788,257.101,401.111,296.103,469.417,304.692
55,312,103,504,354,419.609,187.506,491.978,202.034,480.3,247.376,410.235,286.385,473.092,296.364
56,306,100,502,353,415.341,186.725,489.438,196.225,482.084,242.795,413.003,286.662,475.735,291.898
57,315,95,521,366,415.1,195.538,485.306,202.616,480.04,246.333,413.863,292.12,476.68,294.455
58,315,90,513,350,415.25,182.23,487.515,192.395,473.926,243.646,410.589,285.91,470.424,292.143
59,315,90,529,364,422.398,191.868,496.661,205.226,488.351,244.776,412.847,292.704,478.035,300.975
60,321,88,528,359,418.635,192.228,485.886,198.887,483.516,243.006,416.734,288.132,476.067,290.69
61,308,93,506,352,419.563,186.136,489.43,195.982,481.949,240.26,412.586,281.388,473.792,287.25
62,317,85,532,366,420.609,190.073,490.981,203.361,484.657,245.09,412.235,289.623,475.728,297.708
63,310,93,508,349,414.539,180.062,492.746,189.205,481.231,236.105,410.049,285.559,476.453,291.175
64,321,94,520,353,423.383,181.365,500.878,193.671,486.13,240.585,412.65,287.197,479.921,296.147
65,313,92,515,354,418.664,182.958,497.496,195.884,483.317,243.964,411.513,289.263,477.2,298.449
66,325,90,529,357,424.909,182.866,499.669,195.843,484.508,243.32,416.383,288.559,480.757,297.657
67,317,97,516,358,420.716,184.033,498.105,198.86,483.915,245.419,412.996,290.403,476.094,301.207
68,327,84,531,354,432.836,181.545,503.42,196.446,495.962,239.92,424.686,287.383,484.537,297.403
69,330,86,531,352,433.04,180.066,505.691,194.562,498.493,240.539,421.292,286.957,485.819,296.698
70,328,97,524,355,428.449,183.456,505.787,196.773,492.49,244.879,420.912,286.502,487.273,295.705
71,336,91,532,362,438.984,186.182,514.478,203.564,502.986,251.852,426.562,292.641,489.233,305.442
72,330,92,532,358,436.208,181.477,516.45,195.865,504.03,250.779,425.07,290.383,493.685,300.63
73,337,84,534,351,435.705,179.871,512.74,190.515,503.103,238.843,430.021,289.944,494.657,296.772
74,338,88,533,347,434.863,178.842,510.645,191.545,496.073,241.952,425.606,284.582,490.953,293.359
75,336,90,532,347,435.459,181.386,514.698,190.561,500.86,243.166,426.548,288.948,495.746,293.683
76,339,90,531,346,435.718,180.843,508.626,192.017,500.282,239.85,428.188,285.402,490.382,292.373
77,339,90,529,341,434.266,178.845,508.459,189.847,496.442,238.116,425.962,283.48,490.029,290.729
78,338,87,531,340,435.802,178.095,509.459,191.274,496.224,238.587,424.394,280.356,488.714,289.64
79,339,90,543,364,445.509,191.322,511.787,201.229,511.096,242.213,435.763,286.189,497.49,292.005
80,340,90,526,347,435.772,181.87,506.686,189.465,499.846,238.04,432.28,286.516,491.452,290.847
81,340,91,536,354,435.219,191.817,506.205,197.242,503.852,244.584,436.031,292.687,496.439,294.385
82,340,87,532,351,438.236,184.674,504.645,193.337,499.447,237.716,434.468,285.394,491.616,290.401
83,324,96,517,350,431.533,180.989,507.092,193.0,497.69,237.417,426.341,282.891,488.027,291.235
84,322,95,510,344,420.871,185.171,496.791,192.524,483.598,238.628,421.846,285.495,482.755,289.737
85,319,99,514,350,428.036,184.306,502.527,195.423,492.632,239.695,422.714,283.79,484.7,291.352
86,334,88,529,350,433.947,187.335,506.387,198.58,498.029,247.271,426.671,287.51,489.759,294.504
87,322,95,517,354,425.135,187.053,500.85,195.674,489.919,245.154,424.194,289.582,482.99,294.768
88,309,90,515,358,422.592,187.402,499.576,196.152,489.813,243.995,419.98,291.623,481.166,296.726
89,308,90,508,351,413.896,185.236,493.069,193.46,477.09,242.397,412.221,290.398,473.538,295.556
