frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,195,86,373,333,269.116,185.731,341.196,181.354,325.332,233.424,273.697,275.449,333.867,270.401
1,199,91,368,329,276.525,186.075,343.028,178.642,336.165,227.778,285.34,274.826,340.539,266.87
2,199,86,369,338,271.285,185.131,340.049,181.097,326.094,235.448,277.482,281.311,333.591,276.733
3,197,85,369,337,269.803,185.699,338.647,179.611,325.17,233.877,278.613,281.278,334.726,274.819
4,196,84,371,342,269.467,187.157,339.11,182.721,324.745,238.34,277.022,284.392,333.57,279.297
5,197,84,370,337,270.084,184.837,339.635,178.228,325.562,233.166,277.196,279.748,335.776,273.084
6,193,83,369,335,272.701,186.033,339.994,178.973,330.352,227.078,281.989,280.339,336.891,272.975
7,196,82,368,334,270.324,185.476,342.882,178.397,326.164,233.069,275.716,281.815,336.351,275.233
8,198,85,368,334,269.48,183.805,338.963,177.88,325.26,234.107,274.566,278.499,334.826,272.323
9,198,78,369,326,273.82,178.769,346.354,169.673,328.431,226.317,277.819,272.855,342.936,265.341
10,193,81,371,332,267.559,184.844,339.095,179.208,324.117,231.592,271.777,275.717,335.054,269.969
11,196,88,366,326,267.127,184.78,333.682,177.71,322.668,229.672,273.696,273.095,332.799,265.536
12,195,87,367,327,268.9,184.421,335.833,182.534,324.835,233.409,269.285,272.275,330.081,269.231
13,195,86,365,328,268.567,183.161,335.139,178.71,323.406,228.896,273.661,275.634,330.457,270.274
14,194,87,367,331,269.664,185.428,337.332,180.868,325.601,231.944,274.806,276.833,333.172,271.243
15,196,88,367,326,266.941,185.272,335.327,182.972,322.764,234.363,266.806,271.823,330.37,268.481
16,196,88,366,326,265.762,185.406,333.931,182.64,321.432,232.525,266.462,273.133,328.503,269.456
17,195,87,366,327,265.293,187.17,336.863,182.032,322.489,235.414,267.975,274.806,333.053,269.127
18,198,89,365,329,273.851,183.608,341.481,176.572,332.052,228.948,279.683,274.51,338.327,267.253
19,195,87,360,334,269.89,182.341,339.476,176.046,330.402,229.185,275.753,280.853,334.836,274.133
20,195,100,361,332,269.255,188.443,341.105,181.275,329.888,234.429,279.196,281.221,337.097,273.815
21,195,99,363,334,267.529,189.003,339.621,179.476,330.345,234.239,280.907,283.053,337.881,273.532
22,195,96,367,332,266.968,187.03,340.454,178.402,330.217,233.335,276.702,279.559,337.808,270.975
23,196,100,364,334,271.989,189.013,342.614,182.073,335.714,231.299,281.696,281.154,339.616,273.594
24,197,90,363,330,263.946,185.245,336.584,176.519,319.199,234.494,273.763,278.996,334.836,270.616
25,199,102,357,333,270.241,189.268,338.094,178.363,334.028,230.852,286.919,283.863,339.363,272.802
26,195,99,361,333,265.512,187.223,338.206,177.268,330.783,232.293,275.796,281.294,336.875,271.577
27,197,94,363,332,265.549,185.593,338.334,178.164,327.775,233.82,276.189,280.385,336.708,272.726
28,185,84,363,338,264.231,183.063,341.229,176.085,319.672,234.379,277.22,288.692,336.409,282.042
29,197,94,364,332,264.294,187.457,336.648,180.009,325.266,237.247,274.771,282.452,334.651,275.018
30,191,88,363,341,261.875,188.848,333.441,180.308,321.101,235.918,271.871,286.982,331.927,278.457
31,194,85,365,330,271.187,183.322,342.462,174.455,329.394,230.614,276.844,275.112,340.378,266.81
32,195,95,364,335,264.066,189.595,335.066,181.136,326.617,238.4,275.283,284.572,334.009,275.944
33,199,91,361,324,266.714,179.251,337.217,172.327,324.116,226.811,270.228,272.059,334.303,265.437
34,199,98,359,331,268.567,186.858,338.982,179.244,330.965,233.127,280.25,282.099,337.605,274.169
35,196,87,363,334,264.386,188.889,337.84,180.053,319.436,238.523,272.435,285.755,334.572,277.597
36,196,89,364,334,266.383,185.579,342.187,177.047,324.366,234.174,279.929,283.387,339.154,274.976
37,195,97,364,330,269.449,185.657,340.133,176.201,330.767,229.558,276.673,275.569,338.117,266.432
38,195,87,362,332,264.313,186.572,335.74,179.742,321.13,235.785,270.35,280.195,331.922,273.396
39,197,100,359,324,269.399,187.419,337.386,177.912,330.982,230.329,276.65,273.683,334.679,264.227
40,194,87,362,332,262.359,188.172,336.311,178.907,316.58,236.385,270.055,283.323,332.758,274.972
