frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,345,116,535,372,419.521,223.51,503.237,211.17,487.773,275.597,433.26,320.939,509.47,308.902
1,380,130,554,363,430.339,224.275,505.572,222.95,485.667,271.343,432.836,306.968,499.714,303.693
2,381,131,551,364,431.627,226.417,504.001,225.182,487.275,274.023,434.241,307.917,497.455,304.898
3,356,114,555,385,421.412,225.887,509.973,219.462,492.696,282.043,432.739,324.972,509.233,317.255
4,343,110,548,388,416.884,221.834,511.936,217.747,486.099,283.727,424.894,331.376,509.68,326.575
5,343,120,544,385,426.787,229.87,514.207,215.798,496.525,284.543,438.688,330.595,519.541,317.693
6,365,129,546,374,426.008,225.216,509.004,225.186,486.852,278.368,426.293,315.354,499.474,312.621
7,354,128,543,376,433.479,228.966,516.073,220.121,499.82,283.648,441.368,321.443,518.021,312.523
8,363,142,549,379,440.588,235.876,516.004,229.455,504.141,284.625,441.726,321.666,508.889,314.467
9,358,134,554,383,436.145,232.359,525.179,223.701,499.56,293.262,439.715,330.921,525.143,322.945
10,353,133,551,387,436.043,235.957,523.03,226.471,501.102,290.444,442.203,332.683,523.281,323.638
11,350,132,546,390,435.441,237.962,520.933,223.899,503.062,287.651,445.054,333.135,525.265,319.839
12,352,130,548,390,435.431,235.437,521.429,219.822,504.908,289.31,446.394,333.42,527.001,319.411
13,356,128,552,388,437.939,234.08,525.212,223.587,506.125,294.086,444.867,333.447,527.493,323.923
14,354,138,551,388,436.844,238.497,523.927,226.042,502.76,290.226,448.36,336.693,526.736,324.883
15,352,136,546,388,439.018,235.819,525.353,222.75,510.041,290.999,449.992,338.288,527.123,325.885
16,355,127,549,389,438.809,237.426,523.906,222.982,508.179,286.638,449.584,337.333,528.065,323.89
17,354,124,550,386,436.859,237.375,521.825,226.597,506.295,292.056,443.703,332.788,524.814,322.421
18,353,130,550,389,436.336,237.999,519.354,226.209,503.463,288.559,444.722,332.745,523.088,321.536
19,355,131,546,383,436.378,237.5,517.596,223.439,505.637,285.76,448.069,329.767,524.005,316.226
20,357,127,549,382,438.95,236.824,521.446,225.096,507.829,287.364,447.531,331.542,525.633,320.082
21,353,120,550,386,436.524,234.735,517.987,220.981,507.325,286.939,445.674,329.224,524.402,316.012
22,352,123,549,386,433.159,233.386,516.49,220.605,502.496,286.815,443.934,329.038,522.786,316.467
23,353,122,549,381,436.335,231.873,521.446,221.705,506.399,287.32,444.99,331.138,525.211,321.57
24,353,128,546,379,430.563,236.383,514.52,222.004,500.271,284.901,437.017,322.962,520.991,309.303
25,372,132,552,376,432.127,230.897,511.13,227.308,490.588,286.092,434.04,316.264,509.991,311.558
26,353,127,545,377,434.505,233.164,518.439,218.737,504.224,287.093,442.091,325.742,523.899,312.282
27,352,124,548,382,435.607,231.042,521.327,219.566,505.261,289.125,442.798,329.077,525.931,318.219
28,371,127,561,381,430.031,232.176,514.467,230.808,491.195,286.23,433.032,321.175,507.272,318.487
29,370,127,558,378,431.32,232.706,513.18,228.745,496.129,284.242,437.6,321.676,509.743,316.502
30,360,121,547,374,434.794,230.468,516.676,223.754,499.626,285.581,438.078,322.2,517.064,315.079
31,361,121,550,373,433.852,228.666,518.144,221.947,499.221,284.794,437.172,322.16,518.61,315.31
32,370,130,560,378,429.068,230.608,512.413,227.473,493.727,284.407,432.129,318.695,509.003,314.671
33,365,122,555,375,433.261,227.947,514.693,225.471,493.343,280.096,431.164,314.009,511.478,310.398
34,363,129,555,382,427.214,230.739,513.72,231.946,489.511,287.661,425.179,322.706,505.171,322.273
35,364,125,561,381,429.03,232.789,516.913,231.758,493.992,282.819,426.863,325.198,511.126,323.306
36,366,124,556,377,426.825,225.87,514.552,228.463,487.673,285.801,422.047,317.458,504.489,318.759
37,364,131,553,373,434.215,233.357,519.731,230.704,492.954,285.57,431.887,319.615,515.281,316.136
38,363,130,553,374,434.735,232.525,520.005,229.205,494.971,285.231,433.754,319.735,516.559,315.566
39,360,131,557,379,439.818,233.994,525.098,228.905,502.367,286.267,437.857,322.442,523.529,316.891
40,353,125,549,378,440.821,229.789,526.42,222.04,508.49,288.236,442.026,323.906,525.466,316.011
41,365,135,554,376,440.619,234.079,523.541,232.774,499.666,284.871,436.373,321.202,515.563,318.769
42,390,136,565,369,446.914,228.951,520.192,232.234,498.649,279.555,439.53,311.75,509.41,313.289
43,361,131,552,382,444.334,230.693,528.195,223.091,509.806,283.509,447.058,329.879,526.673,322.765
