frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,263,131,461,375,363.892,223.977,442.634,229.602,430.443,274.248,360.224,317.904,426.756,320.552
1,255,124,467,396,365.956,219.968,447.476,247.49,421.357,292.391,338.465,322.858,414.216,344.313
2,256,124,463,395,368.022,222.658,453.745,247.789,428.503,290.943,342.825,326.189,421.173,345.371
3,256,123,468,397,367.384,219.555,449.925,246.678,425.109,290.327,339.371,322.522,418.618,343.407
4,260,132,458,379,364.793,220.567,448.371,231.895,428.71,272.999,357.13,320.722,428.127,327.903
5,271,127,474,385,374.581,222.948,452.01,231.179,441.46,272.261,366.22,317.93,433.51,322.749
6,254,121,470,400,362.353,222.983,454.581,243.176,424.338,294.821,344.237,332.11,426.661,347.072
7,270,130,469,383,374.225,224.472,448.18,231.814,439.98,269.65,368.81,316.251,431.427,320.017
8,254,120,460,397,352.244,227.401,441.624,238.626,418.167,289.779,342.679,333.183,417.939,340.843
9,270,127,470,382,369.896,224.481,446.566,232.278,435.495,272.341,364.223,319.184,427.064,323.697
10,255,116,464,395,350.328,224.189,439.067,235.588,414.64,283.912,341.549,329.687,416.788,337.628
11,274,133,473,378,369.148,224.45,449.128,229.553,434.65,268.273,366.046,318.154,433.475,320.882
12,270,131,463,375,369.06,218.144,447.564,236.71,426.129,274.577,355.293,314.763,419.899,328.35
13,267,127,466,378,369.558,221.132,449.663,235.121,430.094,276.155,359.0,318.182,425.946,327.896
14,254,115,470,386,357.141,220.18,443.039,235.941,414.808,285.164,342.45,322.122,419.38,333.681
15,270,130,470,381,369.526,225.385,447.493,235.893,434.54,274.719,363.915,322.069,427.361,328.851
16,270,128,469,379,364.431,224.454,442.143,232.355,428.373,271.904,362.744,320.656,422.317,325.195
17,260,124,462,386,360.662,221.31,449.354,237.34,421.147,286.301,344.691,323.647,422.962,335.056
18,272,135,466,375,366.457,222.532,443.768,224.776,432.929,265.642,368.778,316.952,431.525,316.77
19,267,124,463,379,360.411,223.692,439.505,230.395,424.877,276.304,359.856,322.142,421.39,324.875
20,268,129,469,375,367.814,219.344,449.367,224.933,436.178,269.889,365.219,315.871,435.325,318.569
21,262,119,466,383,346.831,223.571,430.945,228.721,412.424,272.873,349.446,324.374,415.95,326.249
22,264,128,466,379,359.67,223.096,438.406,229.025,425.292,271.621,358.779,319.951,420.498,322.623
23,264,122,470,383,359.828,222.063,439.309,228.232,426.807,269.372,356.038,319.318,420.013,322.338
24,261,125,470,385,360.292,221.635,443.292,230.083,427.958,271.57,357.318,322.811,421.751,327.569
25,258,121,462,388,347.583,225.177,433.971,234.631,412.17,279.284,344.647,328.959,413.483,335.124
26,274,128,467,374,365.916,222.641,443.97,231.055,426.87,273.792,360.975,316.323,424.421,321.849
27,268,118,480,387,368.18,219.963,447.85,231.65,431.279,281.746,361.071,320.432,427.669,328.052
28,253,118,456,380,356.236,219.429,437.798,229.634,419.003,279.72,345.951,321.928,416.275,328.997
29,256,115,463,388,360.925,219.901,447.915,238.859,420.471,282.684,342.559,323.525,417.685,337.95
30,259,118,466,388,357.5,221.125,438.421,240.504,413.541,284.261,342.193,322.082,411.666,336.831
31,255,118,457,386,360.737,218.69,447.471,236.2,422.262,282.373,344.407,325.585,416.518,338.554
32,255,120,455,384,360.555,218.569,447.841,236.272,421.19,282.809,342.892,325.516,415.99,338.872
33,255,114,466,391,360.546,220.204,448.249,239.271,419.987,285.541,342.589,325.085,419.2,339.544
34,257,120,455,381,361.837,218.815,448.882,235.868,422.218,283.724,345.449,324.992,418.164,337.764
35,257,114,465,390,360.259,218.963,444.29,239.972,417.742,284.183,341.615,322.711,413.749,338.769
36,252,120,462,391,362.795,216.961,453.701,242.724,419.769,287.563,337.672,326.286,416.25,346.323
37,252,117,466,390,363.829,217.052,454.896,240.428,424.176,287.582,341.202,326.123,421.615,344.034
38,256,116,461,388,361.73,217.766,451.137,239.287,420.396,285.539,339.916,322.309,419.014,338.644
39,258,120,465,382,360.128,220.104,444.257,234.818,419.567,282.889,345.237,319.861,420.353,330.254
40,267,128,465,377,366.868,217.937,448.242,225.208,435.328,267.694,363.407,317.539,429.343,321.416
41,254,119,457,381,357.772,217.956,442.832,227.073,420.644,282.637,351.209,323.879,422.517,329.948
42,259,129,451,378,358.413,220.879,439.79,236.464,416.906,284.981,346.816,322.945,414.552,333.84
43,262,128,465,385,369.567,223.314,440.72,231.78,433.77,273.132,363.452,319.386,421.43,324.157
44,259,121,461,384,356.613,224.311,437.27,239.438,412.441,288.125,343.597,324.092,413.044,334.856
45,259,122,460,382,356.747,222.94,437.553,237.879,413.004,286.643,343.788,323.057,412.702,333.816
46,272,130,469,373,369.888,220.823,446.245,230.729,433.315,269.965,364.149,314.01,427.225,320.335
47,269,127,468,380,369.222,219.528,448.735,231.58,432.14,272.159,362.418,317.654,426.915,325.672
48,262,126,451,373,365.387,211.786,451.107,230.166,421.978,281.994,346.522,322.69,421.751,336.512
49,262,127,454,375,359.502,218.565,441.963,232.576,418.983,284.875,346.989,317.671,419.419,327.36
50,266,132,451,369,361.85,217.144,444.892,234.666,420.11,286.051,347.797,320.329,417.246,333.233
51,262,123,458,378,356.959,220.433,437.513,233.057,415.146,285.108,346.175,320.778,415.093,329.848
52,259,118,463,385,355.204,221.131,435.46,238.791,411.215,286.554,340.553,320.985,410.109,334.341
53,260,123,460,381,354.499,223.679,434.223,236.787,412.271,287.174,344.519,322.122,412.549,331.277
54,271,128,476,379,370.683,223.106,449.718,228.948,437.131,272.997,367.977,318.073,433.061,320.686
55,258,118,469,393,358.714,225.105,442.318,244.983,413.161,290.87,342.968,327.002,415.9,341.818
56,257,119,460,387,350.464,220.692,440.387,229.155,416.51,281.747,349.378,329.512,420.337,334.941
57,259,126,462,386,360.96,222.801,444.642,241.763,417.803,289.238,346.735,327.333,415.384,341.448
58,260,121,467,387,357.287,226.727,439.777,243.232,411.586,291.674,343.719,327.344,413.957,339.457
59,262,128,458,380,362.304,221.72,445.706,238.169,419.594,289.448,347.422,323.019,419.214,334.911
60,258,127,457,381,367.232,218.707,453.336,234.157,429.372,279.801,353.039,323.899,428.408,335.007
61,263,128,460,384,365.232,222.633,444.293,235.73,428.282,278.243,358.032,323.315,422.065,331.964
62,258,121,463,387,361.089,222.142,448.521,239.26,420.158,287.632,344.372,325.929,420.695,338.821
63,267,130,464,378,363.272,224.176,444.768,234.15,425.928,278.177,359.854,323.927,424.623,330.002
64,265,127,467,381,370.283,219.664,451.702,234.64,432.773,276.185,359.274,319.147,426.493,329.49
65,256,118,463,389,362.843,219.314,447.973,240.586,422.22,285.03,343.365,324.127,415.848,340.285
66,269,130,463,377,365.587,223.883,442.781,236.77,426.825,279.029,359.695,320.531,421.111,328.836
67,277,130,469,377,369.609,223.582,444.554,228.812,434.047,268.646,368.385,316.896,429.089,319.38
68,266,125,468,381,366.503,221.53,447.623,235.156,428.228,278.274,354.921,317.906,423.742,327.395
69,260,121,463,383,358.714,224.787,438.252,237.839,416.859,285.57,348.315,323.955,415.645,332.768
70,276,128,472,377,367.779,221.318,446.061,224.997,432.397,266.749,367.463,316.126,432.193,317.587
