frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,188,113,382,361,272.631,204.637,365.735,208.482,340.551,256.798,276.031,307.669,350.261,309.435
1,183,107,386,381,269.954,204.13,367.868,204.785,335.792,259.555,274.657,312.353,358.328,310.962
2,184,114,381,374,270.636,205.507,367.637,203.35,338.526,252.298,279.488,312.786,356.505,310.665
3,187,109,380,373,271.912,207.73,364.13,206.367,335.606,254.789,276.26,310.586,354.479,308.181
4,196,107,397,371,273.701,207.964,362.759,210.696,341.644,257.051,274.726,304.591,353.497,305.328
5,184,110,390,379,268.394,208.036,362.419,205.696,334.491,257.727,272.896,309.192,354.994,305.385
6,188,111,391,378,272.448,209.839,361.554,212.005,338.216,259.329,270.522,306.82,351.845,306.791
7,187,113,390,378,271.404,208.786,364.519,210.17,335.761,253.512,271.821,308.139,352.256,307.665
8,194,120,400,374,279.038,216.165,368.238,222.786,346.178,267.255,276.832,312.481,352.648,316.801
9,191,116,385,373,275.223,211.21,364.138,209.298,340.406,262.298,283.543,313.862,358.687,310.293
10,188,114,390,379,274.414,211.97,365.462,212.992,340.789,266.871,279.765,317.174,358.365,316.23
11,190,112,393,384,272.798,214.846,368.488,213.007,337.959,270.264,278.042,318.959,364.639,315.951
12,188,110,391,392,276.937,216.183,370.897,209.684,346.592,271.103,290.183,328.294,369.961,320.965
13,188,116,390,386,276.625,219.639,367.944,214.53,344.409,268.19,284.246,322.319,364.631,316.317
14,192,113,390,384,276.387,218.58,367.911,216.532,342.036,273.388,283.193,323.034,362.472,319.679
15,201,125,387,371,280.081,218.714,363.268,218.215,347.093,269.13,287.605,316.487,356.515,313.321
16,196,125,388,384,280.497,221.888,368.654,220.238,344.857,272.341,286.944,323.504,361.89,320.309
17,191,116,391,382,273.913,219.874,365.101,215.756,339.846,272.62,283.624,321.59,361.644,315.918
18,194,122,390,389,278.706,224.116,368.117,227.207,343.054,274.423,275.896,323.146,354.914,324.008
19,191,112,396,390,280.816,222.8,372.998,218.303,349.222,274.475,289.652,326.193,369.89,320.454
20,195,125,390,391,277.88,222.935,368.918,223.65,344.483,279.79,283.367,330.429,361.831,328.714
21,200,124,405,392,279.047,227.917,370.694,227.709,348.288,277.382,283.092,324.447,364.801,322.5
22,203,132,401,381,278.139,226.314,369.233,224.059,346.623,277.02,289.691,327.425,364.148,323.372
23,200,127,400,391,280.562,229.266,370.717,230.24,348.249,277.243,285.249,326.292,363.219,325.033
24,198,125,392,395,283.674,228.099,370.966,234.05,348.322,286.792,282.554,332.739,358.061,335.402
25,199,124,391,393,290.631,227.209,381.107,227.103,361.285,283.852,298.823,339.467,372.144,336.738
26,194,115,397,407,280.494,228.732,371.073,229.222,347.308,290.377,288.301,338.861,365.379,337.304
27,199,126,389,392,280.913,229.077,367.486,231.161,347.544,285.415,284.378,333.236,359.728,332.471
28,203,134,392,378,279.934,224.305,367.654,222.709,347.062,272.851,291.307,324.441,363.71,320.657
29,203,130,397,377,279.619,229.116,364.719,231.893,344.63,283.551,281.825,323.613,354.365,324.177
30,190,118,397,406,280.863,225.393,371.555,225.625,348.017,278.289,286.273,335.956,364.445,333.779
31,198,122,406,392,281.108,223.57,372.883,229.675,346.793,276.658,281.045,323.638,360.037,327.12
32,195,124,402,382,275.849,224.611,366.253,221.214,347.0,276.641,284.002,320.997,367.007,316.059
33,192,117,395,395,276.472,220.624,365.319,225.288,341.806,273.732,275.229,323.345,354.759,325.065
34,195,120,391,387,279.012,224.619,364.405,228.183,346.198,269.309,286.529,328.812,349.153,329.394
35,190,116,401,383,275.658,217.228,368.057,219.599,347.033,271.545,277.769,317.295,358.81,317.123
36,189,115,390,389,275.695,216.389,371.192,217.954,341.787,268.51,278.163,323.879,358.957,323.558
37,188,113,388,386,277.752,215.035,372.636,209.963,348.139,261.621,286.732,322.864,365.655,316.513
38,187,118,384,379,270.355,216.489,364.015,220.537,334.244,265.807,265.769,314.989,350.727,316.862
39,187,113,378,385,275.846,216.918,371.546,219.736,342.37,266.005,282.786,327.609,354.494,327.308
40,191,117,387,368,266.015,211.79,356.783,207.347,334.252,259.634,279.102,312.576,354.701,306.556
41,190,114,385,372,279.53,210.98,369.083,215.47,346.166,258.368,276.856,311.539,352.283,313.601
42,194,111,395,374,270.819,210.322,361.007,211.104,338.917,258.6,278.134,316.203,347.122,315.584
43,194,112,396,376,270.555,210.656,360.212,213.091,339.369,263.192,275.967,317.85,346.35,318.934
44,190,112,408,376,274.537,212.702,367.609,208.782,345.345,264.984,283.036,313.416,363.334,308.616
45,192,110,403,383,274.147,210.187,365.699,216.174,343.596,263.318,273.206,313.377,350.212,317.102
46,181,110,404,378,272.539,211.764,370.116,211.654,342.919,264.908,277.849,318.061,358.146,316.896
47,188,108,389,385,279.805,212.547,369.926,210.832,347.8,263.308,284.326,319.466,361.154,315.983
48,187,109,384,379,280.158,211.435,368.583,207.49,350.61,259.003,288.861,316.593,363.261,311.579
49,194,110,402,378,279.056,211.671,367.219,216.053,347.078,267.059,283.284,315.286,356.218,317.177
50,196,114,401,375,273.582,213.168,362.353,217.973,340.676,264.975,271.861,311.072,347.896,313.879
51,189,114,381,369,276.659,211.926,364.431,214.73,343.911,254.805,273.572,309.893,345.681,310.542
52,189,114,384,373,274.919,209.641,365.919,204.788,343.324,260.455,284.229,314.306,359.905,308.388
53,185,113,386,378,271.639,213.243,362.871,217.785,336.614,258.756,267.734,311.454,345.254,313.795
54,188,117,381,378,273.522,210.025,364.221,205.174,341.44,262.437,284.286,318.919,357.554,314.209
55,198,116,400,375,272.031,212.448,361.835,215.513,336.609,266.044,277.699,314.633,349.82,315.55
56,197,113,401,376,274.779,208.776,362.576,212.93,340.83,266.906,281.318,315.604,350.8,317.185
57,194,117,382,372,278.378,212.088,366.183,213.859,341.381,255.725,279.769,311.63,352.216,311.289
58,189,114,381,373,278.745,211.705,370.163,207.408,346.652,259.719,287.571,316.482,362.348,311.558
59,187,112,390,381,275.032,211.618,366.224,208.757,345.243,254.763,281.535,312.669,358.328,307.942
60,190,115,380,376,276.147,211.558,367.145,206.996,343.168,259.385,286.287,316.275,361.146,311.314
61,190,118,398,372,272.494,212.301,361.847,210.779,341.372,260.539,281.628,310.144,357.46,307.336
