frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,274,71,489,346,380.232,168.859,472.472,164.778,467.06,222.612,390.398,287.13,465.473,280.822
1,281,69,496,337,386.155,163.608,480.009,168.725,468.045,213.809,388.464,277.389,465.921,279.209
2,268,73,477,335,378.668,163.329,474.468,162.367,467.936,214.695,384.201,283.037,465.854,279.351
3,283,80,497,343,388.383,169.133,476.238,166.297,469.311,219.69,395.613,281.018,469.195,275.817
4,282,73,489,334,383.311,167.212,475.055,165.843,466.732,213.881,391.94,280.827,465.923,276.763
5,270,69,486,341,378.801,166.516,477.037,166.727,468.656,218.992,383.545,284.917,466.639,282.069
6,275,70,486,336,380.387,165.391,476.298,165.418,468.096,215.048,387.217,281.814,467.887,278.511
7,274,77,471,333,385.49,161.464,476.8,167.016,472.088,214.913,388.865,281.102,461.73,282.596
8,276,71,484,339,385.28,164.994,475.32,168.304,468.588,214.91,388.942,280.374,464.366,279.763
9,274,75,476,329,372.503,169.266,469.088,164.858,462.785,219.852,381.266,286.535,462.45,279.651
10,274,74,478,328,369.171,170.309,466.306,162.791,460.521,218.953,381.863,288.204,461.376,278.574
11,276,68,472,328,376.162,171.738,466.352,162.851,464.753,213.215,392.649,288.001,467.3,277.037
12,278,81,475,342,387.704,164.977,480.714,171.699,471.828,213.604,389.255,284.931,463.543,287.663
13,274,82,475,343,385.911,167.421,477.7,170.013,473.801,216.822,389.307,286.089,463.415,285.455
14,283,73,493,339,385.188,165.525,475.027,167.496,468.227,218.178,389.588,279.116,467.215,277.409
15,282,69,501,345,385.566,167.818,475.451,170.222,468.04,222.987,389.898,282.701,467.332,281.417
16,278,71,488,339,384.881,168.04,474.019,165.379,473.0,219.692,392.778,283.171,468.845,277.055
17,268,65,493,348,383.332,166.829,481.219,164.499,473.347,223.614,390.225,289.425,470.549,284.977
18,266,62,487,342,378.59,166.73,481.455,161.008,473.892,217.017,392.759,292.032,475.782,284.381
19,264,64,480,343,374.918,168.738,474.981,163.535,466.532,223.39,388.512,294.134,470.419,286.717
20,277,74,486,342,383.942,170.626,474.291,169.129,471.008,221.925,390.647,286.205,465.911,281.419
21,270,65,495,343,383.953,165.835,485.925,169.718,471.635,226.695,383.883,287.581,470.747,288.571
22,272,79,473,338,385.153,165.669,473.902,166.682,475.748,216.462,388.862,285.274,461.898,282.384
23,270,72,495,351,378.745,170.234,471.101,163.551,467.87,223.062,390.087,288.273,467.609,279.646
24,274,78,483,342,387.209,165.074,477.541,164.114,475.594,217.06,391.982,282.119,468.528,278.055
25,271,64,491,342,383.415,165.688,485.768,166.535,473.825,224.117,386.03,285.979,472.401,284.688
26,284,70,497,349,390.494,165.421,476.318,167.239,470.071,214.913,395.383,276.684,465.719,275.035
27,269,65,490,340,379.81,166.574,479.783,163.692,471.817,217.111,389.042,285.214,471.441,279.955
28,276,67,496,348,380.803,171.194,470.73,163.49,465.86,221.709,392.84,284.625,468.677,274.876
29,275,68,495,338,383.713,165.075,478.727,165.55,468.727,217.862,388.845,279.351,470.508,276.962
30,274,75,485,335,376.412,168.431,473.557,167.032,463.366,220.231,383.185,283.866,465.352,279.322
31,269,73,483,337,371.145,168.011,468.118,168.734,457.55,222.91,376.729,284.952,458.284,282.273
32,265,62,489,344,380.185,161.412,475.792,163.701,467.183,216.953,382.218,281.323,469.065,280.158
33,279,73,503,348,385.01,167.753,476.772,168.612,468.225,223.943,388.116,283.456,466.717,281.101
34,279,73,486,335,374.516,169.465,467.727,164.791,457.562,215.297,388.447,283.452,461.112,276.695
35,277,75,491,335,381.525,167.06,474.731,168.57,463.459,220.15,385.967,279.948,465.175,278.226
36,268,64,492,339,375.873,165.335,475.03,161.263,468.099,217.385,383.581,282.812,471.03,275.902
37,269,66,494,343,372.946,167.607,471.027,165.803,459.674,225.844,378.282,281.993,465.423,278.012
38,267,66,486,339,370.608,168.596,468.943,164.973,462.561,223.514,376.576,284.34,462.409,277.94
39,268,63,487,341,377.103,167.161,473.88,162.372,469.514,217.701,385.575,284.417,469.197,277.34
40,270,67,488,336,376.027,167.216,473.274,167.04,464.348,221.164,382.135,281.851,465.858,278.461
41,272,70,486,335,368.021,170.544,464.135,161.762,457.056,220.286,384.141,284.855,461.579,274.677
42,271,69,486,335,367.342,170.063,465.527,163.592,456.335,221.24,380.846,283.738,461.055,275.568
43,271,67,490,337,368.763,168.144,466.467,160.591,459.349,218.085,381.633,281.677,465.262,272.726
44,271,68,491,341,378.858,166.65,473.864,160.786,470.299,215.794,390.099,281.854,471.783,273.676
45,270,64,490,335,374.063,164.66,474.309,159.767,467.373,214.915,384.482,282.197,470.585,274.572
46,280,66,496,347,397.501,164.209,481.033,171.644,477.126,219.515,395.512,276.121,462.514,278.538
47,270,78,475,348,377.176,168.758,471.62,169.451,463.17,220.846,385.178,289.997,461.862,287.561
48,265,74,482,347,373.349,170.046,466.773,167.685,463.481,223.152,378.147,287.361,459.26,282.769
49,271,67,483,339,371.074,168.622,473.424,166.963,458.092,228.914,379.81,294.671,461.0,290.777
50,266,72,492,354,376.75,169.508,473.39,170.233,465.009,224.872,381.103,289.414,462.32,287.587
51,271,77,481,342,379.989,166.275,473.558,165.34,467.264,215.864,386.576,283.972,463.745,280.052
52,275,69,490,336,383.375,162.635,478.53,163.766,468.091,214.142,389.151,280.874,468.614,279.074
53,275,70,485,334,377.743,165.507,474.22,164.265,467.317,214.761,386.897,281.804,469.891,277.5
54,274,82,486,342,383.191,166.186,473.47,168.669,468.558,219.788,385.124,281.236,462.501,280.312
55,269,64,490,341,373.161,167.611,471.552,163.655,462.838,220.813,382.418,286.944,467.709,280.835
56,269,75,486,349,378.897,166.784,475.7,170.271,466.65,215.348,382.261,285.883,463.339,286.09
57,266,62,490,342,381.521,164.285,477.512,163.262,469.962,216.179,386.958,282.957,472.727,278.843
58,266,60,493,344,374.005,165.836,471.903,162.869,461.161,217.728,381.808,284.513,467.756,279.216
59,273,74,484,345,381.197,167.207,475.171,167.341,466.248,219.6,388.756,287.617,466.31,284.65
60,280,73,489,336,380.939,164.684,474.238,164.708,464.557,215.026,387.483,280.044,465.706,277.555
61,277,74,487,337,372.854,169.631,468.608,163.536,459.586,218.242,386.433,284.114,465.859,275.822
62,274,69,501,347,381.056,165.47,476.664,170.437,463.72,225.194,381.882,282.192,463.189,283.913
63,268,73,479,336,372.675,167.997,470.887,166.614,462.544,220.042,377.666,285.505,460.997,281.426
64,268,70,481,337,374.296,167.947,471.749,167.931,463.428,220.847,379.205,285.988,461.883,282.996
65,266,72,488,346,377.178,166.91,480.787,163.87,470.577,221.874,386.632,293.063,470.302,287.502
66,269,74,483,343,379.125,166.947,477.632,166.307,468.896,218.044,386.401,288.582,467.487,284.474
67,273,66,484,333,381.107,162.763,481.313,160.671,471.558,216.855,387.494,284.194,472.024,280.41
68,271,65,482,334,380.904,165.939,477.35,161.421,473.333,219.705,387.968,285.711,469.825,279.537
69,266,59,489,343,381.287,165.471,481.324,162.122,472.876,221.233,387.315,287.151,472.571,282.214
70,270,76,484,342,375.629,169.657,471.584,170.227,462.533,224.342,380.627,288.323,460.37,285.675
71,276,76,486,345,372.435,170.287,469.637,168.958,459.383,218.678,382.804,289.528,461.508,285.534
72,265,77,487,351,376.337,169.04,469.978,165.935,467.309,223.786,382.804,288.094,463.092,282.31
73,272,66,493,339,377.421,165.899,474.839,160.025,466.712,215.043,388.613,284.955,472.887,277.031
74,277,78,494,342,384.624,168.617,475.023,165.889,467.447,218.993,390.912,277.967,468.337,272.702
75,277,70,496,339,381.61,167.907,474.398,167.09,463.14,222.727,386.984,279.871,465.76,276.738
76,277,88,491,350,384.371,170.538,477.254,170.997,466.626,225.834,390.665,287.103,469.123,284.341
77,266,81,481,347,378.964,168.068,472.553,166.079,470.475,223.865,385.291,288.668,464.111,284.075
78,277,79,484,332,379.978,164.871,478.967,165.661,469.306,223.79,384.139,286.186,466.076,283.593
79,281,80,485,334,381.446,170.625,470.437,164.253,468.899,221.335,392.62,283.433,463.349,275.393
80,262,65,480,348,378.062,168.043,468.01,164.816,469.928,217.215,385.583,283.591,460.84,277.529
81,287,82,492,346,391.289,167.686,474.08,170.411,471.067,214.919,398.272,281.338,465.309,279.825
82,286,78,498,346,398.017,169.672,481.384,172.655,478.307,217.434,402.698,279.986,470.152,279.308
83,285,73,499,351,402.011,165.247,485.104,169.497,486.064,215.048,404.82,278.484,472.794,278.132
84,276,69,500,352,400.209,174.442,482.846,169.547,490.729,220.528,410.736,284.769,477.005,276.975
85,278,70,492,352,406.349,168.699,485.218,172.602,492.01,220.812,407.374,281.529,472.793,280.599
86,286,83,496,345,392.901,177.873,478.222,171.435,478.982,225.726,400.294,285.008,471.653,276.705
87,303,92,487,324,399.488,175.657,473.927,169.999,477.582,214.343,409.257,274.82,469.95,267.268
88,310,96,490,321,403.485,174.477,477.24,172.694,475.984,214.729,409.138,270.955,469.756,266.903
89,280,73,486,350,392.824,175.376,475.248,166.435,485.177,218.444,408.265,288.863,473.585,277.675
90,288,81,488,346,395.011,169.616,477.859,172.257,474.979,215.564,402.917,280.688,470.622,279.437
91,288,87,484,342,395.281,172.669,480.219,169.388,481.474,213.983,406.001,284.122,477.49,277.948
92,278,80,486,349,401.099,172.934,482.559,172.113,491.808,219.14,409.742,286.76,475.546,281.77
93,283,72,495,347,397.652,168.979,480.91,168.972,481.232,217.551,403.772,279.178,472.119,275.675
94,275,67,491,345,395.642,170.523,483.154,169.205,488.614,216.046,403.767,285.165,473.561,279.952
95,278,73,494,347,398.411,170.419,482.189,170.05,484.648,221.26,404.091,282.623,472.414,278.627
96,275,70,485,336,386.714,167.848,480.006,167.194,479.015,216.499,392.906,285.566,467.225,281.449
97,274,70,492,345,389.907,169.63,477.283,169.219,478.917,223.179,394.151,284.005,465.469,280.231
98,276,74,486,341,392.378,165.206,478.64,166.577,479.801,211.544,398.799,281.096,466.426,278.258
99,279,70,489,341,383.729,170.178,474.026,166.491,471.25,219.523,393.476,284.816,468.693,277.614
100,281,67,489,335,386.36,166.237,478.214,164.937,471.722,214.746,394.299,283.101,467.534,279.208
