frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,193,128,353,344,249.627,210.974,320.234,210.037,297.114,260.69,249.218,291.451,314.462,289.473
1,187,125,354,345,250.977,211.401,321.597,210.868,298.935,260.617,249.019,290.094,313.645,288.66
2,189,127,356,346,250.472,211.746,321.829,210.097,298.901,262.399,249.399,292.528,314.406,290.129
3,190,127,357,348,251.518,208.452,323.456,209.465,298.069,262.375,247.776,291.446,313.759,291.449
4,191,125,359,347,250.19,207.928,323.125,209.465,297.102,264.732,246.938,291.467,311.108,292.226
5,190,127,354,347,251.129,212.797,321.061,211.17,299.067,264.561,249.895,293.539,314.955,291.315
6,185,123,352,345,250.5,211.822,322.018,207.82,300.881,262.737,253.133,294.594,318.237,290.123
7,185,127,357,350,253.77,214.076,325.035,211.822,304.931,262.588,252.477,295.151,315.599,292.477
8,184,126,358,353,254.197,213.566,325.262,211.732,306.22,264.357,251.276,295.484,315.731,293.131
9,187,126,348,344,253.965,214.427,323.223,212.294,303.628,263.377,254.532,291.299,318.331,288.279
10,184,126,357,353,253.423,214.384,324.953,212.348,305.879,265.955,250.724,296.088,315.917,293.595
11,188,128,357,350,250.395,210.953,322.973,214.095,296.833,266.636,245.997,295.743,313.26,297.524
12,187,128,357,353,250.756,211.876,323.486,216.043,295.291,263.775,245.098,295.679,311.32,298.562
13,185,123,346,343,257.849,213.769,326.369,211.166,305.304,263.978,257.357,293.42,322.849,290.94
14,182,126,342,342,255.611,213.535,323.531,211.787,302.84,263.777,254.382,291.208,319.69,289.032
15,183,129,340,342,250.022,213.566,318.269,207.398,300.728,261.734,253.97,293.482,315.093,287.565
16,183,126,341,342,251.061,214.403,320.38,208.114,299.875,263.659,254.754,294.532,318.306,288.772
17,181,126,341,344,249.243,215.528,319.622,209.074,299.839,264.639,253.742,296.084,317.715,290.092
18,184,127,343,341,255.821,215.577,324.105,212.049,304.1,264.661,255.832,292.975,321.831,289.302
