frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,177,123,350,350,236.589,204.438,310.764,209.835,287.356,256.345,233.379,290.921,300.337,293.048
1,164,125,346,358,225.8,204.946,304.766,201.317,284.24,246.863,235.292,295.648,299.997,290.981
2,165,127,347,355,226.925,204.554,305.549,202.306,284.441,247.895,234.866,293.465,301.235,289.994
3,160,117,338,356,225.832,202.72,310.104,199.99,286.67,248.111,237.035,297.311,306.027,292.73
4,161,119,335,356,228.573,202.113,311.391,200.556,289.999,249.919,239.677,298.538,305.059,294.616
5,158,123,331,353,226.838,202.024,307.391,201.696,286.116,248.692,232.199,295.609,298.936,293.302
6,183,128,347,343,236.607,199.62,313.954,201.698,289.688,243.799,241.007,289.91,303.37,289.5
7,158,125,326,349,226.639,200.256,306.694,198.044,284.713,245.361,232.992,293.404,300.116,289.546
8,159,123,331,353,228.149,201.41,308.417,200.449,286.984,248.017,234.345,295.541,301.287,292.724
9,158,124,327,353,225.764,200.189,306.388,200.892,282.501,246.544,230.491,295.012,296.13,293.642
10,159,125,327,351,227.233,201.094,306.404,200.783,284.663,246.887,233.08,294.766,297.799,292.467
11,160,124,325,347,230.627,202.2,308.692,199.191,290.782,246.179,237.996,294.299,303.486,289.515
12,180,128,351,345,234.429,200.78,313.275,202.538,289.192,247.487,236.286,290.107,303.908,289.428
13,179,128,348,347,235.147,201.326,313.037,203.702,289.456,248.286,238.132,292.704,303.533,292.358
14,159,125,327,350,228.467,201.431,307.271,199.363,287.149,246.104,235.127,294.177,301.38,290.297
15,159,126,325,348,229.47,201.785,307.683,199.951,287.729,246.901,235.206,293.763,301.834,290.101
16,158,124,327,352,228.093,201.044,306.939,199.408,285.726,248.76,233.633,294.388,301.764,290.975
17,158,125,326,351,228.231,201.04,306.746,199.575,285.48,248.65,233.716,294.319,301.414,291.013
18,158,126,325,348,227.459,200.777,306.668,200.184,283.588,246.955,231.625,293.019,300.449,290.613
19,165,129,348,359,225.928,206.323,304.981,204.894,282.983,249.937,232.102,295.749,297.8,293.022
20,166,128,350,360,226.172,206.615,305.187,205.488,283.273,251.571,232.319,296.384,298.344,294.021
21,157,118,338,357,231.746,207.183,313.072,200.96,297.254,253.363,244.247,296.666,312.915,289.152
22,166,120,346,350,230.605,204.326,310.611,209.708,282.812,254.145,229.77,291.061,300.494,293.392
23,169,124,351,356,230.915,206.256,313.271,211.9,284.457,259.931,227.822,296.347,300.422,298.946
24,165,122,339,347,230.323,204.108,308.223,205.787,284.354,250.229,232.73,290.482,300.004,289.644
25,163,122,344,355,232.739,206.695,312.783,203.198,294.054,249.991,241.233,293.547,310.706,288.766
26,171,123,350,351,231.274,204.89,311.865,214.132,280.274,258.168,223.997,291.318,297.7,297.171
27,168,120,347,353,232.632,208.659,312.445,212.349,287.132,254.483,235.288,296.759,304.058,297.515
28,156,115,344,358,231.236,205.031,313.225,202.686,292.499,253.892,234.899,291.866,309.349,288.132
29,172,120,349,352,232.876,204.681,309.208,211.606,282.957,256.608,229.435,291.924,297.753,295.675
30,167,121,353,362,226.071,201.191,311.799,204.231,281.785,254.183,229.753,296.394,300.506,297.068
31,159,118,337,357,232.456,208.864,313.237,201.357,298.561,253.896,246.716,298.419,313.842,289.772
32,157,117,341,357,233.169,206.704,315.049,202.119,297.021,254.26,240.699,294.654,312.018,288.766
33,156,115,345,359,231.247,206.513,312.798,202.186,293.704,255.842,238.228,294.24,310.12,288.599
34,160,119,339,357,232.619,208.715,313.537,201.914,297.696,253.896,245.072,296.447,314.488,288.531
35,160,118,337,358,234.083,208.27,313.949,200.602,300.164,253.492,248.459,298.248,314.916,289.322
36,156,116,346,357,230.824,207.135,312.958,202.713,293.321,255.269,239.405,294.491,310.552,288.871
37,157,116,345,359,231.43,206.872,312.621,202.185,293.968,256.889,239.199,295.029,310.389,289.04
38,163,119,347,355,228.584,194.919,313.27,200.101,284.57,248.648,227.269,292.652,298.282,295.174
39,158,116,345,358,232.214,206.677,313.56,202.221,294.68,255.23,239.203,294.533,310.928,288.808
40,162,118,347,356,227.776,195.733,314.074,200.943,283.535,247.949,224.918,293.848,297.162,296.546
41,164,120,350,357,230.728,197.323,314.845,204.729,285.425,256.013,224.366,293.156,296.868,297.756
42,157,117,344,358,232.908,205.318,313.327,203.558,293.932,254.704,236.516,293.351,308.055,289.911
43,157,115,345,358,230.884,206.516,312.549,201.286,294.042,255.285,238.918,294.257,310.895,287.81
44,156,115,344,359,230.017,206.915,311.66,201.331,293.84,256.27,239.039,295.745,309.91,288.915
45,156,116,345,359,230.098,206.575,311.898,201.963,293.047,255.53,237.728,294.253,309.828,288.338
46,173,122,350,354,233.544,208.32,310.459,213.618,285.343,258.08,234.122,296.538,300.583,298.623
47,155,118,342,359,229.383,207.495,310.917,203.943,290.994,256.418,236.253,295.304,307.481,290.339
48,172,123,347,351,230.771,208.257,307.272,215.027,278.856,257.718,227.921,292.812,296.702,296.329
49,150,117,342,360,227.409,207.489,310.909,202.358,291.985,254.961,237.854,295.899,309.49,289.644
50,156,119,333,358,234.44,209.216,313.631,202.366,301.792,254.364,245.418,298.757,314.331,290.562
51,155,120,334,357,230.251,209.348,311.368,205.064,294.836,255.108,239.544,298.768,309.211,293.047
52,155,121,334,358,230.702,209.647,311.906,205.699,295.804,254.157,240.337,299.961,308.486,294.426
53,155,119,333,359,233.402,210.197,312.014,204.28,300.223,253.693,244.7,300.375,311.01,292.937
54,154,119,334,361,231.851,209.514,312.328,203.155,298.741,254.404,243.553,300.238,311.847,292.47
55,153,124,334,360,228.135,210.748,309.947,207.878,291.055,255.52,237.121,299.884,304.797,295.478
56,154,117,334,361,231.359,209.996,311.715,203.698,297.872,255.026,242.586,300.633,311.109,292.987
57,154,121,336,362,228.557,210.359,309.124,205.193,292.099,256.359,238.09,299.35,307.383,292.952
58,154,122,335,361,228.545,210.934,309.183,205.875,292.121,255.995,238.541,299.595,307.086,293.324
59,154,124,332,358,228.66,210.098,310.53,208.134,289.58,253.353,237.459,299.263,303.848,295.583
60,153,123,336,362,225.546,211.652,307.889,207.603,288.223,254.833,235.222,300.004,304.404,294.648
