frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,0,0,0,00,0,0,0,0,0,0,0,0,0
1,0,0,0,00,0,0,0,0,0,0,0,0,0
2,0,0,0,00,0,0,0,0,0,0,0,0,0
3,0,0,0,00,0,0,0,0,0,0,0,0,0
4,0,0,0,00,0,0,0,0,0,0,0,0,0
5,0,0,0,00,0,0,0,0,0,0,0,0,0
6,0,0,0,00,0,0,0,0,0,0,0,0,0
7,0,0,0,00,0,0,0,0,0,0,0,0,0
8,0,0,0,00,0,0,0,0,0,0,0,0,0
9,0,0,0,00,0,0,0,0,0,0,0,0,0
10,0,0,0,00,0,0,0,0,0,0,0,0,0
11,325,97,511,313,406.932,167.426,480.998,164.721,469.94,214.0,403.541,246.93,482.327,243.432
12,330,96,510,310,405.641,172.753,478.979,167.805,468.901,217.27,403.095,249.235,483.308,243.785
13,333,105,507,310,406.004,173.743,476.952,172.081,465.568,216.301,402.246,247.757,478.774,245.04
14,322,87,501,305,401.162,170.739,477.821,157.502,473.868,212.561,410.574,256.746,485.266,244.118
15,327,113,505,315,414.417,171.57,486.316,167.64,476.142,218.207,412.803,250.118,483.373,245.356
16,323,65,504,300,393.794,168.586,475.015,153.521,470.558,210.813,408.072,258.878,479.095,244.243
17,331,105,502,306,412.234,167.809,480.085,165.587,471.987,211.975,408.633,243.683,478.47,240.347
18,328,104,506,312,408.488,172.3,479.236,167.946,470.059,214.96,407.842,244.95,481.207,239.542
19,327,98,500,301,399.763,171.21,474.917,162.061,465.419,206.485,403.751,247.657,479.143,238.383
20,314,69,500,297,396.116,173.896,476.91,156.772,471.553,210.762,410.01,256.675,482.836,239.957
21,310,74,499,299,399.65,171.393,481.365,155.889,474.981,215.809,407.018,252.799,487.339,237.899
22,316,85,502,302,401.549,170.24,479.45,152.537,475.915,211.857,412.081,252.093,490.594,235.305
23,309,72,502,305,394.906,165.895,476.566,150.085,470.316,203.979,405.275,251.324,482.494,235.696
24,316,79,499,296,400.552,168.476,483.744,151.78,477.929,207.278,408.737,250.812,492.61,234.624
25,326,87,504,298,400.333,166.54,475.167,156.057,466.489,206.666,402.07,242.367,481.671,231.712
26,314,81,496,293,395.684,168.668,476.654,152.13,468.262,206.263,406.756,246.777,487.962,231.038
