frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,137,83,320,315,196.371,167.486,283.256,159.313,256.753,212.747,202.275,257.304,282.725,250.265
1,138,90,321,320,197.655,170.175,283.656,158.252,259.154,217.35,204.126,259.416,285.761,249.405
2,133,76,328,325,194.408,165.728,283.561,156.812,256.019,214.084,203.577,260.731,284.056,252.909
3,133,76,327,320,194.47,165.481,283.75,158.32,254.745,214.94,200.651,257.553,282.567,251.367
4,135,80,322,316,195.143,166.54,283.278,158.012,254.53,214.461,200.956,256.784,282.233,249.598
5,137,84,321,315,196.315,166.586,283.712,159.073,256.22,213.037,202.122,256.243,282.754,249.835
6,135,79,324,317,195.074,165.361,283.828,157.887,254.994,213.821,201.8,256.633,282.893,250.186
7,136,85,323,318,196.321,167.955,283.21,159.617,255.806,215.291,202.0,257.348,281.652,250.317
8,135,81,325,317,195.42,165.974,282.964,159.075,255.142,213.745,202.256,256.633,281.565,250.534
9,135,79,324,318,196.066,165.999,284.108,159.683,255.843,213.876,202.29,257.061,282.356,251.446
10,126,61,327,332,191.563,161.096,285.965,157.126,257.581,222.833,197.727,266.996,287.482,261.353
11,135,82,323,320,197.905,168.402,284.516,158.691,256.637,215.988,201.411,258.329,284.141,250.141
12,134,85,322,324,197.423,169.083,285.693,160.716,256.825,215.891,202.375,261.73,283.088,254.211
13,121,62,324,334,187.272,160.753,283.041,160.093,250.325,220.992,186.65,266.816,278.323,264.139
14,126,61,324,327,187.722,159.017,283.488,157.125,248.824,215.054,191.197,262.451,280.759,259.079
15,130,77,326,327,195.093,165.828,284.543,155.787,256.482,213.274,202.116,260.893,283.536,251.934
16,122,59,324,331,186.958,159.765,282.95,158.293,250.079,223.222,185.864,263.692,281.887,260.317
17,123,57,325,329,187.415,157.878,284.637,155.657,250.724,219.559,188.45,261.933,283.494,258.106
18,132,79,327,330,194.201,167.148,282.64,158.195,256.756,214.633,204.322,263.54,283.973,255.036
