frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,334,138,487,327,407.02,192.366,479.739,195.51,465.881,233.424,406.197,278.894,469.474,279.885
1,333,138,484,320,404.166,194.168,475.382,197.443,461.453,230.614,406.066,273.374,467.459,274.198
2,333,140,484,321,404.75,200.692,474.185,201.674,462.332,239.735,407.853,281.482,465.539,280.212
3,329,146,478,320,407.257,197.401,477.024,203.108,464.886,235.694,405.151,273.856,467.355,276.298
4,330,151,478,320,401.09,204.353,471.468,206.635,455.741,241.313,402.307,277.383,464.411,277.445
5,327,147,477,324,401.774,200.912,474.868,202.919,460.408,238.2,402.634,284.381,463.396,283.767
6,331,149,474,322,398.241,201.607,468.518,202.422,452.361,237.69,403.038,282.278,459.789,280.948
7,331,145,479,322,404.187,206.432,471.158,209.082,460.772,240.527,403.321,276.6,465.896,277.069
8,322,138,482,331,399.244,198.261,473.384,202.537,458.743,237.862,399.431,281.268,462.283,283.042
9,327,146,484,335,409.396,207.428,471.6,212.11,466.638,245.685,406.025,277.367,466.739,278.76
10,329,132,490,335,409.648,190.023,480.333,197.446,468.785,231.082,405.016,275.876,470.073,280.211
11,328,139,479,320,400.19,197.691,466.022,199.181,455.367,231.982,403.347,274.017,461.625,273.286
12,336,142,480,321,403.988,198.264,468.289,199.327,457.445,231.724,407.764,276.676,463.142,275.347
13,329,136,480,322,402.747,197.33,471.627,200.134,459.509,236.73,403.342,276.916,463.825,277.556
14,336,139,482,320,406.326,196.885,474.039,202.587,459.807,228.047,408.105,274.43,464.558,277.145
15,332,141,480,318,406.106,189.507,476.768,203.005,458.611,229.573,399.774,266.321,461.852,276.285
16,332,138,480,321,408.574,191.42,476.872,201.538,462.653,229.308,403.589,272.377,462.192,278.973
17,325,139,479,330,399.057,194.531,464.577,201.393,450.843,232.943,399.665,271.451,455.382,275.36
18,328,143,479,329,403.591,204.956,466.696,208.029,458.691,241.916,403.216,276.058,461.751,276.375
19,326,138,474,318,394.444,191.656,464.288,195.943,449.486,225.856,401.287,271.672,455.189,273.463
20,330,147,478,324,401.845,204.856,467.207,206.996,456.26,240.405,402.768,276.312,462.401,275.778
21,331,143,479,320,403.167,200.549,470.049,205.237,458.816,232.008,402.128,271.926,466.03,274.117
22,338,144,485,327,408.768,202.093,473.055,204.4,462.029,233.823,411.32,277.15,464.622,276.902
23,329,146,471,322,398.273,197.26,467.036,200.354,451.637,227.892,405.252,274.661,457.378,274.512
24,336,141,486,325,409.236,200.048,473.378,204.628,460.828,231.755,408.74,272.431,464.354,274.358
25,332,129,491,329,406.194,195.766,475.527,198.537,463.532,227.085,407.673,274.942,470.553,274.83
26,334,141,481,319,407.757,196.208,471.412,200.691,461.877,230.025,407.902,272.216,464.389,273.523
27,328,150,472,322,403.778,205.497,467.474,209.203,460.69,239.361,403.763,276.041,461.863,276.885
28,342,147,480,322,407.864,206.095,469.402,207.18,459.174,234.912,412.605,277.957,463.745,276.659
