frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,245,84,449,353,314.744,196.642,403.563,188.149,378.828,256.284,317.788,291.195,401.051,282.348
1,243,88,446,350,317.281,199.447,404.474,189.257,384.526,259.827,320.59,293.469,403.482,283.186
2,240,90,446,357,316.416,194.591,407.268,195.711,376.911,258.76,308.256,291.355,399.933,290.947
3,244,94,447,352,321.144,198.616,410.088,194.058,386.745,257.273,321.845,292.675,403.565,287.216
4,242,88,441,358,320.512,198.011,412.074,201.552,375.385,252.114,316.347,298.405,396.631,300.529
5,242,90,443,355,317.85,196.005,410.94,200.365,372.157,254.681,315.942,296.663,397.55,299.092
6,238,83,443,353,318.561,193.919,412.03,194.896,374.664,252.616,315.602,293.972,401.159,293.816
7,238,86,444,360,316.982,197.266,411.786,197.62,374.147,255.396,316.977,299.092,401.006,298.292
8,241,94,438,347,320.075,195.789,408.809,190.96,386.558,247.019,322.189,285.457,404.33,279.196
9,240,88,440,355,314.985,194.377,405.962,195.299,375.444,255.566,308.848,290.49,395.208,290.218
10,247,93,449,354,314.525,196.239,405.08,196.259,375.515,257.521,309.399,290.534,400.773,289.083
11,241,82,447,357,313.012,193.304,406.918,194.514,372.727,259.012,308.286,293.293,398.434,293.333
12,248,93,445,351,313.427,198.177,404.38,192.983,378.756,255.568,315.061,291.231,397.989,285.339
13,249,96,445,353,314.663,197.884,406.105,193.337,379.549,255.165,317.569,293.485,399.925,288.228
14,245,90,446,359,311.521,199.9,403.17,192.335,379.863,255.816,314.882,294.24,400.675,286.187
15,253,91,449,351,316.297,198.395,405.398,193.306,379.345,254.678,316.734,288.966,400.044,283.409
16,253,90,450,352,317.479,198.276,406.873,194.902,380.091,254.564,316.046,289.298,399.872,285.421
17,249,89,448,353,315.695,195.861,406.524,194.476,378.154,253.795,312.659,289.183,396.444,287.096
18,248,85,450,354,314.623,195.084,405.953,191.309,378.487,253.918,315.233,290.988,398.586,286.481
19,248,93,445,351,313.624,197.094,405.114,193.671,377.472,254.964,312.687,290.743,397.099,286.64
20,239,87,441,351,318.743,195.833,406.776,187.428,386.871,245.909,322.127,287.25,405.105,277.894
21,247,91,446,355,312.068,199.792,402.235,192.61,377.647,256.014,314.515,292.186,398.02,284.589
22,249,92,445,352,312.197,199.552,401.79,193.756,375.746,255.477,313.083,291.204,395.491,284.977
23,244,89,447,357,311.523,199.51,401.273,191.888,379.081,258.764,313.57,293.289,398.242,285.418
24,249,92,444,352,312.108,199.426,401.067,193.109,375.942,255.641,313.589,290.912,395.911,284.248
25,246,94,445,351,312.064,198.753,400.542,192.13,375.608,257.488,314.08,290.544,397.233,283.708
26,247,90,446,355,311.363,199.843,401.871,192.621,377.587,256.095,314.372,292.792,398.278,285.251
27,247,90,446,355,311.348,199.635,401.729,192.439,377.475,256.005,314.39,292.785,398.155,285.225
28,248,91,445,353,311.313,199.892,401.13,192.897,376.147,255.707,313.263,291.695,396.417,284.461
29,249,93,444,352,311.805,198.939,401.394,193.893,374.94,256.277,311.974,290.661,395.464,285.232
30,249,90,447,351,312.002,198.939,401.676,192.416,375.203,256.052,311.934,289.587,397.768,283.089
31,252,92,449,351,311.933,201.115,402.64,195.191,374.239,255.536,314.179,291.36,398.752,285.525
32,247,88,447,352,313.068,196.948,402.501,191.788,376.991,255.206,312.36,288.383,396.257,282.785
33,248,91,446,351,312.141,197.219,404.489,193.549,376.365,255.478,309.597,289.464,397.581,285.427
34,247,85,447,352,312.027,196.111,402.624,192.327,375.222,256.199,310.781,289.206,395.319,284.897
35,249,90,449,349,312.643,196.472,405.499,196.346,375.049,253.094,309.133,287.638,395.703,286.906
36,243,95,443,358,309.884,192.879,401.238,193.449,367.866,254.031,303.736,288.049,398.653,286.915
37,246,98,441,352,311.057,198.302,402.33,196.317,375.361,256.334,309.098,290.068,395.525,287.401
38,248,96,447,354,308.165,193.753,400.35,191.805,364.033,251.836,306.649,286.274,399.422,283.051
39,235,91,444,365,308.299,193.693,400.138,196.791,371.164,254.342,300.911,291.951,395.742,292.563
40,238,87,438,349,311.438,193.842,402.664,189.054,373.523,250.255,312.885,285.601,398.694,280.114
41,237,88,438,350,310.074,195.261,400.973,190.095,373.085,251.489,312.193,287.757,397.807,281.92
42,240,82,439,346,306.103,197.285,397.262,188.366,370.476,255.179,311.315,287.503,397.26,278.648
43,237,85,437,344,306.258,196.358,392.697,186.088,372.04,253.425,312.481,286.823,393.251,276.375
44,236,85,435,344,306.699,196.743,391.735,184.781,372.418,254.708,312.934,286.064,394.525,274.205
45,229,79,439,358,303.392,200.066,396.176,194.209,363.386,265.771,306.262,299.072,393.628,293.004
46,233,86,436,352,301.582,199.499,391.342,189.813,364.923,261.86,302.779,295.151,390.839,285.792
47,230,88,431,354,299.245,200.235,391.514,193.271,360.54,257.808,308.204,300.075,391.635,292.365
48,225,92,435,365,295.649,195.845,392.233,199.133,355.382,263.287,287.444,297.635,381.424,298.879
49,233,83,438,353,296.697,200.268,385.371,191.24,360.954,262.811,302.474,294.964,385.336,286.303
50,221,86,429,359,288.127,200.842,383.804,190.971,348.619,267.145,300.454,306.338,386.728,296.594
51,217,83,433,370,282.94,200.173,378.553,193.279,339.922,264.963,287.824,302.647,382.431,295.811
52,210,86,424,368,270.276,201.026,369.751,192.953,328.532,265.688,281.379,309.242,377.322,300.49
53,221,88,427,354,272.019,196.641,367.603,189.453,332.729,257.017,278.114,284.216,379.094,276.982
54,215,85,416,356,268.009,197.316,357.844,192.089,322.337,264.965,270.468,292.115,368.599,285.972
55,214,81,421,366,265.511,190.311,355.37,190.216,315.751,256.702,268.129,289.271,362.636,286.942
56,212,86,411,358,260.853,190.286,347.634,189.139,308.369,257.676,263.852,289.86,351.084,287.216
57,212,82,412,357,253.114,187.76,342.892,190.091,297.98,259.865,252.903,288.8,342.436,289.572
58,215,81,412,357,247.934,188.447,338.358,190.936,290.274,259.528,248.864,286.404,339.46,287.467
59,189,84,388,356,243.188,183.278,331.197,187.05,280.061,257.136,237.425,279.757,327.714,282.727
60,214,83,404,356,235.944,190.89,325.229,189.963,273.876,257.405,242.239,287.733,329.32,287.088
61,213,84,400,356,234.775,189.119,323.023,189.261,269.015,253.793,238.898,284.609,325.549,285.148
62,199,83,397,348,230.021,186.692,323.127,188.926,263.938,250.896,233.499,284.179,321.662,286.788
63,206,82,404,361,224.817,190.005,316.796,185.741,258.925,256.823,234.652,291.678,321.084,289.21
64,204,83,403,357,224.885,189.92,315.403,185.267,257.163,252.836,235.465,289.182,319.611,286.533
65,208,84,400,353,227.16,191.559,314.489,185.561,259.144,252.43,238.535,286.82,321.074,283.099
66,207,82,400,353,226.175,191.124,313.824,185.291,258.356,252.177,236.966,285.932,320.783,282.3
67,206,83,403,359,224.123,191.557,313.348,187.5,257.935,253.699,235.478,288.808,319.097,286.472
68,209,84,402,355,226.968,192.288,313.336,186.114,259.555,252.952,237.913,288.4,320.526,284.189
69,209,85,400,354,225.248,193.818,311.847,184.991,259.094,253.649,238.095,288.917,321.27,282.383
70,207,80,405,359,221.731,190.555,310.823,183.316,254.36,254.682,232.616,287.766,318.332,282.991
71,209,86,399,351,222.786,196.382,306.714,184.197,255.333,252.456,239.263,288.559,318.315,279.081
72,199,78,406,362,216.586,187.368,310.091,184.874,249.151,255.242,226.546,289.999,314.34,289.345
73,190,81,388,348,226.527,181.21,314.449,181.892,259.623,250.534,229.72,279.108,313.663,280.085
74,192,81,387,346,226.32,181.864,313.777,183.652,256.74,251.013,230.077,280.585,310.122,282.814
75,201,85,401,356,224.707,188.595,314.073,185.108,255.821,252.484,234.909,289.382,314.006,287.852
76,194,81,390,344,227.521,178.843,315.864,184.992,256.629,246.621,229.89,278.905,307.826,284.856
77,200,72,412,360,217.391,185.919,311.228,182.843,248.432,247.014,229.168,290.951,310.409,290.316
78,206,78,402,345,229.269,182.947,320.759,179.82,264.436,246.941,236.295,280.182,322.547,278.546
79,202,79,404,346,234.108,177.968,327.802,181.408,269.776,241.804,237.463,277.334,325.457,280.382
80,189,79,396,353,238.255,180.808,332.494,180.835,281.332,253.179,241.631,286.112,329.62,285.701
81,211,66,421,351,248.415,181.908,342.274,181.429,297.943,253.937,253.371,283.061,343.85,282.4
82,197,74,403,347,252.346,179.697,343.469,179.494,295.245,258.38,255.642,283.399,345.707,282.295
83,217,74,420,349,268.932,176.423,360.177,175.389,325.081,249.168,271.445,281.621,363.007,278.278
84,223,72,433,358,276.633,171.97,374.11,177.649,334.713,248.378,274.808,283.193,368.955,284.862
85,228,68,444,361,281.944,171.697,374.851,177.095,338.857,247.427,279.063,279.769,368.684,281.802
