frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,190,53,384,310,281.831,140.211,357.086,150.218,339.777,193.96,276.066,240.545,344.807,246.279
1,192,51,386,308,278.056,140.771,356.241,142.756,341.334,193.733,278.658,241.502,348.918,240.651
2,197,66,394,309,286.301,148.797,363.1,152.042,349.664,196.432,284.418,238.244,354.995,239.356
3,190,54,380,309,272.478,136.299,351.713,141.859,331.795,188.384,271.591,242.123,338.551,244.187
4,200,61,381,304,288.18,147.293,363.506,148.094,346.675,194.418,289.586,244.679,356.724,243.11
5,202,70,390,303,285.959,146.863,360.723,148.775,345.689,194.266,283.046,234.761,353.046,234.47
6,198,68,390,310,283.361,143.877,359.214,148.939,341.673,192.431,277.991,234.202,347.889,236.928
7,210,72,389,299,284.272,142.339,356.115,145.497,343.254,188.296,284.949,232.47,350.753,232.962
8,192,55,382,306,276.02,138.994,353.336,141.129,336.545,191.475,275.342,239.029,346.974,238.783
9,198,59,382,297,286.946,146.441,359.615,147.525,346.198,194.127,286.323,237.505,353.987,236.44
10,206,75,388,300,287.703,147.201,360.755,151.368,343.493,193.787,283.719,233.85,349.748,235.844
11,185,45,384,310,278.656,141.419,356.141,136.629,349.6,187.449,287.267,243.406,359.009,236.263
12,185,44,383,308,277.612,139.832,359.516,134.933,345.031,190.502,286.758,247.573,359.401,240.666
13,188,51,391,306,278.67,140.94,359.969,142.745,344.48,190.979,277.596,235.497,353.95,234.982
14,182,50,383,313,270.802,140.049,352.24,141.233,334.53,189.648,273.925,243.285,348.248,241.486
15,193,52,389,306,283.837,144.575,357.744,148.833,344.358,194.699,282.516,238.092,350.548,239.292
16,193,53,383,303,282.275,144.981,356.353,145.215,345.992,194.811,284.522,239.746,354.338,237.49
17,186,54,385,316,268.678,138.911,351.136,145.678,326.617,191.873,266.974,244.862,339.376,248.522
18,189,57,385,306,278.178,146.035,357.688,146.969,342.98,196.479,277.987,240.565,351.592,239.23
19,187,57,375,314,266.718,145.602,344.892,152.939,326.525,198.647,264.006,248.191,333.12,251.716
20,188,53,379,316,272.088,143.153,351.436,139.429,339.268,188.907,281.349,250.916,350.362,244.739
21,198,65,397,310,284.654,149.025,360.451,151.818,344.902,194.132,282.962,238.052,352.458,238.602
22,189,66,392,309,274.686,149.086,355.18,148.639,338.882,194.85,275.525,237.934,349.162,235.776
23,195,69,391,309,277.272,149.487,356.547,149.962,339.292,194.428,277.333,237.922,350.106,236.808
24,200,69,384,302,273.479,148.081,349.655,149.736,333.802,194.027,273.875,237.175,345.721,236.532
25,185,54,383,310,262.765,145.935,344.259,145.857,322.788,199.725,266.15,246.685,338.24,244.445
26,191,59,371,310,276.186,150.266,350.659,149.087,341.535,189.202,282.547,251.781,345.872,247.523
27,187,61,376,313,269.494,149.977,344.765,153.966,330.453,197.319,269.652,250.036,337.085,250.484
28,188,65,374,311,268.125,151.508,342.63,155.013,328.39,198.236,269.773,250.375,334.838,250.323
