frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,324,86,534,338,407.815,178.804,502.068,184.107,477.817,224.633,402.298,272.623,490.662,275.558
1,324,86,533,339,407.382,177.872,502.528,182.131,479.106,222.842,403.995,274.305,492.699,276.166
2,328,90,534,339,412.822,179.608,502.387,183.599,483.743,224.176,408.342,272.599,491.661,274.174
3,329,95,530,337,413.784,185.422,499.332,185.529,486.065,227.77,416.191,274.323,497.005,272.224
4,326,89,533,342,415.778,182.455,502.218,182.237,488.092,226.33,414.959,275.325,496.576,272.907
5,322,86,532,340,411.098,183.388,503.328,180.317,487.315,226.349,415.909,276.958,501.328,272.376
6,330,94,534,341,414.116,186.283,501.626,186.302,484.91,228.696,414.799,274.998,499.039,272.928
7,328,95,532,337,412.394,184.284,501.057,180.271,485.539,224.352,418.429,277.146,501.766,271.486
8,307,75,528,341,415.137,176.211,504.243,173.868,497.1,221.345,420.083,272.987,501.516,268.53
9,332,92,530,340,419.012,181.919,501.224,182.659,491.708,222.687,421.831,273.269,498.643,271.349
10,323,85,530,337,411.515,181.304,502.319,179.747,486.777,222.717,414.622,274.083,497.37,270.55
11,329,89,528,332,409.807,181.007,500.467,182.851,480.805,222.141,408.246,272.13,493.037,271.831
12,323,90,523,332,408.742,181.153,501.251,177.064,484.441,224.234,412.427,274.812,501.813,268.478
13,317,80,535,343,415.818,173.176,503.817,176.119,488.965,216.985,414.146,268.855,496.392,268.634
14,327,91,524,331,409.968,181.605,497.383,182.727,481.762,222.816,409.344,272.711,492.187,271.352
15,327,89,525,335,409.588,182.04,498.405,181.253,484.037,220.152,414.054,274.385,492.971,271.532
16,328,86,530,333,414.471,181.399,501.583,181.503,485.413,220.678,415.732,269.589,495.938,267.456
17,330,89,531,335,412.476,183.047,497.968,183.516,484.951,225.008,414.419,272.46,495.751,270.498
18,329,89,532,337,415.241,181.875,500.572,183.007,488.466,225.229,415.19,271.297,497.334,269.976
19,327,90,533,336,411.697,180.013,503.265,179.112,485.581,221.66,412.159,270.159,498.562,267.625
20,313,84,528,339,407.383,180.064,501.244,176.175,486.466,221.384,411.327,274.499,499.501,268.797
21,326,95,522,330,410.722,180.598,498.978,176.406,484.778,218.215,417.994,273.33,498.943,267.419
22,326,85,534,334,411.325,179.381,502.6,177.834,485.272,221.173,413.742,269.333,499.409,266.131
23,325,86,527,340,416.558,177.863,500.19,178.524,492.992,218.807,418.565,270.664,496.689,268.376
24,332,89,529,338,417.596,178.463,499.434,180.284,490.994,218.599,419.558,269.553,495.541,268.444
25,331,89,532,339,415.452,179.54,498.637,181.88,486.793,222.351,414.775,269.759,495.549,269.455
26,330,88,527,339,413.142,179.184,492.84,180.791,484.186,217.817,416.251,270.656,490.749,269.071
27,327,86,526,338,413.479,178.398,494.871,183.081,485.908,218.09,413.64,269.481,488.538,270.563
28,326,87,521,325,410.919,180.287,497.137,176.56,484.385,217.795,414.546,269.198,494.703,263.772
29,331,92,525,330,411.008,179.442,500.011,179.906,481.621,220.765,411.328,269.122,494.832,267.607
30,331,88,527,332,411.763,180.971,496.776,182.327,483.181,223.207,412.837,270.813,491.89,269.751
31,334,87,531,334,412.899,179.631,497.001,181.942,482.579,223.377,411.219,269.396,491.869,269.442
32,319,88,519,331,408.628,176.721,498.689,174.551,483.234,216.516,412.148,271.15,495.539,266.387
33,326,92,519,325,408.423,178.225,497.176,175.161,480.603,216.735,413.561,270.558,494.826,265.602
34,327,92,520,328,408.919,177.743,496.858,176.872,479.685,218.133,412.236,270.443,493.008,267.382
35,327,92,520,328,408.919,177.743,496.858,176.872,479.685,218.133,412.236,270.443,493.008,267.382
36,304,69,522,326,407.369,173.263,499.527,171.272,489.545,219.364,408.249,264.397,493.315,260.904
