frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,231,113,436,354,340.689,190.006,420.721,184.466,418.932,237.678,347.735,288.219,418.074,279.963
1,238,99,448,357,350.228,186.44,429.464,177.766,431.647,236.47,364.417,291.899,431.487,281.153
2,251,113,442,354,360.602,193.185,431.018,188.951,434.121,239.712,373.565,289.79,428.919,283.949
3,239,85,456,360,353.867,184.144,433.521,182.143,430.973,236.138,362.146,289.655,425.958,284.884
4,239,85,456,360,353.867,184.144,433.521,182.143,430.973,236.138,362.146,289.655,425.958,284.884
5,254,108,452,354,364.782,191.832,436.19,193.199,433.165,246.208,366.927,288.296,426.426,286.686
6,253,109,459,355,358.297,196.087,434.648,188.925,429.334,249.106,368.846,294.178,431.75,285.597
7,262,118,464,353,366.077,193.198,441.797,193.122,433.235,251.997,366.492,291.671,431.06,289.2
8,257,114,463,357,362.592,193.73,438.558,193.419,430.275,252.779,364.481,293.021,426.999,290.572
9,260,114,463,352,362.45,194.929,438.832,194.811,430.253,245.987,366.062,289.557,427.032,287.359
10,262,115,464,355,367.18,194.842,438.911,198.302,431.005,250.488,364.249,285.907,427.313,286.599
11,273,119,467,349,372.769,198.892,441.541,197.896,437.877,248.348,374.656,286.368,435.753,282.949
12,272,121,472,349,372.581,198.745,441.575,203.609,432.436,253.529,365.6,285.19,428.444,287.246
13,269,119,463,350,367.834,195.23,440.879,199.347,428.672,255.637,363.084,290.045,424.824,291.745
14,268,118,465,349,365.047,194.75,436.462,198.272,425.471,248.517,363.271,284.188,423.795,285.081
15,264,114,467,356,370.622,196.593,442.537,198.095,437.041,251.845,370.899,288.254,433.527,286.817
16,262,118,464,359,363.742,197.877,438.761,198.578,427.589,255.516,365.538,294.476,427.696,292.711
17,261,110,463,358,362.615,192.404,437.241,196.342,426.22,248.213,363.834,288.65,425.695,289.707
18,270,121,461,355,359.85,193.897,434.517,192.943,424.024,248.851,363.771,291.623,425.032,288.319
19,258,114,464,358,364.444,197.742,438.245,194.612,433.139,253.812,369.319,290.468,432.408,285.15
20,249,104,460,362,355.225,189.727,434.085,189.577,426.17,242.178,360.33,289.823,423.272,287.31
21,253,102,463,356,353.49,193.735,433.057,189.805,426.197,245.286,360.128,291.158,425.717,285.522
22,271,118,467,348,368.909,199.41,439.415,196.915,434.976,247.038,372.073,287.495,434.33,283.022
23,271,119,469,352,372.906,200.473,443.205,203.821,435.11,256.58,369.495,289.687,432.12,290.491
24,270,114,466,346,369.237,196.518,438.979,197.14,431.881,250.338,369.799,282.733,429.173,281.09
25,265,116,466,350,366.493,197.922,437.586,199.09,429.576,252.291,364.957,283.518,428.44,282.552
26,267,116,465,350,366.302,196.148,436.515,196.93,430.046,249.848,367.523,283.906,429.627,282.197
27,259,113,462,361,362.613,193.537,439.003,194.419,432.111,248.482,364.877,291.243,428.105,289.363
28,257,109,464,360,366.656,193.82,440.193,195.177,436.485,249.287,367.447,290.292,429.467,288.763
29,258,111,462,359,358.505,195.336,433.653,189.661,430.872,248.313,367.521,294.083,429.332,286.367
30,255,115,463,354,359.722,193.622,434.781,193.483,428.936,246.192,361.693,288.963,426.753,285.986
31,254,114,461,352,357.059,193.136,435.294,191.071,429.1,247.542,360.536,290.427,428.613,285.63
32,259,119,457,352,356.053,197.514,431.719,193.035,425.001,248.278,361.044,293.146,424.616,286.557
33,260,124,453,351,357.439,197.074,432.081,194.629,425.143,248.029,359.994,292.487,423.277,287.655
34,250,108,460,360,356.895,193.004,436.492,189.233,428.492,247.716,362.734,290.965,430.481,285.29
35,245,98,461,365,354.685,186.576,433.85,188.582,425.705,242.501,356.595,288.669,421.968,287.874
36,255,104,457,356,348.201,188.138,428.442,182.318,421.257,237.302,359.838,288.933,426.263,281.318
37,256,116,458,356,358.47,199.802,433.378,196.586,428.626,249.506,362.466,295.835,426.4,290.368
38,258,112,459,353,361.612,198.202,437.115,194.806,435.288,245.513,367.266,293.735,432.756,287.774
39,251,99,453,361,346.637,187.772,425.734,185.625,419.12,241.044,353.711,290.685,418.516,286.31
40,255,110,458,356,359.028,193.953,436.019,188.237,433.585,248.816,367.624,291.394,432.835,283.594
41,247,96,453,360,348.821,187.361,428.681,188.672,420.796,241.492,351.085,287.595,418.47,286.147
42,252,109,459,359,357.118,194.492,430.461,191.806,427.327,250.993,361.759,288.963,425.058,284.13
43,238,106,454,363,347.589,195.724,426.647,190.724,424.193,247.005,352.356,287.497,427.508,280.523
44,224,103,456,373,344.199,193.957,430.076,193.25,421.942,251.202,342.83,288.39,424.641,285.022
45,223,108,441,361,326.698,195.429,413.122,187.044,402.717,252.178,335.443,295.522,410.389,286.075
46,231,119,439,364,325.143,194.958,403.267,189.641,397.254,248.983,329.854,286.141,407.1,278.893
47,231,131,427,361,298.06,204.808,383.047,196.28,366.575,260.347,308.462,297.483,385.426,288.525
48,219,129,413,361,273.502,198.325,373.051,195.142,332.111,252.53,282.937,301.213,367.459,298.367
49,217,135,412,356,259.403,201.615,358.856,196.996,307.826,256.67,267.179,299.838,353.322,295.934
50,218,141,412,362,252.377,207.255,345.707,202.919,287.568,262.992,261.498,301.261,339.471,298.919
51,203,119,413,376,232.85,199.326,329.332,198.344,259.629,258.204,241.536,299.868,318.745,301.232
52,184,112,400,385,217.029,198.46,316.63,197.046,243.859,256.727,226.019,304.506,306.149,305.618
53,183,95,405,376,204.659,196.108,304.703,198.415,221.824,252.689,215.269,309.696,287.426,312.581
54,178,115,397,378,199.524,207.037,293.529,204.093,217.267,262.942,215.393,308.984,292.001,308.608
55,172,114,399,391,196.256,205.995,299.381,203.201,217.862,265.772,209.881,317.703,285.832,318.468
56,156,115,391,403,180.245,209.164,304.344,208.1,220.663,288.612,189.571,344.265,288.84,337.666
57,165,114,402,405,189.847,213.261,299.108,208.096,218.033,269.335,208.677,330.336,282.275,328.403
