frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,191,119,401,421,289.576,246.247,378.426,226.027,378.392,291.794,314.272,361.232,387.964,341.814
1,202,128,415,421,301.718,247.785,386.023,232.548,386.898,295.171,319.612,354.388,389.529,338.003
2,203,130,420,424,301.788,249.091,387.755,234.611,385.412,298.093,320.587,362.196,388.861,347.075
3,214,146,410,415,299.333,255.38,381.769,237.611,382.88,295.41,324.896,362.995,387.238,344.968
4,207,143,417,418,300.954,249.902,391.488,234.234,389.171,292.826,322.184,362.431,394.619,346.895
5,191,132,401,420,280.503,256.018,379.297,246.111,363.993,301.906,296.579,365.571,375.388,354.176
6,197,132,421,427,298.208,251.574,389.399,235.512,387.622,303.909,317.663,364.94,393.406,348.487
7,192,133,402,422,279.145,258.166,377.795,249.204,363.443,303.973,297.873,366.162,373.764,355.251
8,192,135,408,433,286.912,257.827,379.035,248.094,368.227,307.744,295.687,367.091,375.931,356.467
9,202,142,417,427,292.656,256.697,383.015,237.751,379.783,301.311,317.065,366.295,390.774,347.254
10,185,124,403,427,284.807,255.263,380.0,233.394,375.794,306.201,306.955,372.044,385.937,351.233
11,197,137,397,422,288.746,251.671,381.791,236.799,375.003,297.436,301.178,365.173,383.839,349.388
12,197,126,412,417,288.48,257.041,385.511,236.993,379.023,310.315,306.652,368.919,388.688,349.522
13,180,133,402,437,282.275,250.601,384.072,252.414,363.922,309.586,281.768,366.41,367.426,365.23
14,186,127,405,445,287.092,254.106,389.7,248.583,373.62,312.889,290.49,373.271,384.385,365.397
15,203,138,410,422,295.867,254.694,384.023,232.497,384.361,293.532,322.784,365.855,392.802,344.448
16,195,133,400,423,292.593,253.219,381.791,233.932,381.967,292.592,315.143,364.999,391.371,345.329
17,194,143,411,427,295.566,251.378,382.635,229.694,386.915,299.666,322.258,368.758,389.381,347.357
18,190,133,413,431,297.98,247.378,383.776,226.61,388.472,298.189,322.749,366.508,390.353,345.717
19,180,122,402,431,285.158,248.655,379.487,228.619,374.932,294.432,307.669,368.385,388.249,348.332
20,202,138,396,419,290.27,254.752,374.926,237.678,372.027,288.984,316.815,362.067,380.856,344.313
21,197,134,402,426,287.972,253.312,379.39,236.164,374.351,300.024,308.047,362.609,383.521,344.714
22,189,130,415,429,288.653,248.919,375.34,227.352,377.361,299.007,313.781,364.578,382.286,343.383
23,173,127,396,434,274.29,250.526,366.739,224.664,363.545,291.038,305.145,368.826,384.656,343.702
24,189,126,392,421,277.08,251.095,364.418,220.46,368.567,284.601,315.013,362.649,385.432,333.614
25,189,125,392,416,277.121,249.619,369.739,223.767,369.111,285.555,307.362,365.294,381.313,340.434
26,189,125,392,420,279.332,251.669,364.684,225.195,367.576,286.312,311.452,365.182,380.909,339.779
27,187,124,391,421,282.628,248.667,367.239,224.88,371.435,281.583,314.21,360.401,381.145,336.941
28,186,125,409,429,284.413,250.838,368.831,231.319,370.606,295.965,309.5,362.285,375.413,342.531
29,193,128,404,419,282.04,251.16,364.873,227.096,366.497,293.275,312.091,360.898,373.148,337.382
30,183,123,394,431,273.892,253.849,364.314,223.466,364.389,291.391,311.551,370.282,387.496,341.045
31,181,122,395,430,272.822,255.409,363.905,224.631,363.171,294.577,309.129,370.694,386.394,341.212
32,192,132,391,417,279.292,252.563,366.795,229.616,364.736,290.599,307.064,364.537,379.095,341.792
33,187,126,404,439,283.03,252.635,378.346,238.642,370.676,304.645,299.413,368.204,381.863,353.062
34,185,133,390,427,280.54,258.942,369.932,243.25,361.907,301.604,297.164,367.586,372.04,351.538
35,193,132,396,426,284.842,254.691,370.274,242.434,365.401,301.913,302.678,361.639,371.975,348.117
36,201,145,407,424,294.876,256.69,375.388,238.311,376.582,302.87,316.97,366.44,381.159,348.423
37,182,125,398,431,271.502,256.732,362.765,232.649,357.807,300.168,307.829,375.053,374.623,352.003
38,200,137,401,424,286.482,256.785,372.1,240.32,364.917,295.174,310.565,364.347,376.61,347.656
39,193,132,401,429,283.579,257.652,371.549,240.428,365.335,299.481,308.36,367.7,377.759,350.064
40,192,128,399,425,290.442,252.236,374.672,231.851,374.639,293.037,321.277,365.626,384.365,345.514
41,197,140,395,427,287.474,259.764,372.642,246.037,364.654,303.268,301.291,367.236,373.057,353.004
42,187,136,396,431,280.593,258.803,370.484,242.811,361.636,306.371,299.594,371.047,376.923,354.276
43,195,144,405,427,289.894,259.075,376.419,236.203,377.617,302.502,314.155,367.79,383.677,345.828
44,198,137,397,426,288.184,257.296,375.329,245.496,366.449,302.398,303.743,366.274,375.777,353.371
45,196,134,402,427,287.259,258.186,369.214,243.266,365.801,298.977,308.775,361.522,375.317,345.668
46,187,122,399,435,283.025,253.913,368.491,232.583,370.536,289.488,324.447,371.289,379.948,348.019
47,200,138,400,420,288.696,251.902,373.104,243.579,364.582,293.882,303.881,356.105,372.275,345.851
48,203,135,401,430,290.055,255.307,375.508,245.41,369.775,303.71,306.159,362.629,379.978,350.691
49,198,131,414,428,292.406,251.065,376.982,234.134,377.755,299.752,311.773,360.663,378.64,342.97
50,194,126,401,436,285.198,251.529,377.385,242.807,365.729,305.129,295.298,363.501,377.694,352.456
51,178,120,404,434,274.897,248.805,374.857,236.057,360.097,299.238,297.579,370.498,379.133,356.568
52,186,125,403,427,273.326,250.922,370.182,230.724,359.02,297.178,302.849,369.964,380.262,349.671
53,191,119,404,428,286.446,249.652,372.854,226.149,376.613,287.503,320.275,365.223,387.135,342.142
54,203,126,408,433,287.205,252.207,379.55,237.204,372.359,305.082,307.759,364.882,388.657,348.801
55,201,128,404,423,287.859,250.45,375.055,243.343,365.972,301.065,300.516,356.766,376.55,347.711
56,204,127,400,421,290.591,245.72,376.763,234.777,371.283,289.673,305.034,351.677,380.909,338.431
57,201,128,406,429,283.303,247.848,377.392,235.645,366.613,303.001,300.307,360.618,383.427,347.226
58,184,120,408,437,279.436,245.436,372.148,235.223,362.644,294.668,295.385,361.023,375.414,348.872
59,187,123,406,433,278.926,243.777,370.667,239.96,357.173,292.701,287.658,353.649,370.211,346.712
60,189,116,417,419,289.847,246.271,377.091,226.451,382.015,293.652,305.198,352.472,383.24,332.4
61,190,115,423,425,282.983,247.289,373.743,229.548,371.912,294.543,301.52,354.9,379.796,336.917
62,198,120,415,423,282.821,244.64,375.604,234.994,365.543,295.694,296.968,353.636,377.881,342.462
