frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,213,82,406,332,280.396,170.399,371.953,164.39,353.432,212.146,290.945,269.335,373.396,263.117
1,212,80,409,338,276.816,170.316,368.701,163.468,349.704,212.653,288.584,269.804,374.197,262.811
2,211,78,406,335,276.38,170.47,368.562,164.472,349.095,213.37,287.531,270.517,371.915,264.41
3,209,73,393,326,279.684,172.156,364.088,162.924,352.859,213.563,292.46,268.877,370.322,258.828
4,214,74,406,329,282.918,165.627,374.318,160.921,356.354,208.254,290.522,265.833,376.745,261.023
5,212,72,405,329,281.239,166.763,373.703,159.93,355.978,207.605,291.381,268.348,376.165,261.65
6,207,72,392,323,278.106,170.732,365.945,162.674,353.263,215.513,288.791,268.949,371.397,259.998
7,209,72,398,328,277.604,168.987,366.738,165.321,349.161,212.425,285.8,267.605,368.388,262.279
8,209,72,396,326,277.407,169.997,366.291,163.774,350.69,212.27,287.345,267.998,370.508,260.674
9,208,68,407,337,284.076,164.137,372.461,160.685,352.557,212.831,289.695,264.847,373.764,260.248
10,210,68,409,330,279.6,163.183,373.004,156.039,353.691,207.52,290.503,266.05,376.338,258.754
11,209,67,405,330,282.474,167.971,371.007,161.246,350.167,212.015,294.826,266.257,374.92,258.87
12,208,68,406,331,281.42,165.147,372.669,158.935,348.775,215.077,292.291,265.981,376.559,259.144
13,210,66,404,327,282.256,166.701,373.064,158.888,350.27,212.406,295.061,265.449,379.519,257.305
14,209,71,406,330,282.333,167.737,372.954,162.474,350.165,215.671,293.721,267.363,376.574,261.365
15,215,77,411,331,282.256,163.292,377.238,158.43,354.098,205.992,291.449,266.317,376.789,261.433
16,220,81,415,335,284.097,166.584,379.032,165.299,351.009,209.61,289.934,265.597,374.67,263.778
17,212,74,417,344,285.514,171.116,378.7,168.212,347.609,221.0,289.701,270.576,379.016,267.11
18,215,77,410,341,288.639,174.266,378.694,169.53,354.155,221.721,298.041,272.419,382.241,266.791
19,218,84,417,347,291.845,177.171,382.796,175.075,360.873,222.35,299.429,277.117,380.223,272.951
20,228,82,423,332,295.66,179.162,384.271,177.353,358.39,221.349,301.568,272.294,379.993,269.317
21,217,79,420,355,300.143,183.228,388.863,179.604,366.583,232.747,305.415,281.569,389.581,276.568
22,227,92,409,341,298.943,188.78,387.003,182.986,370.926,232.404,308.11,285.648,384.962,278.319
