frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,257,118,467,383,339.281,213.549,432.558,219.065,402.875,256.823,337.165,308.493,419.143,311.626
1,253,117,469,385,342.824,211.377,437.239,218.365,406.888,253.762,339.919,308.298,422.472,312.654
2,251,114,470,386,344.027,212.116,436.321,220.344,406.25,255.218,340.112,306.712,420.298,311.796
3,256,111,473,385,343.811,211.407,437.901,216.748,406.63,253.778,340.983,306.938,424.412,309.246
4,253,118,469,383,344.722,209.61,438.018,216.681,408.773,251.479,342.678,306.967,421.668,311.151
5,252,113,469,385,343.71,207.678,436.543,215.139,406.694,250.264,339.452,304.46,421.821,308.17
6,259,120,466,381,347.03,208.453,435.318,214.847,408.221,253.913,343.987,303.371,421.337,306.183
7,259,119,466,381,346.701,208.084,435.16,214.554,408.003,253.628,343.714,303.855,421.199,306.612
8,254,110,472,387,346.56,206.406,438.91,214.937,409.356,250.962,341.193,303.431,423.704,307.969
9,259,117,470,380,348.814,208.722,438.701,215.661,410.943,252.087,345.915,304.397,423.435,307.969
10,266,124,468,376,350.876,209.836,437.054,215.826,413.204,253.15,347.565,305.274,421.522,308.394
11,264,120,467,383,349.287,210.13,436.798,217.995,410.701,252.53,345.065,305.624,423.19,309.873
12,266,120,469,378,352.794,209.408,440.242,218.451,413.561,254.106,346.951,303.302,425.601,308.784
13,259,115,470,382,348.196,207.365,440.429,216.422,411.476,253.678,343.723,306.568,421.388,311.998
14,264,120,467,383,350.357,211.948,436.993,219.531,411.823,255.727,346.693,307.031,422.299,311.424
15,263,121,467,384,351.317,211.921,438.938,219.724,414.251,255.552,347.881,307.904,423.347,312.533
16,263,119,467,384,349.739,209.147,438.081,217.944,410.669,253.283,345.52,305.896,422.909,311.284
17,266,123,469,380,353.609,208.976,439.15,216.093,415.096,252.711,349.804,302.865,425.57,306.773
18,262,124,470,384,349.192,211.748,439.846,218.987,410.699,255.246,344.526,308.755,423.836,313.028
