frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,330,110,490,321,400.516,187.32,471.064,193.6,447.695,235.757,393.867,268.116,452.297,272.454
1,334,108,492,328,394.287,187.244,465.112,196.805,432.621,239.815,382.677,267.839,446.981,275.285
2,332,106,495,329,392.306,188.117,464.515,193.443,433.531,241.149,385.111,269.577,450.691,273.406
3,329,105,493,328,392.822,185.565,465.099,191.214,435.022,236.638,387.194,268.176,451.194,272.159
4,328,106,489,324,395.958,186.084,466.2,188.555,444.602,233.043,394.72,267.548,452.755,268.253
5,330,110,490,321,395.015,189.003,466.109,191.75,445.226,238.328,393.045,269.595,453.293,270.505
6,331,103,493,327,397.213,185.613,470.665,196.312,444.447,241.353,382.66,266.987,448.484,275.514
7,332,101,496,325,398.054,189.356,469.725,195.727,443.924,242.471,389.832,271.133,454.622,275.754
8,327,106,493,327,391.869,188.431,468.069,193.635,437.081,236.671,387.33,271.666,454.249,275.221
9,328,108,496,329,391.069,186.045,467.764,189.962,433.346,239.897,385.924,269.791,456.698,272.423
10,335,112,497,329,396.772,193.978,468.453,198.5,447.859,246.24,389.543,272.509,451.693,274.487
11,327,112,490,329,397.805,192.1,468.984,195.587,439.638,241.195,393.228,274.748,455.584,276.668
12,331,110,496,337,397.753,194.867,472.429,201.315,440.869,248.48,385.563,275.361,457.118,280.059
13,324,114,488,330,398.677,195.401,468.761,197.41,441.525,242.249,398.948,278.423,457.846,279.213
14,332,105,495,330,396.517,194.595,470.778,195.426,442.971,252.238,389.875,272.353,461.577,272.512
15,333,111,492,331,392.493,194.378,466.783,194.538,438.486,249.431,388.814,273.974,458.464,273.537
16,330,111,495,333,395.389,193.186,469.904,193.506,439.873,246.363,389.263,273.503,462.871,273.315
17,330,113,489,326,400.38,194.344,472.052,198.492,450.819,244.833,394.46,275.573,454.915,277.975
18,328,112,498,338,393.863,194.72,470.984,199.546,438.273,250.179,384.879,276.522,457.703,279.919
19,328,113,491,328,394.695,198.26,465.254,202.071,436.632,249.808,387.696,274.191,452.946,276.914
20,329,114,483,323,396.188,197.511,465.007,196.884,444.246,248.257,393.989,274.186,456.783,272.601
21,330,115,486,328,393.002,195.368,462.167,198.583,437.401,244.099,385.474,272.569,450.768,274.343
22,326,111,491,337,388.895,192.753,465.182,199.197,433.389,249.2,376.991,273.375,449.878,278.063
