frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,298,118,502,372,397.157,222.526,471.869,224.899,464.784,273.443,395.489,314.936,458.073,314.304
1,297,112,511,383,393.399,219.09,471.84,222.804,456.456,270.31,387.761,314.156,459.367,315.08
2,304,124,505,377,393.895,222.984,471.864,225.356,463.046,272.284,391.612,315.02,459.017,314.778
3,298,111,511,387,393.614,220.799,473.837,220.256,460.698,267.091,395.417,319.744,464.181,316.89
4,296,108,510,389,396.226,222.248,474.897,221.18,466.344,267.136,399.842,320.714,466.254,317.233
5,298,112,513,384,397.615,220.015,478.393,225.676,462.666,277.346,391.186,317.667,463.002,320.162
6,291,108,516,396,392.659,216.326,472.688,226.961,452.988,276.85,382.812,320.077,454.273,327.273
7,304,120,508,378,401.209,222.516,477.611,226.781,470.589,270.405,398.599,314.139,464.676,314.736
8,305,122,507,377,393.795,224.537,471.039,228.477,461.303,273.306,390.188,315.806,457.373,317.232
9,307,120,513,379,398.596,221.195,476.191,223.206,467.499,272.201,393.977,311.459,460.519,311.272
10,297,113,510,384,394.449,222.126,474.477,222.773,461.69,268.881,394.587,318.926,463.947,317.011
11,295,119,502,372,397.835,222.151,473.3,226.044,466.133,272.228,393.737,313.382,457.856,314.246
12,295,119,501,372,397.625,222.704,472.049,226.233,465.299,274.038,393.265,313.847,456.923,314.398
13,294,120,503,373,395.2,218.128,470.823,223.284,461.74,272.84,388.844,311.108,454.899,313.435
14,292,118,503,377,396.373,220.812,473.383,224.751,464.985,273.204,390.82,313.631,457.521,314.615
15,292,112,513,385,395.839,219.602,476.243,225.947,458.984,276.108,388.058,317.614,459.231,321.026
16,293,118,501,371,395.393,220.586,470.979,223.751,463.236,272.67,391.374,312.537,456.041,312.9
17,291,116,502,377,395.516,221.562,471.859,226.179,464.462,274.101,389.59,314.202,455.018,315.665
18,290,110,512,387,387.506,219.037,470.1,223.544,451.381,272.385,382.945,317.327,453.541,319.535
19,296,117,500,370,396.544,219.986,470.629,226.55,461.899,273.93,389.217,312.038,452.402,315.426
20,293,116,499,371,396.214,219.655,470.897,225.313,463.721,272.737,390.413,312.268,454.622,314.64
21,293,117,499,370,395.825,220.593,470.124,224.654,463.686,272.822,391.252,312.4,454.768,313.421
22,287,106,509,387,397.336,217.892,471.266,222.658,462.983,269.746,393.619,316.816,459.863,318.583
23,294,117,501,371,395.82,220.288,471.281,224.06,463.099,272.666,391.941,312.485,455.865,313.412
24,295,118,501,372,396.413,219.678,471.813,223.391,463.538,271.839,391.989,311.863,456.73,312.793
25,296,118,501,373,399.191,222.695,474.742,224.59,468.842,273.043,395.309,313.658,461.156,312.662
26,310,121,510,378,393.79,223.511,470.902,227.515,456.826,273.972,388.011,312.572,456.591,313.989
27,298,116,513,383,394.918,214.578,477.399,224.572,459.827,271.227,382.886,312.144,456.425,318.19
28,293,115,513,390,391.853,221.976,474.153,223.344,457.643,272.875,389.589,322.562,460.805,321.669
29,297,119,501,370,400.228,220.965,473.656,223.298,468.093,272.427,396.895,312.553,460.367,312.009
30,306,121,508,373,398.3,224.27,474.918,229.593,464.201,275.008,391.835,313.125,457.675,315.663
31,305,119,512,382,396.556,224.374,475.493,232.755,460.109,274.233,389.052,314.413,456.29,319.253
32,306,121,511,380,398.195,223.07,476.202,230.465,463.04,270.93,390.685,313.05,456.467,317.321
33,294,106,525,390,403.312,213.679,481.176,226.142,462.045,276.542,388.424,310.365,464.59,318.906
34,302,129,500,379,403.955,221.408,478.862,229.064,468.392,270.354,391.846,311.659,463.16,315.862
35,298,114,523,391,409.368,222.105,488.553,227.288,472.71,275.298,403.805,321.136,479.485,323.444
36,299,123,516,391,413.581,222.838,493.76,232.314,475.408,282.432,400.344,322.435,476.106,329.264
37,306,125,517,398,411.527,226.395,487.708,224.246,483.753,273.499,409.532,326.861,483.405,322.589
