frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,156,77,332,311,234.89,166.342,313.327,155.847,304.507,210.885,248.807,265.316,314.012,254.264
1,159,79,334,312,232.379,166.007,310.271,158.701,297.251,211.943,243.967,264.617,308.177,256.686
2,155,80,334,311,234.615,169.685,311.799,160.77,295.176,209.506,247.757,261.627,311.199,252.468
3,153,80,335,316,235.68,166.194,311.975,157.607,298.82,211.0,245.373,261.205,310.895,252.38
4,156,83,330,312,234.924,168.228,310.824,159.035,296.816,210.899,245.77,261.23,309.369,252.047
5,158,85,335,316,232.085,168.704,311.896,158.848,294.306,214.349,245.447,265.196,311.254,255.731
6,158,85,331,314,231.332,165.825,310.501,159.03,294.498,210.615,242.893,263.455,305.501,256.213
7,159,86,331,314,232.11,165.345,310.848,159.354,294.874,209.797,242.924,262.979,304.961,256.497
8,159,83,334,318,230.605,170.222,309.292,161.721,292.128,219.778,242.067,265.381,309.529,257.013
9,158,84,329,310,230.962,168.222,309.203,156.409,294.836,207.11,246.147,263.244,309.511,251.53
10,160,84,328,308,234.185,166.752,311.064,156.208,295.843,206.505,249.437,263.264,310.1,252.697
11,168,91,332,309,230.993,169.865,307.65,166.937,290.395,210.966,237.148,263.674,300.841,259.891
12,160,91,321,311,235.089,166.129,311.31,161.156,294.261,211.447,242.585,265.127,302.765,259.517
13,159,93,323,311,226.772,166.948,306.311,156.454,288.362,208.07,238.616,265.431,302.405,255.159
14,161,91,318,301,230.894,163.815,308.123,154.845,295.047,201.17,246.907,267.996,299.134,259.255
15,161,87,328,311,234.011,164.129,310.405,157.177,293.632,208.503,244.133,261.578,304.998,254.558
16,155,84,334,317,232.439,167.867,308.845,161.355,293.832,211.18,241.767,262.243,304.863,255.205
17,161,85,334,314,233.788,165.125,308.675,165.638,293.139,207.536,236.123,262.75,294.964,262.141
18,155,82,333,316,234.315,166.786,310.431,161.373,295.428,209.431,244.64,262.316,306.819,256.151
19,158,86,331,315,231.342,168.222,310.48,161.262,289.835,213.217,241.684,263.911,306.439,256.898
20,155,78,335,320,235.509,160.428,314.197,157.42,296.72,206.453,241.098,263.802,299.318,260.098
21,156,85,334,320,232.75,164.327,313.665,161.076,293.865,211.903,237.318,265.263,300.933,261.238
22,162,83,332,314,233.955,162.224,308.914,161.227,295.676,203.576,241.466,264.258,297.259,262.05
23,158,76,339,309,227.575,169.391,305.878,160.842,292.821,209.741,236.894,263.744,302.979,255.334
24,158,86,328,312,231.269,161.684,311.296,158.305,288.729,209.899,237.257,261.54,298.411,257.663
25,157,88,326,314,233.152,161.581,312.746,158.589,292.816,208.722,237.75,263.392,299.076,259.451
26,167,90,328,305,235.936,165.542,311.301,159.95,300.496,203.498,245.021,262.553,304.529,256.409
27,162,83,328,316,233.015,162.707,313.897,155.272,296.937,209.002,244.079,267.824,304.816,259.986
28,158,89,330,309,224.09,159.291,303.856,150.731,282.403,205.61,232.823,260.062,296.862,251.77
29,157,81,331,309,232.75,163.08,311.951,152.752,294.188,206.068,246.239,260.368,311.231,250.141
30,159,84,332,309,230.681,168.48,312.141,154.607,293.158,206.44,248.113,267.346,312.767,254.057
31,156,84,329,313,230.854,164.054,312.062,152.983,295.207,206.577,244.688,264.828,310.292,253.691
32,162,81,336,312,230.035,164.899,310.443,161.699,293.594,208.27,233.82,261.331,300.57,257.352
33,161,90,326,311,228.422,165.783,307.356,155.992,288.455,209.104,239.621,264.423,302.263,254.882
34,158,78,340,309,228.958,168.348,307.753,161.562,294.495,211.306,235.271,261.926,303.637,254.793
35,161,81,333,307,232.246,162.516,313.179,160.178,298.629,206.082,234.062,261.31,300.65,258.615
36,170,94,328,308,238.338,166.115,314.769,163.84,300.925,206.859,244.323,264.049,304.558,260.641
37,163,90,326,308,234.151,160.238,310.779,155.625,294.615,206.544,243.439,263.189,301.198,257.73
38,164,91,326,307,233.632,159.927,310.762,154.566,294.577,206.499,243.571,262.817,301.793,256.69
39,160,88,329,307,234.63,159.632,311.082,155.241,295.061,205.278,240.634,259.71,301.417,254.659
40,168,99,322,311,232.027,164.441,307.442,160.0,293.638,203.303,242.229,266.677,297.973,261.77
41,160,81,333,313,232.187,161.51,311.757,158.569,296.018,202.771,238.91,263.532,300.193,259.877
42,168,87,339,311,236.801,163.932,311.483,162.845,295.181,205.509,242.371,260.186,299.519,258.46
43,156,82,328,309,233.916,162.55,313.822,159.801,298.559,210.072,239.067,261.496,304.855,257.243
44,160,81,337,314,236.04,164.957,312.7,163.228,297.907,206.412,240.706,261.219,300.941,258.533
45,163,83,338,312,235.944,165.153,313.059,162.891,297.519,207.441,241.287,260.289,302.902,257.233
46,170,88,338,309,240.034,164.626,312.717,162.011,298.833,204.637,248.367,261.049,302.487,257.762
47,157,78,338,316,239.743,165.394,317.247,157.975,301.708,209.801,250.55,261.104,315.128,253.329
48,160,83,330,307,239.184,162.855,316.263,152.588,303.909,200.786,251.566,259.863,313.108,249.295
49,160,82,330,307,237.89,162.071,315.624,150.213,304.705,199.656,251.3,259.121,314.953,247.257
50,160,80,333,307,235.623,161.711,314.78,149.728,301.198,200.528,249.031,258.931,314.178,247.178
51,159,74,344,312,231.835,164.252,309.153,158.329,295.988,207.028,244.455,255.491,311.183,248.511
52,153,72,342,318,233.697,164.868,310.48,162.885,298.431,213.177,242.191,257.725,307.852,254.006
53,154,74,343,317,234.199,165.276,308.406,160.83,298.587,209.889,243.345,258.236,309.395,252.5
54,161,79,333,302,237.32,161.339,312.78,151.455,300.154,201.799,253.455,256.633,310.721,246.288
55,159,80,335,307,238.089,160.086,314.016,150.165,302.459,200.735,253.632,258.012,310.34,247.379
56,162,83,331,304,231.515,165.917,309.744,153.385,293.808,205.029,248.144,262.182,310.682,250.107
57,156,71,345,312,232.312,167.371,308.511,160.303,295.999,208.066,246.487,260.519,309.383,252.628
58,162,82,333,305,235.717,164.114,313.482,151.076,300.759,201.335,252.469,261.475,314.072,248.622
59,159,82,334,308,231.621,166.93,310.468,154.412,294.46,206.288,248.304,263.673,310.846,251.408
60,158,83,330,307,238.992,163.69,317.541,156.766,300.04,205.092,250.897,260.492,311.877,253.415
61,158,84,329,308,238.461,164.228,316.796,156.968,298.788,206.299,251.406,261.147,311.456,253.785
62,158,82,329,306,238.101,163.776,316.308,155.845,299.092,205.746,250.869,260.315,311.685,252.384
63,158,79,331,309,237.978,164.075,316.654,154.282,299.878,205.286,252.279,261.825,314.126,252.207
64,159,81,329,306,237.864,163.384,315.509,155.089,299.121,205.388,250.637,259.811,311.423,251.528
65,159,84,328,305,236.415,164.016,314.62,156.323,296.184,205.43,249.094,259.295,309.711,251.624
66,157,81,330,306,237.696,164.592,315.699,156.635,299.243,205.556,248.872,260.292,310.573,252.363
67,168,92,329,308,238.973,166.684,311.609,163.678,299.612,206.722,246.098,262.789,302.629,258.927
68,166,90,328,315,231.731,162.348,313.724,154.84,294.786,207.682,243.484,264.716,307.219,256.688
69,158,80,332,309,232.888,162.974,312.747,154.608,300.106,208.51,243.698,260.74,310.06,251.61
70,158,87,326,309,234.919,157.669,314.684,152.795,301.56,204.11,240.15,259.084,303.529,252.953
71,166,88,333,312,236.311,161.729,311.648,159.674,299.187,200.119,244.625,260.126,301.585,257.014
72,165,85,337,317,240.179,164.389,312.216,162.692,302.059,204.766,247.431,263.032,302.084,260.175
73,163,83,335,316,238.587,163.218,312.348,159.829,302.95,202.199,248.924,262.855,303.215,258.366
74,162,83,333,313,236.881,161.324,312.247,156.579,302.99,199.827,248.337,262.061,303.95,256.365
75,161,84,334,313,237.254,163.145,311.936,160.313,300.855,204.246,244.623,262.762,301.224,258.832
76,163,82,335,314,239.992,163.766,312.83,160.961,302.791,203.785,248.586,261.5,304.228,257.522
77,165,88,334,313,234.6,164.006,309.236,161.581,296.525,203.285,244.389,262.733,300.338,259.402
78,170,94,327,305,237.628,161.682,313.987,158.938,299.538,201.204,244.155,261.822,301.029,258.831
79,166,89,334,315,237.157,166.508,311.535,165.037,296.691,207.144,243.835,264.009,297.897,261.868
80,159,86,326,309,234.341,162.512,311.09,155.794,294.587,206.13,243.467,261.245,304.263,254.017
81,162,91,325,310,231.442,165.108,309.472,156.057,293.503,210.28,239.614,262.895,303.96,253.887
82,160,78,338,306,233.986,165.454,307.676,161.453,295.798,207.741,245.32,252.809,307.831,247.675
83,163,91,324,307,233.685,164.468,309.679,155.839,294.198,210.783,241.506,261.519,303.414,252.865
84,157,80,328,307,233.916,167.144,311.127,155.374,297.11,208.03,249.368,262.842,312.763,251.239
85,156,87,326,313,239.665,160.161,317.997,156.812,305.059,204.321,243.121,261.252,304.03,256.445
86,165,94,328,314,233.281,167.39,310.406,165.238,295.415,208.846,240.055,266.325,299.164,263.409
87,167,91,336,315,234.938,166.898,309.715,163.733,297.397,205.735,244.172,263.57,301.489,259.819
88,159,88,328,310,232.492,163.342,310.046,159.919,292.177,209.83,235.634,258.946,298.789,254.568
89,157,89,325,311,238.376,163.334,315.374,160.976,299.726,207.306,241.574,262.128,300.428,258.306
90,170,93,331,306,237.551,166.23,312.983,163.261,298.038,205.586,243.427,262.398,301.544,259.077
91,158,86,327,310,232.207,164.436,310.529,160.983,292.163,210.751,235.215,260.139,299.028,255.754
92,168,93,327,310,235.154,162.536,312.588,159.763,297.862,203.04,242.159,264.747,298.368,261.615
93,161,84,331,310,232.839,164.084,309.176,156.179,297.013,208.006,242.013,259.759,306.007,251.396
94,155,85,326,311,237.956,159.059,316.069,159.537,297.747,205.969,239.948,260.237,299.272,259.245
95,157,83,333,315,230.006,167.748,306.812,161.476,287.475,213.114,239.262,261.997,303.074,255.829
96,158,86,324,307,231.877,163.455,309.068,159.469,290.356,206.544,239.214,258.89,300.002,253.821
