frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,179,60,390,344,280.578,172.167,358.455,177.681,352.377,233.858,280.029,276.382,345.531,278.027
1,178,62,390,343,279.715,171.247,358.635,175.046,352.701,233.869,280.415,275.465,345.582,275.615
2,179,62,389,343,278.638,170.571,357.849,173.504,351.671,232.617,280.697,275.426,345.331,274.827
3,178,60,389,342,278.358,169.867,356.745,172.992,350.983,232.34,280.267,274.636,345.155,274.097
4,177,62,392,350,270.541,169.518,354.113,172.066,346.923,230.184,276.624,279.755,345.245,278.834
5,175,61,392,354,268.146,170.785,354.002,179.394,341.905,231.906,265.201,278.698,339.513,283.68
6,178,65,386,341,277.791,170.435,358.16,174.795,352.397,231.951,277.712,275.336,346.848,275.897
7,179,63,389,340,277.307,169.132,357.358,171.288,353.646,229.167,277.943,272.803,348.106,271.674
8,176,60,389,340,278.804,168.625,359.885,170.932,355.053,229.219,279.994,274.088,351.055,272.761
9,176,66,379,337,268.434,165.618,352.748,164.52,338.34,228.44,278.709,274.719,344.432,272.083
10,177,57,392,344,279.742,166.423,359.206,171.702,353.947,229.014,278.149,272.99,347.914,274.287
11,178,64,380,336,262.656,164.427,352.823,158.849,333.698,225.824,278.953,275.121,347.316,269.483
12,179,62,380,341,267.896,164.143,354.585,167.057,339.219,226.752,273.428,276.713,338.778,276.178
13,178,62,382,342,267.402,163.606,355.159,164.72,340.015,225.349,275.745,276.772,341.144,274.723
14,179,69,374,331,267.59,165.535,354.238,159.15,339.372,223.562,283.065,274.355,349.432,266.685
15,180,56,394,345,276.093,163.995,358.359,167.684,351.063,225.796,276.117,270.28,349.197,270.455
16,179,55,388,339,281.753,166.239,359.861,166.181,357.161,223.784,285.378,271.522,352.918,268.26
17,179,59,389,339,282.697,165.796,362.966,168.35,358.979,224.865,284.047,271.466,353.442,270.172
18,180,58,391,338,281.38,164.58,362.936,166.9,357.638,224.689,281.149,269.47,352.728,268.401
19,177,58,389,335,281.087,162.314,362.785,162.149,360.393,222.464,283.137,267.572,355.507,264.774
20,177,59,389,335,280.555,162.082,362.261,162.273,360.792,221.575,282.221,267.33,355.141,264.457
21,179,57,389,337,281.817,161.47,363.171,161.619,361.471,220.849,283.797,268.101,356.071,265.852
22,178,59,388,336,280.542,161.624,361.911,160.685,360.333,221.036,283.937,267.668,355.115,264.189
23,178,57,391,338,280.544,163.031,362.708,162.335,359.919,222.093,283.039,269.503,356.236,266.636
24,177,56,391,340,283.076,163.581,363.699,162.351,362.282,222.507,285.357,270.039,358.074,266.363
