frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,195,118,382,363,278.682,206.038,370.412,208.664,347.58,251.267,281.025,306.296,355.616,306.537
1,197,121,376,357,270.984,205.196,357.854,202.864,337.162,246.688,283.045,305.941,352.326,301.423
2,194,107,384,366,273.383,207.314,361.211,203.514,344.121,253.083,285.825,308.144,356.382,302.61
3,195,115,380,362,276.754,207.732,362.157,202.857,346.196,246.691,290.044,306.861,356.531,300.006
4,185,111,378,375,282.849,208.063,371.975,208.319,352.97,253.085,288.49,315.058,359.976,313.325
5,195,114,392,367,279.532,205.614,370.083,212.04,347.206,255.68,280.736,306.757,353.983,310.536
6,189,113,382,375,285.666,204.777,376.549,206.937,351.163,255.444,288.304,313.212,362.271,313.772
7,187,113,382,371,274.227,203.461,369.536,205.385,337.873,254.376,274.86,306.976,356.948,306.928
8,195,113,394,373,276.944,207.735,366.655,214.132,342.356,257.188,277.124,307.709,351.825,311.351
9,189,115,380,371,272.073,208.077,366.164,201.013,337.073,254.387,284.081,312.106,361.866,304.646
10,184,111,388,378,271.922,206.174,370.095,203.879,337.163,257.729,277.748,312.018,363.425,308.762
11,193,117,389,366,274.519,211.78,358.898,215.654,342.28,263.241,282.57,315.302,347.856,315.937
12,195,123,375,363,278.447,207.503,366.963,204.72,343.665,253.424,285.639,310.237,356.582,306.118
13,194,121,377,362,278.903,207.564,366.86,202.74,344.596,254.849,286.556,310.018,359.847,304.152
14,192,114,390,376,277.733,212.196,367.514,213.188,339.697,266.042,281.016,314.632,360.117,314.063
15,192,114,389,376,278.966,211.686,369.554,213.752,342.691,265.418,281.612,314.385,360.262,314.614
16,192,112,392,378,281.754,212.337,370.915,214.968,344.814,267.469,283.651,315.941,362.758,316.79
17,196,123,395,367,279.827,210.849,368.525,211.105,344.475,257.69,285.449,309.312,358.619,307.845
18,202,118,408,374,276.824,213.277,362.666,210.909,345.206,265.958,282.934,309.697,358.245,305.808
19,196,118,388,369,278.048,210.045,368.154,210.583,341.779,263.333,281.924,313.53,356.515,312.895
20,197,115,387,364,279.904,210.018,364.29,214.022,343.373,260.055,278.524,304.398,353.834,306.022
21,195,115,387,366,277.255,209.248,367.123,208.699,341.465,263.085,282.201,312.576,357.49,311.005
22,196,121,385,366,281.928,210.065,371.037,206.956,350.55,256.189,289.792,311.85,360.914,307.107
23,193,116,388,372,280.063,210.887,371.471,206.776,348.407,258.699,288.33,314.274,363.515,309.007
24,193,114,394,373,280.643,212.502,373.888,217.662,342.646,268.137,277.457,315.226,360.378,318.741
25,200,115,399,378,278.985,209.479,373.195,209.695,350.998,252.854,289.636,314.899,364.127,312.847
26,199,121,391,367,273.846,212.774,362.819,211.397,338.741,259.369,282.147,311.208,355.621,308.446
27,200,123,392,366,280.643,212.607,365.403,214.096,345.387,258.2,285.486,309.02,357.601,308.732
28,194,115,390,370,277.116,206.874,371.797,205.269,350.163,255.083,285.39,313.99,362.91,310.379
29,200,131,391,364,280.356,210.392,365.726,210.727,348.663,259.69,285.833,309.498,358.449,307.798
30,200,134,388,363,272.751,211.244,363.273,204.956,343.88,258.684,287.875,313.634,360.134,306.373
31,189,118,394,373,278.864,210.91,364.974,208.328,348.456,261.879,287.785,313.718,356.588,309.526
32,194,121,376,357,271.335,210.207,359.236,201.198,345.302,249.259,288.135,309.897,359.617,299.712
33,193,133,383,368,278.61,214.66,358.139,205.307,348.101,253.256,295.436,308.809,358.825,298.734
34,181,97,389,381,278.706,218.384,368.329,209.554,351.734,264.214,289.407,325.304,366.63,314.453
35,204,138,381,363,281.584,216.484,360.184,213.001,346.481,264.807,295.028,314.708,357.482,308.963
36,196,131,388,368,281.471,212.769,359.34,208.682,347.181,260.125,289.513,309.282,351.328,303.773
37,198,127,391,366,274.769,213.198,361.387,208.301,341.117,256.908,284.852,309.299,355.181,303.708
38,196,122,383,366,274.997,213.158,362.274,205.565,341.054,259.018,286.905,313.512,359.002,305.475
39,201,123,402,371,278.797,215.979,365.899,221.182,344.492,267.545,277.736,311.806,352.586,314.753
40,190,114,386,377,278.556,210.651,369.938,207.117,346.906,262.183,285.828,316.468,362.107,311.721
41,198,121,400,373,279.95,217.007,366.919,221.158,343.929,268.963,282.88,314.932,357.296,316.835
42,189,116,381,377,278.892,212.065,370.028,213.57,343.739,264.417,279.056,314.076,358.089,313.94
43,196,118,394,376,281.465,212.833,372.316,215.236,347.396,263.31,282.218,313.558,362.313,313.783
44,194,117,390,377,279.178,211.577,374.749,212.726,343.304,264.183,280.201,314.189,364.743,314.239
45,193,117,410,379,279.283,216.445,372.114,216.234,346.727,268.203,285.041,315.424,365.027,313.694
46,194,123,382,367,275.746,212.926,362.627,212.736,339.591,265.872,282.418,316.15,355.322,314.197
47,197,117,401,375,280.725,212.795,369.097,220.107,345.39,267.906,278.322,311.617,355.141,315.952
48,199,117,395,374,282.938,213.451,370.264,224.017,346.277,268.479,275.547,309.292,356.11,316.131
49,197,128,391,369,280.89,216.347,364.296,215.801,344.337,260.168,288.072,312.687,353.192,310.368
50,198,117,386,373,284.159,210.334,374.884,208.844,347.452,263.22,292.535,316.8,367.85,313.707
51,190,113,394,384,277.301,216.334,368.432,215.13,343.652,268.629,279.67,316.57,361.364,314.049
52,192,114,391,385,280.578,214.344,371.917,212.9,348.925,266.091,290.048,322.233,365.878,318.546
53,197,122,392,369,281.928,216.409,367.803,220.352,347.709,268.43,285.688,315.738,357.07,317.095
54,196,120,386,373,279.174,215.019,368.621,217.943,346.863,266.045,283.275,316.364,356.649,316.844
55,195,118,402,378,279.113,221.724,363.261,220.267,348.426,272.049,284.809,319.415,355.892,316.453
56,203,125,407,383,276.376,220.783,363.039,218.787,342.866,272.476,285.461,320.712,358.431,316.957
57,199,121,384,382,283.385,219.183,373.294,209.261,352.288,268.531,297.531,326.949,372.493,316.839
58,201,118,397,376,282.375,219.745,371.697,224.348,348.3,269.725,283.347,320.528,356.763,322.967
59,196,113,388,387,278.039,219.919,369.216,209.738,351.728,274.529,296.686,332.757,370.419,321.98
60,203,121,402,377,284.008,220.72,373.097,222.655,350.237,268.768,290.06,323.308,361.352,324.038
61,200,120,381,378,276.954,220.128,372.256,207.916,351.358,270.556,298.01,331.42,373.805,318.874
62,192,127,380,383,279.892,223.005,370.552,227.93,349.509,271.129,279.158,330.35,351.227,332.069
63,194,121,383,384,278.059,219.954,372.621,206.4,349.533,267.554,297.162,330.428,372.113,317.62
64,197,120,388,385,276.74,217.627,372.685,213.803,342.271,274.894,285.736,328.428,366.255,323.826
65,195,122,388,386,278.196,220.571,370.583,213.764,345.588,271.178,290.108,327.24,369.008,319.882
66,198,127,383,382,280.762,220.099,372.033,215.221,347.97,270.742,294.955,330.154,368.594,324.038
67,201,126,404,378,288.517,223.782,373.372,222.805,357.163,271.908,296.39,321.136,369.513,318.077
68,199,128,398,375,287.47,220.939,374.775,220.85,354.682,272.173,296.868,319.919,367.441,317.594
69,204,128,404,379,287.095,221.169,373.953,216.317,356.979,265.548,301.12,319.264,371.645,312.741
70,196,122,387,393,280.326,223.121,376.021,213.695,350.421,276.162,295.94,336.909,376.301,327.088
71,202,125,404,389,290.034,223.367,378.271,221.168,360.401,272.272,297.648,324.889,372.406,321.515
72,199,118,389,366,285.29,221.02,374.233,218.69,356.95,266.707,291.231,319.724,362.342,316.275
73,211,128,407,379,294.242,220.505,378.147,225.889,359.275,275.757,297.678,325.427,362.216,328.411
74,208,127,406,376,292.714,221.84,381.983,224.72,359.8,270.893,296.04,323.339,368.017,324.912
75,199,122,388,381,287.367,217.85,373.232,202.625,365.688,260.924,312.177,327.985,377.759,312.048
76,211,124,407,383,292.921,224.727,377.292,223.043,360.629,276.078,302.161,328.175,366.951,325.022
77,204,126,406,390,296.146,228.913,385.141,225.621,367.974,280.429,301.09,327.513,377.862,322.842
78,214,126,402,389,296.675,225.481,377.997,220.025,366.634,269.268,308.153,324.971,377.932,317.556
79,206,123,395,391,301.342,224.517,389.282,221.469,374.803,272.96,306.831,333.13,378.363,328.065
80,209,123,392,382,296.171,222.628,378.387,215.494,372.237,268.458,310.538,329.094,378.702,319.71
81,213,130,391,372,302.87,225.491,388.609,222.524,378.216,267.887,309.634,323.956,376.513,318.725
82,212,119,401,379,304.144,225.928,391.445,216.559,381.345,280.97,317.749,338.103,389.378,327.782
83,218,123,404,383,313.51,226.464,396.601,222.95,388.35,268.924,322.763,326.799,386.226,321.105
84,218,124,396,379,307.537,224.174,390.808,218.095,382.622,261.987,318.461,324.873,382.972,316.738
85,217,128,390,369,306.278,221.17,390.464,211.295,387.133,257.468,320.95,321.584,390.053,309.827
86,224,129,404,377,309.104,223.283,391.19,217.459,383.216,265.081,321.018,321.617,384.954,314.074
87,214,121,397,378,312.603,218.385,395.277,210.477,394.994,257.532,324.834,321.212,393.133,311.061
88,223,121,402,380,314.797,219.984,392.085,211.249,393.606,264.469,329.539,321.772,393.526,310.78
89,217,124,403,378,320.037,230.03,396.488,219.208,399.094,267.322,336.321,328.875,393.506,316.745
90,217,129,401,376,319.129,226.514,403.638,221.654,394.014,267.851,328.493,325.703,393.293,319.051
91,222,125,404,377,320.053,221.91,399.726,215.279,394.885,266.771,332.493,323.118,392.537,314.269
92,216,120,413,384,322.868,224.773,404.04,215.932,402.532,266.937,336.827,326.089,396.791,316.306
93,224,131,406,379,320.357,225.265,401.67,214.986,396.323,261.116,336.909,325.181,396.739,313.275
94,226,127,394,370,309.74,225.525,391.672,209.307,388.143,258.878,331.144,324.872,397.002,308.329
95,224,131,390,368,306.874,227.114,388.801,213.663,385.146,263.232,320.655,324.621,388.953,310.479
96,226,127,397,367,312.092,225.255,397.751,211.996,392.38,261.838,328.876,323.424,395.051,309.608
97,222,124,397,375,308.015,220.934,391.948,206.736,386.55,258.35,324.956,322.872,395.107,307.636
98,217,126,393,374,304.736,220.963,387.586,209.683,381.26,257.129,320.236,322.162,388.114,309.616
99,216,124,390,376,299.734,220.778,385.02,211.533,376.636,258.164,314.449,322.317,382.028,311.479
100,209,120,395,375,298.288,219.33,384.33,213.906,371.613,258.237,305.626,316.549,377.11,309.541
101,206,123,385,379,298.464,219.103,386.534,210.308,372.029,261.372,311.659,326.578,383.245,316.34
102,205,132,402,382,290.977,220.871,380.843,221.781,360.843,267.901,295.873,321.487,371.911,321.127
103,198,122,405,381,283.406,219.869,371.488,219.291,350.882,269.96,292.63,319.178,366.098,316.495
104,196,122,403,390,276.058,215.124,367.558,226.232,338.75,274.035,274.516,324.008,352.65,332.42
105,186,125,388,379,263.371,218.052,351.155,221.313,320.516,272.342,268.135,317.865,340.342,319.875
106,180,116,379,386,261.988,217.527,355.286,222.491,323.135,271.997,266.204,325.097,340.64,326.955
107,174,112,378,392,254.569,216.209,350.721,219.483,316.609,272.278,258.914,324.739,338.906,325.295
108,183,111,379,382,254.709,220.06,338.933,223.973,315.942,277.463,254.545,316.307,332.131,317.078
109,180,110,379,386,251.96,216.618,341.859,220.356,311.051,277.147,250.758,318.473,331.788,319.464
110,182,115,377,381,247.536,214.654,333.702,221.405,303.683,276.141,247.981,315.998,320.247,319.517
111,181,113,378,382,246.478,214.127,331.446,223.292,300.764,276.304,244.871,313.735,316.578,319.366
112,180,111,381,381,249.898,214.915,340.204,221.482,308.497,271.098,247.034,314.312,326.19,317.781
113,181,114,381,375,252.108,218.352,338.798,222.989,313.166,274.41,247.796,314.805,325.997,316.982
114,177,116,374,379,242.057,219.264,326.365,222.289,298.254,274.671,245.343,318.054,315.773,318.863
115,182,117,380,378,252.958,217.992,339.245,223.745,314.106,274.871,249.557,316.059,326.015,318.888
116,178,118,370,382,252.187,217.18,334.79,220.913,311.682,275.184,253.919,316.682,325.535,317.146
117,182,117,373,379,247.573,218.203,329.559,221.58,306.542,273.178,252.028,314.972,323.45,315.266
118,178,120,369,378,250.446,215.256,333.113,220.977,309.995,271.509,250.518,313.682,322.627,315.995
119,184,118,377,376,248.355,218.95,333.759,221.946,309.736,272.758,249.201,311.932,326.891,312.37
120,180,112,379,381,249.274,217.387,338.016,218.329,311.671,274.142,256.753,318.479,331.931,316.88
121,183,116,384,382,251.694,214.384,345.709,222.658,308.537,273.176,248.029,314.744,328.963,319.725
122,179,118,394,384,258.784,216.441,348.173,223.931,315.902,272.468,261.901,316.848,334.453,322.436
123,184,119,380,381,273.077,213.056,366.368,215.005,334.666,262.332,276.194,318.375,354.136,318.477
124,192,123,392,374,269.263,217.484,358.045,221.317,330.026,269.551,272.564,318.215,346.872,320.305
125,188,117,389,386,274.57,215.948,373.119,217.19,340.184,270.433,277.662,325.765,360.276,325.824
126,194,126,399,379,281.336,219.94,373.226,221.676,350.366,265.896,287.019,319.861,364.298,318.983
127,200,132,394,380,280.525,221.217,372.651,219.606,350.304,269.439,289.562,324.335,367.483,321.633
128,199,122,386,371,276.366,217.479,368.044,210.386,342.414,262.477,290.676,318.38,366.564,310.513
129,198,121,382,369,282.315,215.328,374.024,206.094,353.503,257.588,298.026,319.367,372.903,309.002
130,201,121,378,365,284.95,215.154,373.409,202.892,358.961,253.35,301.175,317.149,374.411,304.001
131,195,117,386,374,284.45,212.734,377.711,202.439,360.946,253.913,303.029,322.68,376.703,311.306
132,204,126,402,380,291.258,221.96,375.637,218.76,361.891,265.482,304.409,323.257,368.801,317.742
133,206,128,401,378,289.299,221.991,374.821,218.027,358.89,264.636,304.395,323.695,369.064,317.722
134,207,127,391,367,290.237,217.596,376.197,213.615,361.435,261.809,302.551,318.835,370.073,313.108
135,198,121,387,375,289.438,213.939,377.755,202.579,367.292,255.221,309.891,324.686,378.635,312.197
136,200,134,390,375,286.743,217.001,375.983,212.298,358.67,256.652,302.62,319.817,370.048,312.915
137,205,126,402,374,294.554,218.767,382.899,218.009,366.061,261.79,303.659,319.131,373.43,316.503
138,205,121,385,366,289.077,214.004,373.443,197.948,365.605,253.893,312.955,322.915,378.155,306.734
139,201,117,399,378,284.76,217.544,371.851,214.088,356.969,253.884,297.451,316.327,364.93,310.509
140,197,119,389,373,289.123,213.883,371.488,205.383,360.252,256.968,302.234,315.025,370.594,305.498
141,207,120,395,374,284.189,213.976,369.483,210.008,356.017,251.399,299.537,315.866,364.517,309.689
142,199,128,395,376,285.421,214.63,369.005,209.065,356.035,252.387,302.319,315.693,362.243,308.638
143,200,121,400,370,286.153,214.801,367.305,205.185,358.663,258.082,302.44,314.107,365.768,304.029
144,196,131,393,374,284.342,211.044,367.39,206.86,353.368,253.04,298.196,312.038,361.389,306.134
145,198,124,379,373,285.867,214.267,372.924,216.207,353.413,252.977,290.207,317.254,355.577,316.49
146,196,120,386,375,283.69,213.057,373.883,215.317,354.088,254.879,287.318,316.798,356.263,316.409
147,195,118,389,378,282.548,212.077,371.705,213.396,351.978,255.632,286.553,316.377,355.178,315.241
148,197,122,384,373,279.58,212.303,369.029,216.362,346.914,256.862,282.29,315.933,351.733,316.862
149,193,121,383,367,280.459,210.716,363.297,205.599,346.83,253.684,291.641,308.673,356.28,302.454
150,202,118,397,378,279.732,212.742,367.954,208.945,348.501,256.434,291.292,313.895,363.582,308.49
151,203,118,400,375,282.938,212.804,370.724,216.42,346.877,259.245,285.293,310.712,359.06,312.019
152,196,123,391,370,282.464,209.183,366.71,204.627,351.936,253.468,295.576,310.543,359.967,304.3
153,204,119,389,377,285.179,209.348,371.323,208.777,355.671,255.989,295.375,318.012,362.016,315.087
154,200,111,400,382,279.578,209.845,371.322,206.669,352.283,253.985,292.545,315.654,364.287,310.459
155,197,120,393,374,280.606,209.307,363.398,200.879,350.924,250.431,298.501,311.049,360.735,301.758
156,196,121,381,371,280.671,210.502,370.041,202.212,352.329,257.999,294.38,318.249,369.262,308.945
157,202,126,379,363,273.798,209.386,361.518,206.854,339.944,251.976,288.6,311.623,354.242,307.33
158,199,114,395,374,279.799,213.427,368.118,210.381,350.88,256.875,290.776,313.559,362.747,308.823
159,206,123,399,376,283.287,213.374,368.091,216.594,347.872,261.46,286.914,311.479,356.687,312.162
160,205,123,401,376,283.48,213.775,371.126,214.509,352.086,258.682,290.86,314.019,362.648,312.738
161,205,123,402,378,283.849,214.478,370.608,216.397,351.04,261.55,290.637,315.569,361.113,315.175
162,197,125,386,370,282.382,212.13,366.72,208.308,353.529,250.653,295.8,310.88,361.675,304.962
