frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,210,175,370,386,273.461,260.914,342.082,274.657,315.257,306.426,256.388,333.202,326.215,342.661
1,198,166,356,400,267.187,259.115,341.021,263.385,317.411,310.408,264.427,353.835,327.474,356.083
2,196,162,364,395,258.078,261.639,335.325,255.808,314.497,299.678,267.31,344.27,336.558,337.544
3,205,177,361,396,279.358,265.351,350.39,277.595,326.247,313.935,263.853,345.64,329.471,353.503
4,204,192,372,397,262.811,265.425,339.858,263.913,318.584,309.647,266.952,343.801,333.314,341.627
5,203,194,372,400,259.917,266.967,339.094,267.185,312.399,309.41,263.984,344.782,330.59,344.211
6,209,198,371,398,259.718,266.385,337.293,266.641,311.846,308.246,263.759,345.292,330.053,344.774
7,198,176,355,398,268.113,262.152,340.292,261.873,318.172,300.502,264.152,350.577,330.65,348.751
8,210,193,377,399,259.723,265.366,336.439,264.454,309.763,309.122,262.876,343.211,330.426,342.107
9,197,174,358,402,264.446,263.41,338.358,262.01,315.017,303.435,260.967,351.443,330.58,349.103
10,205,198,368,396,258.602,265.419,336.552,267.182,308.512,308.117,258.803,342.419,328.486,343.141
11,194,174,359,413,261.454,264.248,340.174,266.742,312.533,309.022,261.679,359.633,327.173,360.444
12,194,180,356,406,256.635,261.124,335.429,264.451,305.829,305.736,256.553,355.092,323.78,356.564
13,196,171,355,404,269.323,263.753,343.659,265.12,320.247,305.495,267.609,358.537,331.375,357.893
14,201,179,352,397,258.554,259.445,337.725,262.061,309.732,301.551,259.886,351.169,325.706,352.166
15,201,174,365,392,269.673,262.089,345.37,269.703,318.683,303.717,253.945,340.0,328.643,345.287
16,194,172,365,408,253.034,259.529,334.519,255.967,308.363,301.62,255.862,350.443,327.869,345.965
17,209,176,365,389,275.23,269.19,343.909,277.614,320.805,311.818,261.196,342.874,328.344,347.709
18,212,170,367,385,271.144,266.208,340.58,274.546,313.668,308.995,255.475,339.299,322.396,344.895
19,214,167,369,384,269.464,266.829,339.901,273.926,313.641,310.707,258.493,337.577,328.568,342.499
20,213,169,367,386,273.011,266.959,340.914,275.126,316.919,309.569,261.892,338.966,327.312,344.468
21,213,168,370,388,273.053,268.216,341.725,276.979,317.128,313.274,263.137,342.277,327.151,348.342
22,203,170,367,401,271.938,266.997,345.436,274.726,318.334,318.626,264.939,350.364,332.001,354.999
23,202,169,363,399,268.679,260.455,343.192,259.583,319.833,306.1,275.901,347.364,340.256,344.651
24,218,169,370,381,270.557,265.277,341.013,271.132,314.44,312.552,263.133,338.357,329.084,342.013
25,215,175,377,388,274.551,262.288,344.888,274.155,318.312,311.902,259.08,334.57,329.773,342.833
26,217,171,371,387,274.152,264.132,344.521,271.556,319.038,310.419,269.667,342.583,330.079,346.852
27,218,168,376,387,272.854,264.056,344.683,272.958,314.205,309.255,266.447,340.214,330.548,346.074
28,216,171,372,388,275.026,265.217,345.694,274.793,318.876,312.415,269.155,344.187,328.971,350.197
29,216,171,378,391,273.502,264.448,346.283,276.361,315.8,313.215,261.493,340.718,329.957,348.602
30,219,170,371,382,273.345,263.164,343.321,272.711,315.971,312.018,260.777,336.251,328.166,342.876
31,212,167,378,398,275.147,264.154,349.886,275.695,321.556,317.2,259.272,343.173,333.255,351.247
32,211,172,376,393,274.466,264.267,348.965,276.881,319.97,316.463,257.027,340.147,329.543,349.442
33,212,174,379,397,276.795,265.724,352.439,278.261,322.106,314.137,262.86,342.933,333.325,351.66
34,215,174,379,394,273.818,263.84,346.756,275.849,316.88,312.633,262.531,340.948,329.435,349.347
35,218,167,376,379,272.275,265.771,345.017,269.815,317.054,308.205,267.304,334.996,337.123,336.074
36,204,167,368,404,276.606,261.501,349.222,263.134,326.892,308.514,278.146,349.094,343.462,348.63
37,201,165,374,401,268.18,258.617,347.087,253.026,326.614,301.184,277.431,345.86,344.812,339.241
38,207,167,372,400,276.279,256.761,351.273,259.113,323.597,299.51,276.383,346.154,341.082,346.507
39,206,165,372,406,276.407,260.77,356.272,267.536,323.68,315.337,275.295,358.527,339.797,363.043
40,210,170,375,402,277.626,267.229,351.426,270.95,327.132,312.972,278.649,351.515,341.599,352.407
41,216,166,374,391,277.864,264.389,350.191,274.246,324.748,305.779,264.193,338.661,335.764,345.602
42,209,171,377,396,268.587,266.002,344.5,263.551,321.517,305.576,264.64,342.481,339.352,339.198
43,215,168,373,387,270.047,262.435,341.07,271.468,310.887,311.919,255.746,336.934,325.234,343.298
44,215,171,383,392,277.608,258.885,347.748,269.239,320.687,305.008,264.64,329.987,337.359,335.948
45,214,171,376,391,275.975,262.469,350.997,274.824,319.712,309.358,259.973,337.059,333.882,345.89
46,217,169,384,387,281.756,258.01,349.068,265.785,324.686,306.901,267.266,332.05,337.892,336.589
47,219,172,373,385,280.429,264.485,348.434,273.37,324.192,312.115,266.196,336.838,331.387,342.829
48,216,169,381,385,277.145,259.813,346.821,265.722,322.603,303.764,265.627,331.098,337.603,334.368
49,206,166,372,408,273.175,263.931,349.33,267.045,321.968,313.835,275.861,358.649,340.659,359.042
50,219,170,382,386,276.674,261.146,345.857,271.705,318.295,309.831,260.637,332.03,331.673,339.555
51,220,171,381,385,277.531,261.696,346.028,272.491,319.011,310.671,260.734,331.913,331.339,339.627
52,222,172,377,379,275.542,259.806,343.545,269.001,316.847,309.181,261.795,328.309,331.571,334.678
53,221,171,370,376,274.137,266.992,344.852,270.756,319.036,311.127,266.777,334.874,334.893,334.941
54,218,168,378,384,275.754,261.375,346.902,264.749,323.918,306.675,270.108,334.103,340.854,334.915
55,221,170,373,380,274.699,267.155,345.212,270.308,320.684,311.382,266.794,335.543,335.961,335.013
56,219,166,375,380,274.062,264.785,348.404,269.713,321.237,306.226,270.746,337.169,339.736,338.096
57,219,173,377,379,279.004,256.413,352.197,265.238,324.115,296.565,275.597,330.967,342.542,335.633
58,211,166,375,387,269.608,266.201,347.604,263.981,320.305,308.041,271.615,339.77,345.745,334.252
59,214,164,382,384,276.313,260.35,349.455,266.773,325.136,312.067,268.168,334.663,343.119,337.633
60,218,170,378,386,278.251,260.471,348.88,272.538,323.033,305.086,261.709,333.093,333.682,341.723
61,221,166,376,379,278.624,262.351,349.294,267.066,325.107,304.486,269.389,332.175,339.873,333.197
62,219,167,382,387,280.074,262.907,350.408,270.258,325.828,311.048,270.628,336.278,339.79,340.108
63,216,172,375,387,276.617,262.076,346.048,271.021,321.826,308.544,263.993,335.408,333.724,340.99
64,217,171,380,387,280.568,260.133,350.168,271.825,326.922,312.271,264.987,335.006,336.961,342.711
65,216,168,380,387,276.234,262.114,347.736,270.403,322.101,306.429,265.208,332.487,338.981,336.431
66,215,169,380,387,276.242,261.776,347.03,269.518,322.607,305.947,265.684,331.914,339.439,335.637
67,218,168,378,380,273.703,261.49,348.845,269.752,318.125,309.205,260.914,331.122,336.027,335.331
68,219,166,374,379,270.916,265.247,344.277,268.025,316.061,305.252,266.547,334.857,336.895,333.019
69,218,168,377,381,273.825,263.192,346.093,266.53,320.564,305.165,267.375,334.101,338.176,334.646
70,217,167,372,381,271.579,265.469,345.732,267.566,319.623,304.973,265.343,333.61,338.264,332.544
71,220,171,374,381,273.833,264.981,344.797,274.202,316.533,309.544,262.984,335.204,327.989,341.636
72,208,166,369,395,276.38,252.66,352.439,252.157,328.321,292.839,278.167,341.446,344.072,338.961
73,218,170,373,375,273.793,260.783,343.913,268.889,317.662,306.339,263.921,329.331,333.089,334.189
74,216,166,374,378,269.684,264.699,344.861,266.692,315.672,307.754,266.982,335.285,336.603,333.452
75,214,170,375,382,271.805,260.706,344.62,266.123,315.227,305.91,266.05,335.798,335.074,338.024
76,214,164,376,386,270.012,265.766,346.806,264.287,320.335,305.807,268.368,337.496,345.075,332.732
77,216,170,376,383,272.663,261.589,343.865,268.332,317.01,301.586,264.406,333.787,333.57,336.419
78,220,170,376,380,273.293,263.751,343.633,269.158,316.307,306.22,263.693,332.453,333.194,333.663
79,215,170,377,383,277.98,261.312,347.137,270.271,324.602,311.141,266.253,334.518,336.763,339.361
80,217,170,374,379,273.13,264.245,345.714,271.658,318.188,309.346,263.886,333.362,334.405,337.811
81,218,172,371,379,272.665,265.429,343.964,271.659,317.526,306.412,266.139,337.257,330.782,340.967
82,208,168,371,398,275.453,259.592,351.103,258.233,328.052,296.861,279.759,345.306,342.153,341.851
83,207,161,372,397,272.979,256.935,348.05,257.497,321.409,306.579,275.351,346.843,343.168,346.087
84,209,179,373,391,283.289,263.229,354.778,275.025,331.042,306.622,266.308,340.22,334.518,349.039
85,214,171,378,390,275.234,260.21,343.446,269.718,318.991,308.912,261.784,336.281,331.994,342.189
86,198,168,377,401,273.445,262.373,353.514,257.244,335.272,306.721,281.604,349.428,345.863,343.119
87,201,172,365,396,269.303,262.999,347.439,266.593,318.98,310.484,266.28,353.78,333.009,355.692
88,206,169,369,405,279.227,261.075,352.272,263.041,329.463,300.376,280.285,353.527,340.637,353.261
89,205,171,360,392,270.796,261.35,347.158,263.2,320.303,305.574,272.165,352.127,337.182,352.43
90,204,168,363,397,271.076,260.238,349.707,262.879,321.711,307.548,272.918,354.63,338.973,355.394
91,207,166,376,406,275.936,262.655,352.369,264.91,326.032,306.37,276.421,352.623,346.139,352.846
92,207,170,374,397,271.647,260.686,348.59,256.661,327.741,299.083,278.077,345.261,341.552,339.914
93,206,167,372,400,276.013,261.533,352.451,267.936,322.56,308.883,270.094,349.296,340.206,353.603
94,204,169,368,398,275.357,260.752,353.118,266.411,324.013,308.981,270.984,351.178,340.88,354.659
95,200,170,381,405,269.293,263.264,349.859,256.874,329.965,307.67,276.925,348.639,344.692,341.71
96,209,165,371,401,273.959,255.455,353.695,258.917,326.203,306.826,274.895,350.495,338.994,352.139
97,207,166,370,400,276.513,254.473,349.673,258.877,324.231,303.631,274.068,346.89,338.692,349.35
98,207,167,368,401,267.906,257.674,347.613,251.886,323.777,301.668,275.598,354.978,343.165,348.913
99,207,172,367,400,269.55,260.417,347.841,256.455,324.458,302.781,276.059,356.609,341.135,351.982
100,209,173,370,400,275.501,264.093,349.882,261.144,328.047,301.368,279.544,350.839,343.442,346.362
101,207,175,367,410,273.911,264.012,349.853,265.477,324.62,307.285,276.973,359.563,337.755,359.483
102,211,168,377,407,279.746,266.381,353.763,267.284,331.256,312.514,281.6,354.268,347.928,352.796
103,207,163,373,400,273.648,257.909,353.791,252.409,330.293,302.837,281.222,353.36,346.877,347.634
104,216,175,382,400,275.61,268.234,353.341,275.34,326.074,313.575,265.431,345.555,340.36,349.902
105,211,176,372,396,276.191,268.221,352.842,270.976,328.097,303.301,271.765,346.25,342.931,346.993
106,212,165,376,397,277.537,260.398,353.667,254.056,333.371,294.038,285.803,346.743,350.477,339.17
107,224,166,386,384,288.25,269.529,359.276,272.198,337.305,302.1,279.695,337.53,349.445,338.056
108,217,168,372,389,277.546,269.837,348.662,269.843,326.851,304.58,281.205,342.713,343.432,338.126
109,215,162,381,389,287.288,258.274,356.672,262.343,334.204,299.113,286.292,336.435,348.885,337.977
110,213,162,377,393,286.822,260.03,355.033,263.451,335.294,309.462,285.763,339.019,351.072,339.94
111,218,174,379,386,279.611,262.257,352.274,265.307,327.828,300.046,277.434,333.444,346.273,331.529
112,204,168,384,398,279.567,260.008,357.048,254.424,340.598,299.764,287.21,343.833,349.176,337.132
113,213,175,377,395,274.673,261.191,351.371,261.416,330.902,295.485,277.947,344.403,343.104,342.822
114,199,169,380,396,273.614,258.031,352.324,256.85,330.876,302.316,276.991,342.464,340.942,339.899
115,211,169,380,395,276.669,260.902,353.814,261.786,330.567,297.357,274.338,344.095,342.566,343.305
116,210,176,371,391,276.604,263.06,354.089,265.456,330.44,294.226,272.752,344.436,342.127,344.53
117,215,179,371,390,284.008,266.136,356.463,276.107,332.612,308.738,273.892,343.882,339.656,349.929
118,213,172,375,389,276.212,259.199,354.858,262.972,329.048,292.49,272.241,339.308,342.571,340.971
119,211,164,378,396,286.234,261.567,354.038,265.109,336.113,311.045,284.434,339.328,349.305,340.088
120,208,180,362,393,271.958,260.873,350.494,260.698,324.666,300.172,270.016,353.502,339.589,352.169
121,214,169,372,383,275.157,265.125,348.764,267.617,322.631,308.819,272.147,339.15,338.734,338.515
122,215,170,371,383,277.165,265.097,351.152,269.292,324.113,309.065,273.225,340.376,339.614,341.44
123,210,171,373,390,279.939,259.933,353.546,269.274,328.155,304.674,271.5,339.426,340.25,344.192
124,207,165,385,395,273.066,262.222,350.479,270.186,322.15,314.306,265.003,339.896,340.626,343.455
125,213,169,372,380,275.807,257.647,351.714,262.587,324.001,308.078,266.136,337.726,339.205,339.803
126,216,176,371,389,282.249,263.566,357.47,276.687,329.226,314.595,268.947,340.661,338.021,349.012
127,215,173,375,387,278.139,264.144,349.528,268.421,325.7,305.314,275.597,337.417,341.683,337.457
128,210,174,371,397,279.945,262.478,352.444,269.075,327.344,301.957,272.278,344.653,336.295,348.46
129,213,164,379,390,276.162,263.735,353.081,269.503,324.024,303.171,272.281,336.78,343.916,338.158
130,222,172,380,380,281.991,257.235,355.049,267.259,326.331,300.365,275.184,331.024,343.1,336.516
131,212,178,371,397,273.383,265.65,347.904,267.615,324.112,302.107,271.223,347.568,336.12,347.422
132,204,168,376,401,275.085,258.511,351.548,260.937,326.092,303.72,273.206,348.211,338.945,348.765
133,208,166,369,397,280.022,257.912,353.226,255.158,336.633,298.126,284.977,349.396,345.628,344.586
134,212,176,367,392,274.809,264.975,348.065,265.672,325.983,300.862,271.078,345.026,337.379,343.578
135,207,159,372,400,277.352,255.359,350.093,254.874,332.16,298.08,282.538,346.273,341.548,343.744
136,226,175,377,375,282.16,263.816,351.956,269.917,326.348,297.688,277.764,333.735,339.515,336.804
137,209,161,377,397,273.712,258.006,347.404,249.96,329.245,297.325,286.04,341.925,351.392,333.229
138,230,173,378,376,284.968,265.866,351.072,271.606,326.905,302.592,274.329,333.316,338.902,336.909
139,209,174,374,400,275.49,265.681,352.469,268.805,328.224,305.108,272.864,350.955,341.256,352.606
140,215,179,374,392,276.975,268.631,352.224,274.841,326.117,309.3,270.327,346.51,338.057,350.104
141,209,183,361,394,277.294,271.63,351.508,271.748,329.907,309.054,273.824,356.907,340.051,355.134
142,212,184,366,400,278.783,270.913,352.474,273.857,330.279,308.91,271.261,353.53,339.358,354.16
143,204,184,357,394,278.976,267.512,352.267,267.952,334.596,301.727,271.904,354.726,338.569,353.652
144,210,172,375,402,278.616,268.19,354.148,269.378,331.056,310.749,277.422,355.812,344.305,355.654
145,216,182,370,402,281.737,266.097,353.723,275.386,329.447,306.41,272.837,349.723,335.395,355.578
146,208,167,368,399,272.818,263.041,347.602,261.818,325.485,306.857,272.35,349.586,340.402,347.54
147,230,172,382,379,290.44,265.42,355.294,271.432,333.193,303.781,281.751,336.429,343.028,340.432
148,211,181,370,396,280.488,270.546,352.658,270.962,332.899,305.24,275.158,353.061,336.93,352.321
149,231,172,384,377,288.472,266.786,352.92,270.57,330.136,302.387,278.582,332.938,343.196,335.012
150,226,172,380,377,288.102,267.201,354.381,270.135,332.594,304.102,282.3,337.876,346.094,338.842
151,213,172,370,399,281.593,263.031,353.525,259.263,335.88,300.416,287.892,350.285,347.862,344.987
152,227,175,379,378,290.069,263.741,353.891,272.344,332.572,302.901,278.871,332.641,340.423,338.436
153,232,173,384,376,291.542,266.88,357.785,272.696,334.309,306.175,278.711,332.808,345.859,336.604
154,219,180,377,403,280.254,270.781,358.697,280.612,326.711,323.214,272.496,357.404,339.827,363.737
155,210,176,370,393,282.353,263.194,359.415,269.162,331.335,312.164,274.361,352.779,343.091,356.598
156,218,187,366,389,276.6,261.684,353.75,266.242,325.875,297.105,273.469,345.989,340.795,348.915
157,210,179,372,396,275.976,264.641,356.064,263.944,331.741,302.022,277.338,353.781,342.831,352.257
158,213,165,385,400,279.124,264.845,354.162,263.081,335.264,305.369,284.98,348.196,351.364,344.964
159,219,176,378,393,288.239,266.104,360.31,275.855,335.982,308.382,280.387,343.624,344.295,349.736
160,216,174,374,386,283.006,262.476,358.507,270.993,329.502,303.257,270.898,343.899,338.353,350.309
161,212,181,365,382,284.9,261.726,358.62,265.788,334.49,300.152,274.015,346.955,343.946,349.746
162,214,174,372,397,283.491,255.684,359.613,255.714,337.721,303.648,288.612,349.504,355.385,347.609
163,215,174,376,387,281.111,253.939,362.165,261.884,332.309,296.158,273.279,345.669,340.234,352.332
164,215,174,371,386,281.659,254.719,361.002,259.757,333.921,297.086,277.817,347.798,340.064,351.78
165,220,179,363,385,293.977,260.547,363.765,262.883,345.696,301.989,289.989,351.886,351.839,352.381
166,215,175,373,397,286.833,257.519,367.609,261.817,341.538,302.297,286.961,356.573,350.53,358.894
167,216,170,378,400,294.16,255.171,364.038,263.476,342.827,297.494,289.63,345.96,348.531,351.138
168,224,175,368,383,285.824,260.369,363.648,262.291,339.217,298.921,288.315,351.707,347.269,352.265
169,219,168,382,394,297.064,252.994,370.928,255.556,351.972,299.797,296.35,341.936,361.165,342.005
170,219,175,370,383,284.678,255.173,361.397,261.723,336.565,298.475,281.748,345.93,340.789,351.065
171,220,185,369,384,284.344,258.924,360.859,260.926,337.392,293.319,285.107,349.854,349.052,349.841
172,214,170,363,378,282.639,251.141,363.986,248.616,342.691,291.543,283.603,345.65,348.081,343.028
173,218,183,367,383,283.732,256.81,360.772,255.426,339.365,288.731,286.791,349.76,349.558,347.219
174,216,176,363,377,284.403,252.703,362.735,252.898,340.914,287.482,282.642,344.708,347.648,344.07
175,227,197,395,400,283.97,266.645,362.624,266.331,341.778,306.191,287.976,345.939,356.904,344.404
176,217,186,364,387,282.936,264.337,360.128,262.567,335.788,298.191,285.825,357.66,347.855,354.739
177,216,184,363,385,280.169,260.747,357.961,258.06,334.507,294.001,285.416,356.194,345.676,352.685
178,221,179,360,379,283.99,251.419,362.51,251.899,337.999,287.465,284.48,350.243,348.035,349.865
179,217,168,382,395,289.417,256.924,366.163,256.911,347.523,296.186,292.458,344.04,358.381,341.84
180,217,182,355,377,291.303,259.72,361.304,265.565,339.828,299.189,281.577,349.09,344.213,353.461
181,215,172,381,401,280.259,259.448,358.331,261.456,331.067,294.722,280.351,347.35,349.342,346.843
182,215,172,370,386,282.462,262.09,358.046,263.661,333.903,302.272,277.042,347.71,345.444,348.59
183,213,175,371,399,287.535,263.408,361.257,268.176,341.806,306.834,282.781,356.25,345.78,358.768
184,213,173,374,397,283.095,266.025,359.204,265.063,338.098,306.313,285.01,352.149,351.93,349.797
185,212,173,369,388,280.352,261.443,357.53,263.062,334.623,297.911,275.635,345.65,345.869,345.949
186,212,178,368,392,283.795,264.34,359.022,272.972,334.079,300.944,272.163,348.094,341.489,353.613
187,214,171,375,389,284.602,263.531,359.506,268.526,336.815,301.495,277.976,344.566,347.461,346.479
188,211,167,372,397,294.752,254.859,365.397,256.735,351.569,293.986,294.855,345.865,357.315,345.183
189,208,161,383,405,288.548,257.386,363.988,255.627,346.422,304.596,293.088,348.78,361.022,345.3
190,217,176,375,396,280.133,258.97,358.956,256.97,335.185,293.543,285.929,348.597,352.814,345.999
191,215,160,383,399,287.804,261.594,357.099,260.629,341.004,300.254,290.825,342.897,353.419,339.533
192,214,171,374,400,279.469,262.628,355.909,262.699,333.579,295.3,278.235,345.762,348.912,344.555
193,214,174,368,395,277.27,262.662,353.751,254.26,334.192,292.513,288.016,354.157,350.767,345.936
194,211,171,389,410,277.829,254.879,358.95,254.349,341.545,298.21,282.435,347.201,352.448,344.931
195,214,170,385,409,277.741,255.854,354.226,257.417,335.42,300.083,279.1,346.347,345.439,346.152
196,210,160,386,401,280.878,256.775,355.501,261.905,338.018,304.307,275.029,341.808,348.543,343.606
197,203,155,377,414,284.172,248.24,363.305,244.418,344.928,293.157,298.712,352.675,361.572,347.421
198,204,176,380,407,275.478,255.639,358.9,252.91,337.313,295.731,286.007,353.975,345.459,350.493
199,201,157,376,416,281.962,247.61,363.551,248.436,342.541,291.395,291.414,355.622,353.72,354.892
200,199,143,382,404,272.732,255.24,353.335,255.28,331.965,301.222,280.097,353.467,347.009,351.723
201,199,149,376,409,275.576,246.881,355.592,244.331,335.764,296.288,284.11,352.708,349.406,349.169
202,196,150,377,418,281.214,246.041,359.387,245.748,343.956,294.327,290.793,355.889,351.459,353.998
203,200,154,378,411,279.731,242.638,359.443,245.936,336.507,296.294,285.98,351.645,349.981,353.594
204,196,153,368,408,266.388,239.384,349.869,240.021,326.097,287.12,269.068,343.475,340.888,342.393
205,190,151,371,413,262.174,251.562,347.425,244.361,330.015,294.382,279.433,361.339,341.303,353.123
206,194,150,358,403,264.508,242.148,343.049,238.804,327.342,283.601,277.235,346.772,338.508,341.555
207,193,153,365,399,261.477,249.134,339.325,244.352,324.006,289.364,268.27,343.012,336.959,337.164
208,191,162,367,411,258.411,241.473,342.617,239.305,315.531,288.781,268.754,349.706,332.789,347.068
209,193,151,368,402,260.023,243.348,334.81,235.31,321.597,286.924,272.242,340.575,335.56,332.086
210,189,146,375,408,255.745,237.993,337.118,230.993,320.942,285.888,266.24,338.521,337.302,330.996
211,176,127,369,402,253.307,239.375,330.682,229.657,318.941,288.483,270.536,340.298,338.073,329.568
212,187,142,360,400,256.236,240.523,329.783,233.525,314.384,279.481,266.378,338.603,328.749,331.398
213,181,144,349,399,250.562,234.273,323.608,229.181,310.443,275.116,261.775,337.982,321.791,332.966
214,187,145,356,395,254.046,230.894,329.045,226.283,313.388,273.719,263.154,331.626,328.153,325.996
215,179,133,365,412,254.573,233.301,333.645,233.043,315.289,283.343,258.2,337.097,331.533,335.149
216,178,144,363,414,251.4,230.022,331.46,225.259,312.568,276.802,261.94,340.182,326.326,334.906
217,177,163,352,402,252.438,228.915,330.012,218.991,319.786,272.157,276.664,336.488,327.284,326.445
218,176,126,367,385,243.371,229.775,326.482,218.538,303.496,268.079,259.948,331.886,329.679,320.717
219,173,132,352,401,242.5,229.244,320.426,224.567,301.661,271.933,252.604,331.703,323.711,325.795
220,175,129,351,365,241.749,225.763,319.029,219.402,297.292,264.795,250.738,316.323,318.144,309.065
221,158,130,358,416,245.48,229.026,329.324,218.82,314.082,274.841,261.982,346.883,333.977,336.42
